county,precinct,office,district,party,candidate,votes
Sarasota,101,U.S. Senate,"",REP,Rick Scott,22
Sarasota,101,U.S. Senate,"",DEM,Bill Nelson,63
Sarasota,101,U.S. Senate,"","",WriteinVotes,0
Sarasota,101,U.S. Senate,"","",OverVotes,0
Sarasota,101,U.S. Senate,"","",UnderVotes,0
Sarasota,101,U.S. House,16,REP,Vern Buchanan,19
Sarasota,101,U.S. House,16,DEM,David Shapiro,63
Sarasota,101,U.S. House,16,"",OverVotes,0
Sarasota,101,U.S. House,16,"",UnderVotes,3
Sarasota,101,Governor,"",REP,DeSantis / Nuñez,20
Sarasota,101,Governor,"",DEM,Gillum / King,64
Sarasota,101,Governor,"",REF,Richardson / Argenziano,0
Sarasota,101,Governor,"",NPA,Gibson / Wilds,0
Sarasota,101,Governor,"",NPA,Foley / Tutton,0
Sarasota,101,Governor,"",NPA,Stanley / McJury,1
Sarasota,101,Governor,"","",WriteinVotes,0
Sarasota,101,Governor,"","",OverVotes,0
Sarasota,101,Governor,"","",UnderVotes,0
Sarasota,101,Attorney General,"",REP,Ashley Moody,22
Sarasota,101,Attorney General,"",DEM,Sean Shaw,60
Sarasota,101,Attorney General,"",NPA,Jeffrey Marc Siskind,2
Sarasota,101,Attorney General,"","",OverVotes,0
Sarasota,101,Attorney General,"","",UnderVotes,1
Sarasota,101,Chief Financial Officer,"",REP,Jimmy Patronis,21
Sarasota,101,Chief Financial Officer,"",DEM,Jeremy Ring,63
Sarasota,101,Chief Financial Officer,"","",WriteinVotes,0
Sarasota,101,Chief Financial Officer,"","",OverVotes,0
Sarasota,101,Chief Financial Officer,"","",UnderVotes,1
Sarasota,101,Commissioner of Agriculture,"",REP,Matt Caldwell,19
Sarasota,101,Commissioner of Agriculture,"",DEM,"Nicole ""Nikki"" Fried",64
Sarasota,101,Commissioner of Agriculture,"","",OverVotes,0
Sarasota,101,Commissioner of Agriculture,"","",UnderVotes,2
Sarasota,101,State Senate,23,REP,Joe Gruters,21
Sarasota,101,State Senate,23,DEM,Faith Olivia Babis,62
Sarasota,101,State Senate,23,"",OverVotes,0
Sarasota,101,State Senate,23,"",UnderVotes,2
Sarasota,101,State House,71,REP,Will Robinson,21
Sarasota,101,State House,71,DEM,Tracy B. Pratt,63
Sarasota,101,State House,71,"",OverVotes,0
Sarasota,101,State House,71,"",UnderVotes,1
Sarasota,101,County Commissioner,2,REP,Christian Ziegler,21
Sarasota,101,County Commissioner,2,DEM,Ruta Maria Jouniari,59
Sarasota,101,County Commissioner,2,"",OverVotes,0
Sarasota,101,County Commissioner,2,"",UnderVotes,5
Sarasota,101,County Commissioner,4,REP,Alan Maio,18
Sarasota,101,County Commissioner,4,DEM,Wesley Anne Beggs,63
Sarasota,101,County Commissioner,4,"",OverVotes,0
Sarasota,101,County Commissioner,4,"",UnderVotes,4
Sarasota,101,Sarasota County Charter Review Board,1,REP,Neil Rainford,20
Sarasota,101,Sarasota County Charter Review Board,1,DEM,Krista Lohr,60
Sarasota,101,Sarasota County Charter Review Board,1,"",OverVotes,0
Sarasota,101,Sarasota County Charter Review Board,1,"",UnderVotes,5
Sarasota,101,Sarasota County Charter Review Board,2,REP,Richard Dorfman,17
Sarasota,101,Sarasota County Charter Review Board,2,DEM,Mindy Lou Simmons,63
Sarasota,101,Sarasota County Charter Review Board,2,"",OverVotes,0
Sarasota,101,Sarasota County Charter Review Board,2,"",UnderVotes,5
Sarasota,101,Sarasota County Charter Review Board,5,REP,Deborah Lynne LaPinska,19
Sarasota,101,Sarasota County Charter Review Board,5,NPA,Kevin T. Connelly,57
Sarasota,101,Sarasota County Charter Review Board,5,"",OverVotes,0
Sarasota,101,Sarasota County Charter Review Board,5,"",UnderVotes,9
Sarasota,101,Sarasota County Public Hospital Board,Central District Seat 2,REP,Joseph J. DeVirgilio Jr.,18
Sarasota,101,Sarasota County Public Hospital Board,Central District Seat 2,DEM,Miglena Entcheva,62
Sarasota,101,Sarasota County Public Hospital Board,Central District Seat 2,"",OverVotes,0
Sarasota,101,Sarasota County Public Hospital Board,Central District Seat 2,"",UnderVotes,5
Sarasota,101,Sarasota County Public Hospital Board,Northern District Seat 1,REP,Jim Meister,20
Sarasota,101,Sarasota County Public Hospital Board,Northern District Seat 1,DEM,Russ Battiata,59
Sarasota,101,Sarasota County Public Hospital Board,Northern District Seat 1,"",OverVotes,0
Sarasota,101,Sarasota County Public Hospital Board,Northern District Seat 1,"",UnderVotes,6
Sarasota,101,Retention of Alan Lawson,Justice of the Supreme Court,NOP,Yes,39
Sarasota,101,Retention of Alan Lawson,Justice of the Supreme Court,NOP,No,24
Sarasota,101,Retention of Alan Lawson,Justice of the Supreme Court,"",OverVotes,0
Sarasota,101,Retention of Alan Lawson,Justice of the Supreme Court,"",UnderVotes,22
Sarasota,101,Retention of Anthony K. Black,Second District Court of Appeal,NOP,Yes,40
Sarasota,101,Retention of Anthony K. Black,Second District Court of Appeal,NOP,No,17
Sarasota,101,Retention of Anthony K. Black,Second District Court of Appeal,"",OverVotes,0
Sarasota,101,Retention of Anthony K. Black,Second District Court of Appeal,"",UnderVotes,28
Sarasota,101,Retention of Darryl C. Casanueva,Second District Court of Appeal,NOP,Yes,40
Sarasota,101,Retention of Darryl C. Casanueva,Second District Court of Appeal,NOP,No,18
Sarasota,101,Retention of Darryl C. Casanueva,Second District Court of Appeal,"",OverVotes,0
Sarasota,101,Retention of Darryl C. Casanueva,Second District Court of Appeal,"",UnderVotes,27
Sarasota,101,Retention of Edward C. Larose,Second District Court of Appeal,NOP,Yes,38
Sarasota,101,Retention of Edward C. Larose,Second District Court of Appeal,NOP,No,19
Sarasota,101,Retention of Edward C. Larose,Second District Court of Appeal,"",OverVotes,0
Sarasota,101,Retention of Edward C. Larose,Second District Court of Appeal,"",UnderVotes,28
Sarasota,101,Retention of Susan H. Rothstein-Youakim,Second District Court of Appeal,NOP,Yes,45
Sarasota,101,Retention of Susan H. Rothstein-Youakim,Second District Court of Appeal,NOP,No,15
Sarasota,101,Retention of Susan H. Rothstein-Youakim,Second District Court of Appeal,"",OverVotes,0
Sarasota,101,Retention of Susan H. Rothstein-Youakim,Second District Court of Appeal,"",UnderVotes,25
Sarasota,101,Amendment No. 1: Increased Homestead Property Tax Exemption,"",NOP,Yes for Approval,23
Sarasota,101,Amendment No. 1: Increased Homestead Property Tax Exemption,"",NOP,No for Rejection,58
Sarasota,101,Amendment No. 1: Increased Homestead Property Tax Exemption,"","",OverVotes,0
