county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail
Monroe,14.00-Sugarloaf Baptist Ch,U.S. House,28,"",Write-in,2,,,
Monroe,15.01-BPK First Baptist Church,U.S. House,28,"",Write-in,3,,,
Monroe,16.00-BPK First Baptist Church,U.S. House,28,"",Write-in,2,,,
Monroe,17.00-BPK Comm Park,U.S. House,28,"",Write-in,5,,,
Monroe,18.00-American Legion Marathon,U.S. House,28,"",Write-in,1,,,
Monroe,19.00-Marathon First Baptist Church,U.S. House,28,"",Write-in,2,,,
Monroe,20.00-Presbyterian Kirk of the Keys,U.S. House,28,"",Write-in,3,,,
Monroe,21.00-Marathon City Hall,U.S. House,28,"",Write-in,0,0,0,0
Monroe,22.00-KCB City Hall,U.S. House,28,"",Write-in,0,0,0,0
Monroe,23-Marathon City Hall,U.S. House,28,"",Write-in,0,0,0,0
Monroe,24.03-Islamorada Library,U.S. House,28,"",Write-in,0,0,0,0
Monroe,25.00-Founders Park Comm Ctr,U.S. House,28,"",Write-in,0,0,0,0
Monroe,26.00-Immanuel Lutheran Church,U.S. House,28,"",Write-in,0,0,0,0
Monroe,27.01-Elks Club,U.S. House,28,"",Write-in,2,,,
Monroe,28-KL Civic Club,U.S. House,28,"",Write-in,3,,,
Monroe,29.00-KL Civic Club,U.S. House,28,"",Write-in,0,0,0,0
Monroe,30.00-Murray Nelson Center,U.S. House,28,"",Write-in,1,,,
Monroe,31.00-Murray Nelson Center,U.S. House,28,"",Write-in,2,,,
Monroe,32-College of the Fl Keys,U.S. House,28,"",Write-in,2,,,
Monroe,3-KW High School,U.S. House,28,"",Write-in,0,0,0,0
Monroe,33-College of the Fl Keys,U.S. House,28,"",Write-in,4,,,
Monroe,4.06-MLK Pool,U.S. House,28,"",Write-in,0,0,0,0
Monroe,5-Keys Energy,U.S. House,28,"",Write-in,2,,,
Monroe,1.03-Elks Lodge 551,U.S. Senate,"",REP,Marco Rubio,438,54,214,170
Monroe,6-Gato Building,U.S. Senate,"",REP,Marco Rubio,320,85,157,78
Monroe,7-Moose Club,U.S. Senate,"",REP,Marco Rubio,293,45,187,61
Monroe,8-Glad Tidings Tabernacle,U.S. Senate,"",REP,Marco Rubio,398,67,227,104
Monroe,9-KW Public Works Building,U.S. Senate,"",REP,Marco Rubio,502,83,249,170
Monroe,10-KW Public Works Building,U.S. Senate,"",REP,Marco Rubio,370,52,206,112
Monroe,2-KW High School,U.S. Senate,"",REP,Marco Rubio,509,89,245,175
Monroe,11.01-Bernstein Park,U.S. Senate,"",REP,Marco Rubio,868,125,453,290
Monroe,12.01-BC Fire Station,U.S. Senate,"",REP,Marco Rubio,711,82,415,214
Monroe,13.01-Sugarloaf Baptist Ch,U.S. Senate,"",REP,Marco Rubio,612,75,335,202
Monroe,14.00-Sugarloaf Baptist Ch,U.S. Senate,"",REP,Marco Rubio,757,184,319,254
Monroe,15.01-BPK First Baptist Church,U.S. Senate,"",REP,Marco Rubio,1044,247,403,394
Monroe,16.00-BPK First Baptist Church,U.S. Senate,"",REP,Marco Rubio,844,259,384,201
Monroe,17.00-BPK Comm Park,U.S. Senate,"",REP,Marco Rubio,530,172,237,121
Monroe,18.00-American Legion Marathon,U.S. Senate,"",REP,Marco Rubio,407,112,220,75
Monroe,19.00-Marathon First Baptist Church,U.S. Senate,"",REP,Marco Rubio,794,225,337,232
Monroe,20.00-Presbyterian Kirk of the Keys,U.S. Senate,"",REP,Marco Rubio,516,129,271,116
Monroe,21.00-Marathon City Hall,U.S. Senate,"",REP,Marco Rubio,455,113,191,151
Monroe,22.00-KCB City Hall,U.S. Senate,"",REP,Marco Rubio,382,91,177,114
Monroe,23-Marathon City Hall,U.S. Senate,"",REP,Marco Rubio,579,182,207,190
Monroe,24.03-Islamorada Library,U.S. Senate,"",REP,Marco Rubio,720,,,
Monroe,25.00-Founders Park Comm Ctr,U.S. Senate,"",REP,Marco Rubio,715,200,335,180
Monroe,26.00-Immanuel Lutheran Church,U.S. Senate,"",REP,Marco Rubio,1038,259,524,255
Monroe,27.01-Elks Club,U.S. Senate,"",REP,Marco Rubio,646,176,320,150
Monroe,28-KL Civic Club,U.S. Senate,"",REP,Marco Rubio,597,200,219,178
Monroe,29.00-KL Civic Club,U.S. Senate,"",REP,Marco Rubio,1103,,,
Monroe,30.00-Murray Nelson Center,U.S. Senate,"",REP,Marco Rubio,475,174,185,116
Monroe,31.00-Murray Nelson Center,U.S. Senate,"",REP,Marco Rubio,561,197,216,148
Monroe,32-College of the Fl Keys,U.S. Senate,"",REP,Marco Rubio,873,278,394,201
Monroe,3-KW High School,U.S. Senate,"",REP,Marco Rubio,336,67,133,136
Monroe,33-College of the Fl Keys,U.S. Senate,"",REP,Marco Rubio,807,,,
Monroe,4.06-MLK Pool,U.S. Senate,"",REP,Marco Rubio,134,36,64,34
Monroe,5-Keys Energy,U.S. Senate,"",REP,Marco Rubio,563,96,179,288
Monroe,1.03-Elks Lodge 551,U.S. Senate,"",DEM,Val Demings,353,52,120,181
Monroe,6-Gato Building,U.S. Senate,"",DEM,Val Demings,684,146,225,313
Monroe,7-Moose Club,U.S. Senate,"",DEM,Val Demings,386,54,180,152
Monroe,8-Glad Tidings Tabernacle,U.S. Senate,"",DEM,Val Demings,614,,,
Monroe,9-KW Public Works Building,U.S. Senate,"",DEM,Val Demings,552,84,184,284
Monroe,10-KW Public Works Building,U.S. Senate,"",DEM,Val Demings,523,84,205,234
Monroe,2-KW High School,U.S. Senate,"",DEM,Val Demings,589,96,168,325
Monroe,11.01-Bernstein Park,U.S. Senate,"",DEM,Val Demings,556,78,213,265
Monroe,12.01-BC Fire Station,U.S. Senate,"",DEM,Val Demings,392,48,188,156
Monroe,13.01-Sugarloaf Baptist Ch,U.S. Senate,"",DEM,Val Demings,456,66,145,245
Monroe,14.00-Sugarloaf Baptist Ch,U.S. Senate,"",DEM,Val Demings,323,42,98,183
Monroe,15.01-BPK First Baptist Church,U.S. Senate,"",DEM,Val Demings,439,96,113,230
Monroe,16.00-BPK First Baptist Church,U.S. Senate,"",DEM,Val Demings,414,89,139,186
Monroe,17.00-BPK Comm Park,U.S. Senate,"",DEM,Val Demings,364,111,105,148
Monroe,18.00-American Legion Marathon,U.S. Senate,"",DEM,Val Demings,209,,,
Monroe,19.00-Marathon First Baptist Church,U.S. Senate,"",DEM,Val Demings,453,120,158,175
Monroe,20.00-Presbyterian Kirk of the Keys,U.S. Senate,"",DEM,Val Demings,234,68,85,81
Monroe,21.00-Marathon City Hall,U.S. Senate,"",DEM,Val Demings,213,50,71,92
Monroe,22.00-KCB City Hall,U.S. Senate,"",DEM,Val Demings,144,,,
Monroe,23-Marathon City Hall,U.S. Senate,"",DEM,Val Demings,276,65,76,135
Monroe,24.03-Islamorada Library,U.S. Senate,"",DEM,Val Demings,327,80,107,140
Monroe,25.00-Founders Park Comm Ctr,U.S. Senate,"",DEM,Val Demings,374,94,109,171
Monroe,26.00-Immanuel Lutheran Church,U.S. Senate,"",DEM,Val Demings,475,111,161,203
Monroe,27.01-Elks Club,U.S. Senate,"",DEM,Val Demings,371,73,139,159
Monroe,28-KL Civic Club,U.S. Senate,"",DEM,Val Demings,336,84,86,166
Monroe,29.00-KL Civic Club,U.S. Senate,"",DEM,Val Demings,510,111,151,248
Monroe,30.00-Murray Nelson Center,U.S. Senate,"",DEM,Val Demings,332,81,112,139
Monroe,31.00-Murray Nelson Center,U.S. Senate,"",DEM,Val Demings,326,113,99,114
Monroe,32-College of the Fl Keys,U.S. Senate,"",DEM,Val Demings,461,116,132,213
Monroe,3-KW High School,U.S. Senate,"",DEM,Val Demings,496,100,135,261
Monroe,33-College of the Fl Keys,U.S. Senate,"",DEM,Val Demings,236,53,43,140
Monroe,4.06-MLK Pool,U.S. Senate,"",DEM,Val Demings,452,81,215,156
Monroe,5-Keys Energy,U.S. Senate,"",DEM,Val Demings,886,145,199,542
Monroe,1.03-Elks Lodge 551,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Monroe,6-Gato Building,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Monroe,7-Moose Club,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Monroe,8-Glad Tidings Tabernacle,U.S. Senate,"",LPF,Dennis Misigoy,10,,,
Monroe,9-KW Public Works Building,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Monroe,10-KW Public Works Building,U.S. Senate,"",LPF,Dennis Misigoy,10,,,
Monroe,2-KW High School,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Monroe,11.01-Bernstein Park,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Monroe,12.01-BC Fire Station,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Monroe,13.01-Sugarloaf Baptist Ch,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Monroe,14.00-Sugarloaf Baptist Ch,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Monroe,15.01-BPK First Baptist Church,U.S. Senate,"",LPF,Dennis Misigoy,12,,,
Monroe,16.00-BPK First Baptist Church,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Monroe,17.00-BPK Comm Park,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Monroe,18.00-American Legion Marathon,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Monroe,19.00-Marathon First Baptist Church,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Monroe,20.00-Presbyterian Kirk of the Keys,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Monroe,21.00-Marathon City Hall,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Monroe,22.00-KCB City Hall,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Monroe,23-Marathon City Hall,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Monroe,24.03-Islamorada Library,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Monroe,25.00-Founders Park Comm Ctr,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Monroe,26.00-Immanuel Lutheran Church,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Monroe,27.01-Elks Club,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Monroe,28-KL Civic Club,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Monroe,29.00-KL Civic Club,U.S. Senate,"",LPF,Dennis Misigoy,9,,,
Monroe,30.00-Murray Nelson Center,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Monroe,31.00-Murray Nelson Center,U.S. Senate,"",LPF,Dennis Misigoy,7,,,
Monroe,32-College of the Fl Keys,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Monroe,3-KW High School,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Monroe,33-College of the Fl Keys,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Monroe,4.06-MLK Pool,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Monroe,5-Keys Energy,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Monroe,1.03-Elks Lodge 551,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Monroe,6-Gato Building,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Monroe,7-Moose Club,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Monroe,8-Glad Tidings Tabernacle,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Monroe,9-KW Public Works Building,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Monroe,10-KW Public Works Building,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Monroe,2-KW High School,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Monroe,11.01-Bernstein Park,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Monroe,12.01-BC Fire Station,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Monroe,13.01-Sugarloaf Baptist Ch,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Monroe,14.00-Sugarloaf Baptist Ch,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Monroe,15.01-BPK First Baptist Church,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Monroe,16.00-BPK First Baptist Church,U.S. Senate,"",NPA,Steven B. Grant,6,,,
Monroe,17.00-BPK Comm Park,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Monroe,18.00-American Legion Marathon,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Monroe,19.00-Marathon First Baptist Church,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Monroe,20.00-Presbyterian Kirk of the Keys,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Monroe,21.00-Marathon City Hall,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Monroe,22.00-KCB City Hall,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Monroe,23-Marathon City Hall,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Monroe,24.03-Islamorada Library,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Monroe,25.00-Founders Park Comm Ctr,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Monroe,26.00-Immanuel Lutheran Church,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Monroe,27.01-Elks Club,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Monroe,28-KL Civic Club,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Monroe,29.00-KL Civic Club,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Monroe,30.00-Murray Nelson Center,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Monroe,31.00-Murray Nelson Center,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Monroe,32-College of the Fl Keys,U.S. Senate,"",NPA,Steven B. Grant,6,,,
Monroe,3-KW High School,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Monroe,33-College of the Fl Keys,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Monroe,4.06-MLK Pool,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Monroe,5-Keys Energy,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Monroe,1.03-Elks Lodge 551,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Monroe,6-Gato Building,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Monroe,7-Moose Club,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Monroe,8-Glad Tidings Tabernacle,U.S. Senate,"",NPA,Tuan TQ Nguyen,3,,,
Monroe,9-KW Public Works Building,U.S. Senate,"",NPA,Tuan TQ Nguyen,4,,,
Monroe,10-KW Public Works Building,U.S. Senate,"",NPA,Tuan TQ Nguyen,3,,,
Monroe,2-KW High School,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Monroe,11.01-Bernstein Park,U.S. Senate,"",NPA,Tuan TQ Nguyen,7,,,
Monroe,12.01-BC Fire Station,U.S. Senate,"",NPA,Tuan TQ Nguyen,3,,,
Monroe,13.01-Sugarloaf Baptist Ch,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Monroe,14.00-Sugarloaf Baptist Ch,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Monroe,15.01-BPK First Baptist Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Monroe,16.00-BPK First Baptist Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,3,,,
Monroe,17.00-BPK Comm Park,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Monroe,18.00-American Legion Marathon,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Monroe,19.00-Marathon First Baptist Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,4,,,
Monroe,20.00-Presbyterian Kirk of the Keys,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Monroe,21.00-Marathon City Hall,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Monroe,22.00-KCB City Hall,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Monroe,23-Marathon City Hall,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Monroe,24.03-Islamorada Library,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Monroe,25.00-Founders Park Comm Ctr,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Monroe,26.00-Immanuel Lutheran Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Monroe,27.01-Elks Club,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Monroe,28-KL Civic Club,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Monroe,29.00-KL Civic Club,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Monroe,30.00-Murray Nelson Center,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Monroe,31.00-Murray Nelson Center,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Monroe,32-College of the Fl Keys,U.S. Senate,"",NPA,Tuan TQ Nguyen,4,,,
Monroe,3-KW High School,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Monroe,33-College of the Fl Keys,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Monroe,4.06-MLK Pool,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Monroe,5-Keys Energy,U.S. Senate,"",NPA,Tuan TQ Nguyen,5,,,
Monroe,1.03-Elks Lodge 551,U.S. Senate,"","",Write-in,2,,,
Monroe,6-Gato Building,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,7-Moose Club,U.S. Senate,"","",Write-in,1,,,
Monroe,8-Glad Tidings Tabernacle,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,9-KW Public Works Building,U.S. Senate,"","",Write-in,2,,,
Monroe,10-KW Public Works Building,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,2-KW High School,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,11.01-Bernstein Park,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,12.01-BC Fire Station,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,13.01-Sugarloaf Baptist Ch,U.S. Senate,"","",Write-in,1,,,
Monroe,14.00-Sugarloaf Baptist Ch,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,15.01-BPK First Baptist Church,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,16.00-BPK First Baptist Church,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,17.00-BPK Comm Park,U.S. Senate,"","",Write-in,1,,,
Monroe,18.00-American Legion Marathon,U.S. Senate,"","",Write-in,1,,,
Monroe,19.00-Marathon First Baptist Church,U.S. Senate,"","",Write-in,1,,,
Monroe,20.00-Presbyterian Kirk of the Keys,U.S. Senate,"","",Write-in,2,,,
Monroe,21.00-Marathon City Hall,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,22.00-KCB City Hall,U.S. Senate,"","",Write-in,1,,,
Monroe,23-Marathon City Hall,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,24.03-Islamorada Library,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,25.00-Founders Park Comm Ctr,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,26.00-Immanuel Lutheran Church,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,27.01-Elks Club,U.S. Senate,"","",Write-in,1,,,
Monroe,28-KL Civic Club,U.S. Senate,"","",Write-in,1,,,
Monroe,29.00-KL Civic Club,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,30.00-Murray Nelson Center,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,31.00-Murray Nelson Center,U.S. Senate,"","",Write-in,1,,,
Monroe,32-College of the Fl Keys,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,3-KW High School,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,33-College of the Fl Keys,U.S. Senate,"","",Write-in,1,,,
Monroe,4.06-MLK Pool,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,5-Keys Energy,U.S. Senate,"","",Write-in,0,0,0,0
Monroe,1.03-Elks Lodge 551,Governor,"",REP,Ron DeSantis and Jeanette Nuñez,451,55,219,177
Monroe,6-Gato Building,Governor,"",REP,Ron DeSantis and Jeanette Nuñez,334,89,165,80
Monroe,7-Moose Club,Governor,"",REP,Ron DeSantis and Jeanette Nuñez,310,48,199,63
Monroe,8-Glad Tidings Tabernacle,Governor,"",REP,Ron DeSantis and Jeanette Nuñez,422,71,235,116
Monroe,9-KW Public Works Building,Governor,"",REP,Ron DeSantis and Jeanette Nuñez,527,84,266,177
Monroe,10-KW Public Works Building,Governor,"",REP,Ron DeSantis and Jeanette Nuñez,395,58,223,114
Monroe,2-KW High School,Governor,"",REP,Ron DeSantis and Jeanette Nuñez,528,89,255,184
Monroe,11.01-Bernstein Park,Governor,"",REP,Ron DeSantis and Jeanette Nuñez,892,131,469,292
