county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail
Lake,320,U.S. Senate,"",REP,Marco Rubio,2460,793,1251,416
Lake,325,U.S. Senate,"",REP,Marco Rubio,1351,,,
Lake,330,U.S. Senate,"",REP,Marco Rubio,1385,534,614,237
Lake,335,U.S. Senate,"",REP,Marco Rubio,1180,415,571,194
Lake,340,U.S. Senate,"",REP,Marco Rubio,374,65,234,75
Lake,345,U.S. Senate,"",REP,Marco Rubio,881,320,388,173
Lake,350,U.S. Senate,"",REP,Marco Rubio,1119,,,
Lake,355,U.S. Senate,"",REP,Marco Rubio,1194,411,585,198
Lake,360,U.S. Senate,"",REP,Marco Rubio,1201,,,
Lake,365,U.S. Senate,"",REP,Marco Rubio,2246,919,920,407
Lake,370 TAVARES,U.S. Senate,"",REP,Marco Rubio,658,114,462,82
Lake,375,U.S. Senate,"",REP,Marco Rubio,848,183,537,128
Lake,377,U.S. Senate,"",REP,Marco Rubio,173,,,
Lake,380,U.S. Senate,"",REP,Marco Rubio,920,283,435,202
Lake,383,U.S. Senate,"",REP,Marco Rubio,393,142,204,47
Lake,385,U.S. Senate,"",REP,Marco Rubio,769,65,542,162
Lake,388 LEESBURG,U.S. Senate,"",REP,Marco Rubio,824,175,488,161
Lake,390,U.S. Senate,"",REP,Marco Rubio,721,,,
Lake,393,U.S. Senate,"",REP,Marco Rubio,770,226,424,120
Lake,395 LEESBURG,U.S. Senate,"",REP,Marco Rubio,1049,176,710,163
Lake,397,U.S. Senate,"",REP,Marco Rubio,1504,272,943,289
Lake,399,U.S. Senate,"",REP,Marco Rubio,680,118,471,91
Lake,400,U.S. Senate,"",REP,Marco Rubio,675,50,501,124
Lake,405,U.S. Senate,"",REP,Marco Rubio,836,265,463,108
Lake,410,U.S. Senate,"",REP,Marco Rubio,980,176,699,105
Lake,415,U.S. Senate,"",REP,Marco Rubio,1206,241,791,174
Lake,420,U.S. Senate,"",REP,Marco Rubio,239,,,
Lake,425,U.S. Senate,"",REP,Marco Rubio,736,204,422,110
Lake,430,U.S. Senate,"",REP,Marco Rubio,257,,,
Lake,435,U.S. Senate,"",REP,Marco Rubio,2568,1093,1127,348
Lake,440,U.S. Senate,"",REP,Marco Rubio,1859,,,
Lake,445,U.S. Senate,"",REP,Marco Rubio,1977,,,
Lake,450 MT. DORA,U.S. Senate,"",REP,Marco Rubio,728,133,426,169
Lake,455,U.S. Senate,"",REP,Marco Rubio,1720,661,791,268
Lake,460,U.S. Senate,"",REP,Marco Rubio,2001,667,1020,314
Lake,465,U.S. Senate,"",REP,Marco Rubio,736,306,272,158
Lake,470 MT. DORA,U.S. Senate,"",REP,Marco Rubio,291,,,
Lake,475 MT. DORA,U.S. Senate,"",REP,Marco Rubio,651,156,344,151
Lake,480,U.S. Senate,"",REP,Marco Rubio,113,,,
Lake,485,U.S. Senate,"",REP,Marco Rubio,2158,823,966,369
Lake,490,U.S. Senate,"",REP,Marco Rubio,586,103,416,67
Lake,500,U.S. Senate,"",REP,Marco Rubio,2003,582,1046,375
Lake,505,U.S. Senate,"",REP,Marco Rubio,1406,530,537,339
Lake,510,U.S. Senate,"",REP,Marco Rubio,771,115,572,84
Lake,515,U.S. Senate,"",REP,Marco Rubio,1197,,,
Lake,520,U.S. Senate,"",REP,Marco Rubio,1481,,,
Lake,525,U.S. Senate,"",REP,Marco Rubio,891,352,391,148
Lake,530,U.S. Senate,"",REP,Marco Rubio,1481,,,
Lake,535,U.S. Senate,"",REP,Marco Rubio,2145,708,992,445
Lake,540,U.S. Senate,"",REP,Marco Rubio,1711,441,942,328
Lake,545,U.S. Senate,"",REP,Marco Rubio,782,256,371,155
Lake,550,U.S. Senate,"",REP,Marco Rubio,899,133,601,165
Lake,555,U.S. Senate,"",REP,Marco Rubio,1476,499,733,244
Lake,560,U.S. Senate,"",REP,Marco Rubio,1032,420,428,184
Lake,565 LEESBURG,U.S. Senate,"",REP,Marco Rubio,162,,,
Lake,570,U.S. Senate,"",REP,Marco Rubio,497,132,278,87
Lake,575,U.S. Senate,"",REP,Marco Rubio,852,256,497,99
Lake,580,U.S. Senate,"",REP,Marco Rubio,1392,,,
Lake,585,U.S. Senate,"",REP,Marco Rubio,368,,,
Lake,100,U.S. Senate,"",DEM,Val Demings,293,81,107,105
Lake,103,U.S. Senate,"",DEM,Val Demings,59,,,
Lake,105,U.S. Senate,"",DEM,Val Demings,766,,,
Lake,110,U.S. Senate,"",DEM,Val Demings,695,138,269,288
Lake,115,U.S. Senate,"",DEM,Val Demings,191,70,65,56
Lake,120,U.S. Senate,"",DEM,Val Demings,128,41,42,45
Lake,125,U.S. Senate,"",DEM,Val Demings,1656,557,554,545
Lake,130,U.S. Senate,"",DEM,Val Demings,587,140,234,213
Lake,135 GROVELAND,U.S. Senate,"",DEM,Val Demings,748,152,363,233
Lake,140,U.S. Senate,"",DEM,Val Demings,721,254,213,254
Lake,145,U.S. Senate,"",DEM,Val Demings,2257,911,753,593
Lake,150,U.S. Senate,"",DEM,Val Demings,101,,,
Lake,155,U.S. Senate,"",DEM,Val Demings,1674,,,
Lake,165,U.S. Senate,"",DEM,Val Demings,1030,,,
Lake,170,U.S. Senate,"",DEM,Val Demings,1300,490,471,339
Lake,175,U.S. Senate,"",DEM,Val Demings,1305,,,
Lake,180,U.S. Senate,"",DEM,Val Demings,2068,,,
Lake,185,U.S. Senate,"",DEM,Val Demings,477,151,216,110
Lake,200,U.S. Senate,"",DEM,Val Demings,57,,,
Lake,205,U.S. Senate,"",DEM,Val Demings,136,53,44,39
Lake,210,U.S. Senate,"",DEM,Val Demings,545,,,
Lake,215,U.S. Senate,"",DEM,Val Demings,1172,455,358,359
Lake,220 CLERMONT,U.S. Senate,"",DEM,Val Demings,418,109,159,150
Lake,225,U.S. Senate,"",DEM,Val Demings,971,412,318,241
Lake,230,U.S. Senate,"",DEM,Val Demings,1502,603,406,493
Lake,235,U.S. Senate,"",DEM,Val Demings,1942,785,556,601
Lake,240 CLERMONT,U.S. Senate,"",DEM,Val Demings,881,,,
Lake,245 CLERMONT,U.S. Senate,"",DEM,Val Demings,668,157,236,275
Lake,250 CLERMONT,U.S. Senate,"",DEM,Val Demings,481,132,236,113
Lake,300,U.S. Senate,"",DEM,Val Demings,280,,,
Lake,305,U.S. Senate,"",DEM,Val Demings,207,,,
Lake,310,U.S. Senate,"",DEM,Val Demings,642,182,233,227
Lake,320,U.S. Senate,"",DEM,Val Demings,985,258,342,385
Lake,325,U.S. Senate,"",DEM,Val Demings,689,245,210,234
Lake,330,U.S. Senate,"",DEM,Val Demings,891,277,268,346
Lake,335,U.S. Senate,"",DEM,Val Demings,830,245,335,250
Lake,340,U.S. Senate,"",DEM,Val Demings,156,,,
Lake,345,U.S. Senate,"",DEM,Val Demings,471,151,146,174
Lake,350,U.S. Senate,"",DEM,Val Demings,735,165,273,297
Lake,355,U.S. Senate,"",DEM,Val Demings,801,245,288,268
Lake,360,U.S. Senate,"",DEM,Val Demings,610,192,167,251
Lake,365,U.S. Senate,"",DEM,Val Demings,1057,355,317,385
Lake,370 TAVARES,U.S. Senate,"",DEM,Val Demings,351,49,172,130
Lake,375,U.S. Senate,"",DEM,Val Demings,195,43,100,52
Lake,377,U.S. Senate,"",DEM,Val Demings,37,,,
Lake,380,U.S. Senate,"",DEM,Val Demings,340,80,119,141
Lake,383,U.S. Senate,"",DEM,Val Demings,79,,,
Lake,385,U.S. Senate,"",DEM,Val Demings,388,,,
Lake,388 LEESBURG,U.S. Senate,"",DEM,Val Demings,492,95,196,201
Lake,390,U.S. Senate,"",DEM,Val Demings,366,35,208,123
Lake,393,U.S. Senate,"",DEM,Val Demings,205,43,88,74
Lake,395 LEESBURG,U.S. Senate,"",DEM,Val Demings,470,73,230,167
Lake,397,U.S. Senate,"",DEM,Val Demings,772,111,351,310
Lake,399,U.S. Senate,"",DEM,Val Demings,396,74,194,128
Lake,400,U.S. Senate,"",DEM,Val Demings,169,,,
Lake,405,U.S. Senate,"",DEM,Val Demings,184,59,72,53
Lake,410,U.S. Senate,"",DEM,Val Demings,239,37,117,85
Lake,415,U.S. Senate,"",DEM,Val Demings,321,61,128,132
Lake,420,U.S. Senate,"",DEM,Val Demings,155,,,
Lake,425,U.S. Senate,"",DEM,Val Demings,160,33,57,70
Lake,430,U.S. Senate,"",DEM,Val Demings,164,,,
Lake,435,U.S. Senate,"",DEM,Val Demings,646,270,163,213
Lake,440,U.S. Senate,"",DEM,Val Demings,453,151,150,152
Lake,445,U.S. Senate,"",DEM,Val Demings,882,304,244,334
Lake,450 MT. DORA,U.S. Senate,"",DEM,Val Demings,475,90,179,206
Lake,455,U.S. Senate,"",DEM,Val Demings,644,,,
Lake,460,U.S. Senate,"",DEM,Val Demings,657,211,228,218
Lake,465,U.S. Senate,"",DEM,Val Demings,455,155,137,163
Lake,470 MT. DORA,U.S. Senate,"",DEM,Val Demings,220,36,94,90
Lake,475 MT. DORA,U.S. Senate,"",DEM,Val Demings,368,79,138,151
Lake,480,U.S. Senate,"",DEM,Val Demings,289,85,129,75
Lake,485,U.S. Senate,"",DEM,Val Demings,1502,,,
Lake,490,U.S. Senate,"",DEM,Val Demings,333,57,182,94
Lake,500,U.S. Senate,"",DEM,Val Demings,968,210,327,431
Lake,505,U.S. Senate,"",DEM,Val Demings,658,189,155,314
Lake,510,U.S. Senate,"",DEM,Val Demings,342,49,185,108
Lake,515,U.S. Senate,"",DEM,Val Demings,428,115,147,166
Lake,520,U.S. Senate,"",DEM,Val Demings,454,,,
Lake,525,U.S. Senate,"",DEM,Val Demings,444,163,122,159
Lake,530,U.S. Senate,"",DEM,Val Demings,478,132,194,152
Lake,535,U.S. Senate,"",DEM,Val Demings,974,230,272,472
Lake,540,U.S. Senate,"",DEM,Val Demings,581,149,185,247
Lake,545,U.S. Senate,"",DEM,Val Demings,735,221,261,253
Lake,550,U.S. Senate,"",DEM,Val Demings,418,58,226,134
Lake,555,U.S. Senate,"",DEM,Val Demings,919,284,314,321
Lake,560,U.S. Senate,"",DEM,Val Demings,695,,,
Lake,565 LEESBURG,U.S. Senate,"",DEM,Val Demings,87,,,
Lake,570,U.S. Senate,"",DEM,Val Demings,270,71,96,103
Lake,575,U.S. Senate,"",DEM,Val Demings,540,173,224,143
Lake,580,U.S. Senate,"",DEM,Val Demings,594,171,211,212
Lake,585,U.S. Senate,"",DEM,Val Demings,202,,,
Lake,100,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Lake,103,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Lake,105,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Lake,110,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Lake,115,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Lake,120,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Lake,125,U.S. Senate,"",LPF,Dennis Misigoy,22,,,
Lake,130,U.S. Senate,"",LPF,Dennis Misigoy,12,,,
Lake,135 GROVELAND,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Lake,140,U.S. Senate,"",LPF,Dennis Misigoy,10,,,
Lake,145,U.S. Senate,"",LPF,Dennis Misigoy,30,,,
Lake,150,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,155,U.S. Senate,"",LPF,Dennis Misigoy,22,,,
Lake,165,U.S. Senate,"",LPF,Dennis Misigoy,9,,,
Lake,170,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Lake,175,U.S. Senate,"",LPF,Dennis Misigoy,9,,,
Lake,180,U.S. Senate,"",LPF,Dennis Misigoy,21,,,
Lake,185,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Lake,200,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,205,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Lake,210,U.S. Senate,"",LPF,Dennis Misigoy,10,,,
Lake,215,U.S. Senate,"",LPF,Dennis Misigoy,9,,,
Lake,220 CLERMONT,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Lake,225,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Lake,230,U.S. Senate,"",LPF,Dennis Misigoy,20,,,
Lake,235,U.S. Senate,"",LPF,Dennis Misigoy,29,,,
Lake,240 CLERMONT,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,245 CLERMONT,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Lake,250 CLERMONT,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Lake,300,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,305,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Lake,310,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Lake,320,U.S. Senate,"",LPF,Dennis Misigoy,16,,,
Lake,325,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Lake,330,U.S. Senate,"",LPF,Dennis Misigoy,12,,,
Lake,335,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Lake,340,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Lake,345,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,350,U.S. Senate,"",LPF,Dennis Misigoy,10,,,
Lake,355,U.S. Senate,"",LPF,Dennis Misigoy,11,,,
Lake,360,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Lake,365,U.S. Senate,"",LPF,Dennis Misigoy,13,,,
Lake,370 TAVARES,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Lake,375,U.S. Senate,"",LPF,Dennis Misigoy,7,,,
Lake,377,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Lake,380,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Lake,383,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Lake,385,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,388 LEESBURG,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,390,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Lake,393,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Lake,395 LEESBURG,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Lake,397,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Lake,399,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Lake,400,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,405,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Lake,410,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,415,U.S. Senate,"",LPF,Dennis Misigoy,19,,,
Lake,420,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Lake,425,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Lake,430,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Lake,435,U.S. Senate,"",LPF,Dennis Misigoy,13,,,
Lake,440,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Lake,445,U.S. Senate,"",LPF,Dennis Misigoy,14,,,
Lake,450 MT. DORA,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Lake,455,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Lake,460,U.S. Senate,"",LPF,Dennis Misigoy,11,,,
Lake,465,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Lake,470 MT. DORA,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Lake,475 MT. DORA,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Lake,480,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Lake,485,U.S. Senate,"",LPF,Dennis Misigoy,23,,,
Lake,490,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Lake,500,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Lake,505,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Lake,510,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Lake,515,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,520,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Lake,525,U.S. Senate,"",LPF,Dennis Misigoy,7,,,
Lake,530,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,535,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Lake,540,U.S. Senate,"",LPF,Dennis Misigoy,7,,,
Lake,545,U.S. Senate,"",LPF,Dennis Misigoy,9,,,
Lake,550,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,555,U.S. Senate,"",LPF,Dennis Misigoy,10,,,
Lake,560,U.S. Senate,"",LPF,Dennis Misigoy,10,,,
Lake,565 LEESBURG,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Lake,570,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Lake,575,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Lake,580,U.S. Senate,"",LPF,Dennis Misigoy,9,,,
Lake,585,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Lake,100,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,103,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,105,U.S. Senate,"",NPA,Steven B. Grant,6,,,
Lake,110,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Lake,115,U.S. Senate,"",NPA,Steven B. Grant,6,,,
Lake,120,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Lake,125,U.S. Senate,"",NPA,Steven B. Grant,23,,,
Lake,130,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,135 GROVELAND,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Lake,140,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,145,U.S. Senate,"",NPA,Steven B. Grant,31,,,
Lake,150,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Lake,155,U.S. Senate,"",NPA,Steven B. Grant,22,,,
Lake,165,U.S. Senate,"",NPA,Steven B. Grant,12,,,
Lake,170,U.S. Senate,"",NPA,Steven B. Grant,11,,,
Lake,175,U.S. Senate,"",NPA,Steven B. Grant,9,,,
Lake,180,U.S. Senate,"",NPA,Steven B. Grant,15,,,
Lake,185,U.S. Senate,"",NPA,Steven B. Grant,9,,,
Lake,200,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,205,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,210,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Lake,215,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Lake,220 CLERMONT,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,225,U.S. Senate,"",NPA,Steven B. Grant,11,,,
Lake,230,U.S. Senate,"",NPA,Steven B. Grant,14,,,
Lake,235,U.S. Senate,"",NPA,Steven B. Grant,14,,,
Lake,240 CLERMONT,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Lake,245 CLERMONT,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Lake,250 CLERMONT,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Lake,300,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Lake,305,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Lake,310,U.S. Senate,"",NPA,Steven B. Grant,9,,,
Lake,320,U.S. Senate,"",NPA,Steven B. Grant,11,,,
Lake,325,U.S. Senate,"",NPA,Steven B. Grant,8,,,
Lake,330,U.S. Senate,"",NPA,Steven B. Grant,10,,,
Lake,335,U.S. Senate,"",NPA,Steven B. Grant,9,,,
Lake,340,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Lake,345,U.S. Senate,"",NPA,Steven B. Grant,6,,,
Lake,350,U.S. Senate,"",NPA,Steven B. Grant,8,,,
Lake,355,U.S. Senate,"",NPA,Steven B. Grant,6,,,
Lake,360,U.S. Senate,"",NPA,Steven B. Grant,13,,,
Lake,365,U.S. Senate,"",NPA,Steven B. Grant,17,,,
Lake,370 TAVARES,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Lake,375,U.S. Senate,"",NPA,Steven B. Grant,6,,,
Lake,377,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Lake,380,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Lake,383,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Lake,385,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,388 LEESBURG,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Lake,390,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Lake,393,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Lake,395 LEESBURG,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Lake,397,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,399,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Lake,400,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Lake,405,U.S. Senate,"",NPA,Steven B. Grant,11,,,
Lake,410,U.S. Senate,"",NPA,Steven B. Grant,8,,,
Lake,415,U.S. Senate,"",NPA,Steven B. Grant,10,,,
Lake,420,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Lake,425,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Lake,430,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Lake,435,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Lake,440,U.S. Senate,"",NPA,Steven B. Grant,12,,,
Lake,445,U.S. Senate,"",NPA,Steven B. Grant,6,,,
Lake,450 MT. DORA,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Lake,455,U.S. Senate,"",NPA,Steven B. Grant,6,,,
Lake,460,U.S. Senate,"",NPA,Steven B. Grant,20,,,
Lake,465,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,470 MT. DORA,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Lake,475 MT. DORA,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Lake,480,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Lake,485,U.S. Senate,"",NPA,Steven B. Grant,17,,,
Lake,490,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Lake,500,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Lake,505,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,510,U.S. Senate,"",NPA,Steven B. Grant,6,,,
Lake,515,U.S. Senate,"",NPA,Steven B. Grant,8,,,
Lake,520,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,525,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Lake,530,U.S. Senate,"",NPA,Steven B. Grant,16,,,
Lake,535,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Lake,540,U.S. Senate,"",NPA,Steven B. Grant,9,,,
Lake,545,U.S. Senate,"",NPA,Steven B. Grant,9,,,
Lake,550,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Lake,555,U.S. Senate,"",NPA,Steven B. Grant,16,,,
Lake,560,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Lake,565 LEESBURG,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Lake,570,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Lake,575,U.S. Senate,"",NPA,Steven B. Grant,8,,,
Lake,580,U.S. Senate,"",NPA,Steven B. Grant,8,,,
Lake,585,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Lake,100,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Lake,103,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Lake,105,U.S. Senate,"",NPA,Tuan TQ Nguyen,3,,,
Lake,110,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Lake,115,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Lake,120,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Lake,125,U.S. Senate,"",NPA,Tuan TQ Nguyen,11,,,
Lake,130,U.S. Senate,"",NPA,Tuan TQ Nguyen,4,,,
Lake,135 GROVELAND,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Lake,140,U.S. Senate,"",NPA,Tuan TQ Nguyen,5,,,
Lake,145,U.S. Senate,"",NPA,Tuan TQ Nguyen,16,,,
Lake,150,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Lake,155,U.S. Senate,"",NPA,Tuan TQ Nguyen,6,,,
Lake,165,U.S. Senate,"",NPA,Tuan TQ Nguyen,5,,,
Lake,170,U.S. Senate,"",NPA,Tuan TQ Nguyen,7,,,
Lake,175,U.S. Senate,"",NPA,Tuan TQ Nguyen,9,,,
Lake,180,U.S. Senate,"",NPA,Tuan TQ Nguyen,8,,,
Lake,185,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Lake,200,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Lake,205,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Lake,210,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Lake,215,U.S. Senate,"",NPA,Tuan TQ Nguyen,4,,,
Lake,220 CLERMONT,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Lake,225,U.S. Senate,"",NPA,Tuan TQ Nguyen,5,,,
Lake,230,U.S. Senate,"",NPA,Tuan TQ Nguyen,6,,,
Lake,235,U.S. Senate,"",NPA,Tuan TQ Nguyen,5,,,
Lake,240 CLERMONT,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
