county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail
Hamilton,5 - Bright Pond Fellowship Hal,U.S. Senate,"",NON,WRITE-IN,0,0,0,0
Hamilton,6 - Genoa Vol. Fire Department,U.S. Senate,"",NON,WRITE-IN,0,0,0,0
Hamilton,7 - Bellville Vol. Fire Depart,U.S. Senate,"",NON,WRITE-IN,0,0,0,0
Hamilton,8 - Cross Roads Vol. Fire Depa,U.S. Senate,"",NON,WRITE-IN,0,0,0,0
Hamilton,1 - Jennings City Hall,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Hamilton,2 - Jasper Courthouse,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Hamilton,3 - White Springs Library,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Hamilton,4 - Jasper Civic Center,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Hamilton,5 - Bright Pond Fellowship Hal,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Hamilton,6 - Genoa Vol. Fire Department,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Hamilton,7 - Bellville Vol. Fire Depart,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Hamilton,8 - Cross Roads Vol. Fire Depa,U.S. Senate,"",STATS,OVER VOTES,0,0,0,0
Hamilton,1 - Jennings City Hall,U.S. Senate,"",STATS,UNDER VOTES,2,,,
Hamilton,2 - Jasper Courthouse,U.S. Senate,"",STATS,UNDER VOTES,2,,,
Hamilton,3 - White Springs Library,U.S. Senate,"",STATS,UNDER VOTES,9,,,
Hamilton,4 - Jasper Civic Center,U.S. Senate,"",STATS,UNDER VOTES,9,,,
Hamilton,5 - Bright Pond Fellowship Hal,U.S. Senate,"",STATS,UNDER VOTES,1,,,
Hamilton,6 - Genoa Vol. Fire Department,U.S. Senate,"",STATS,UNDER VOTES,5,,,
Hamilton,7 - Bellville Vol. Fire Depart,U.S. Senate,"",STATS,UNDER VOTES,4,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,U.S. Senate,"",STATS,UNDER VOTES,5,,,
Hamilton,1 - Jennings City Hall,U.S. House,3,REP,Kat Cammack,203,56,103,44
Hamilton,2 - Jasper Courthouse,U.S. House,3,REP,Kat Cammack,220,72,88,60
Hamilton,3 - White Springs Library,U.S. House,3,REP,Kat Cammack,340,74,199,67
Hamilton,4 - Jasper Civic Center,U.S. House,3,REP,Kat Cammack,639,197,265,177
Hamilton,5 - Bright Pond Fellowship Hal,U.S. House,3,REP,Kat Cammack,129,,,
Hamilton,6 - Genoa Vol. Fire Department,U.S. House,3,REP,Kat Cammack,352,97,172,83
Hamilton,7 - Bellville Vol. Fire Depart,U.S. House,3,REP,Kat Cammack,363,76,191,96
Hamilton,8 - Cross Roads Vol. Fire Depa,U.S. House,3,REP,Kat Cammack,807,256,386,165
Hamilton,1 - Jennings City Hall,U.S. House,3,DEM,Danielle Hawk,79,,,
Hamilton,2 - Jasper Courthouse,U.S. House,3,DEM,Danielle Hawk,321,85,151,85
Hamilton,3 - White Springs Library,U.S. House,3,DEM,Danielle Hawk,194,,,
Hamilton,4 - Jasper Civic Center,U.S. House,3,DEM,Danielle Hawk,170,46,71,53
Hamilton,5 - Bright Pond Fellowship Hal,U.S. House,3,DEM,Danielle Hawk,24,,,
Hamilton,6 - Genoa Vol. Fire Department,U.S. House,3,DEM,Danielle Hawk,105,,,
Hamilton,7 - Bellville Vol. Fire Depart,U.S. House,3,DEM,Danielle Hawk,137,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,U.S. House,3,DEM,Danielle Hawk,125,31,44,50
Hamilton,1 - Jennings City Hall,U.S. House,3,NPA,Linda S. Brooks,3,,,
Hamilton,2 - Jasper Courthouse,U.S. House,3,NPA,Linda S. Brooks,5,,,
Hamilton,3 - White Springs Library,U.S. House,3,NPA,Linda S. Brooks,5,,,
Hamilton,4 - Jasper Civic Center,U.S. House,3,NPA,Linda S. Brooks,3,,,
Hamilton,5 - Bright Pond Fellowship Hal,U.S. House,3,NPA,Linda S. Brooks,2,,,
Hamilton,6 - Genoa Vol. Fire Department,U.S. House,3,NPA,Linda S. Brooks,6,,,
Hamilton,7 - Bellville Vol. Fire Depart,U.S. House,3,NPA,Linda S. Brooks,4,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,U.S. House,3,NPA,Linda S. Brooks,8,,,
Hamilton,1 - Jennings City Hall,U.S. House,3,STATS,OVER VOTES,0,0,0,0
Hamilton,2 - Jasper Courthouse,U.S. House,3,STATS,OVER VOTES,0,0,0,0
Hamilton,3 - White Springs Library,U.S. House,3,STATS,OVER VOTES,0,0,0,0
Hamilton,4 - Jasper Civic Center,U.S. House,3,STATS,OVER VOTES,0,0,0,0
Hamilton,5 - Bright Pond Fellowship Hal,U.S. House,3,STATS,OVER VOTES,0,0,0,0
Hamilton,6 - Genoa Vol. Fire Department,U.S. House,3,STATS,OVER VOTES,0,0,0,0
Hamilton,7 - Bellville Vol. Fire Depart,U.S. House,3,STATS,OVER VOTES,1,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,U.S. House,3,STATS,OVER VOTES,0,0,0,0
Hamilton,1 - Jennings City Hall,U.S. House,3,STATS,UNDER VOTES,5,,,
Hamilton,2 - Jasper Courthouse,U.S. House,3,STATS,UNDER VOTES,10,,,
Hamilton,3 - White Springs Library,U.S. House,3,STATS,UNDER VOTES,15,,,
Hamilton,4 - Jasper Civic Center,U.S. House,3,STATS,UNDER VOTES,13,,,
Hamilton,5 - Bright Pond Fellowship Hal,U.S. House,3,STATS,UNDER VOTES,2,,,
Hamilton,6 - Genoa Vol. Fire Department,U.S. House,3,STATS,UNDER VOTES,7,,,
Hamilton,7 - Bellville Vol. Fire Depart,U.S. House,3,STATS,UNDER VOTES,11,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,U.S. House,3,STATS,UNDER VOTES,12,,,
Hamilton,1 - Jennings City Hall,Governor and Lieutenant Governor,"",REP,DeSantis / Nunez,206,57,104,45
Hamilton,2 - Jasper Courthouse,Governor and Lieutenant Governor,"",REP,DeSantis / Nunez,229,72,95,62
Hamilton,3 - White Springs Library,Governor and Lieutenant Governor,"",REP,DeSantis / Nunez,355,77,208,70
Hamilton,4 - Jasper Civic Center,Governor and Lieutenant Governor,"",REP,DeSantis / Nunez,658,199,273,186
Hamilton,5 - Bright Pond Fellowship Hal,Governor and Lieutenant Governor,"",REP,DeSantis / Nunez,135,,,
Hamilton,6 - Genoa Vol. Fire Department,Governor and Lieutenant Governor,"",REP,DeSantis / Nunez,367,99,180,88
Hamilton,7 - Bellville Vol. Fire Depart,Governor and Lieutenant Governor,"",REP,DeSantis / Nunez,373,76,197,100
Hamilton,8 - Cross Roads Vol. Fire Depa,Governor and Lieutenant Governor,"",REP,DeSantis / Nunez,822,256,398,168
Hamilton,1 - Jennings City Hall,Governor and Lieutenant Governor,"",DEM,Crist / Hernandez,75,,,
Hamilton,2 - Jasper Courthouse,Governor and Lieutenant Governor,"",DEM,Crist / Hernandez,321,88,147,86
Hamilton,3 - White Springs Library,Governor and Lieutenant Governor,"",DEM,Crist / Hernandez,188,,,
Hamilton,4 - Jasper Civic Center,Governor and Lieutenant Governor,"",DEM,Crist / Hernandez,161,46,66,49
Hamilton,5 - Bright Pond Fellowship Hal,Governor and Lieutenant Governor,"",DEM,Crist / Hernandez,20,,,
Hamilton,6 - Genoa Vol. Fire Department,Governor and Lieutenant Governor,"",DEM,Crist / Hernandez,97,,,
Hamilton,7 - Bellville Vol. Fire Depart,Governor and Lieutenant Governor,"",DEM,Crist / Hernandez,138,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,Governor and Lieutenant Governor,"",DEM,Crist / Hernandez,120,32,43,45
Hamilton,1 - Jennings City Hall,Governor and Lieutenant Governor,"",LPF,Roos / Rorabaugh,2,,,
Hamilton,2 - Jasper Courthouse,Governor and Lieutenant Governor,"",LPF,Roos / Rorabaugh,2,,,
Hamilton,3 - White Springs Library,Governor and Lieutenant Governor,"",LPF,Roos / Rorabaugh,2,,,
Hamilton,4 - Jasper Civic Center,Governor and Lieutenant Governor,"",LPF,Roos / Rorabaugh,1,,,
Hamilton,5 - Bright Pond Fellowship Hal,Governor and Lieutenant Governor,"",LPF,Roos / Rorabaugh,0,0,0,0
Hamilton,6 - Genoa Vol. Fire Department,Governor and Lieutenant Governor,"",LPF,Roos / Rorabaugh,1,,,
Hamilton,7 - Bellville Vol. Fire Depart,Governor and Lieutenant Governor,"",LPF,Roos / Rorabaugh,1,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,Governor and Lieutenant Governor,"",LPF,Roos / Rorabaugh,2,,,
Hamilton,1 - Jennings City Hall,Governor and Lieutenant Governor,"",NPA,Gimenez / Gibson,2,,,
Hamilton,2 - Jasper Courthouse,Governor and Lieutenant Governor,"",NPA,Gimenez / Gibson,2,,,
Hamilton,3 - White Springs Library,Governor and Lieutenant Governor,"",NPA,Gimenez / Gibson,2,,,
Hamilton,4 - Jasper Civic Center,Governor and Lieutenant Governor,"",NPA,Gimenez / Gibson,1,,,
Hamilton,5 - Bright Pond Fellowship Hal,Governor and Lieutenant Governor,"",NPA,Gimenez / Gibson,2,,,
Hamilton,6 - Genoa Vol. Fire Department,Governor and Lieutenant Governor,"",NPA,Gimenez / Gibson,2,,,
Hamilton,7 - Bellville Vol. Fire Depart,Governor and Lieutenant Governor,"",NPA,Gimenez / Gibson,2,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,Governor and Lieutenant Governor,"",NPA,Gimenez / Gibson,4,,,
Hamilton,1 - Jennings City Hall,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Hamilton,2 - Jasper Courthouse,Governor and Lieutenant Governor,"",STATS,OVER VOTES,2,,,
Hamilton,3 - White Springs Library,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Hamilton,4 - Jasper Civic Center,Governor and Lieutenant Governor,"",STATS,OVER VOTES,1,,,
Hamilton,5 - Bright Pond Fellowship Hal,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Hamilton,6 - Genoa Vol. Fire Department,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Hamilton,7 - Bellville Vol. Fire Depart,Governor and Lieutenant Governor,"",STATS,OVER VOTES,0,0,0,0
Hamilton,8 - Cross Roads Vol. Fire Depa,Governor and Lieutenant Governor,"",STATS,OVER VOTES,2,,,
Hamilton,1 - Jennings City Hall,Governor and Lieutenant Governor,"",STATS,UNDER VOTES,5,,,
Hamilton,2 - Jasper Courthouse,Governor and Lieutenant Governor,"",STATS,UNDER VOTES,0,0,0,0
Hamilton,3 - White Springs Library,Governor and Lieutenant Governor,"",STATS,UNDER VOTES,7,,,
Hamilton,4 - Jasper Civic Center,Governor and Lieutenant Governor,"",STATS,UNDER VOTES,3,,,
Hamilton,5 - Bright Pond Fellowship Hal,Governor and Lieutenant Governor,"",STATS,UNDER VOTES,0,0,0,0
Hamilton,6 - Genoa Vol. Fire Department,Governor and Lieutenant Governor,"",STATS,UNDER VOTES,3,,,
Hamilton,7 - Bellville Vol. Fire Depart,Governor and Lieutenant Governor,"",STATS,UNDER VOTES,2,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,Governor and Lieutenant Governor,"",STATS,UNDER VOTES,2,,,
Hamilton,1 - Jennings City Hall,Attorney General,"",REP,Ashley Moody,209,57,105,47
Hamilton,2 - Jasper Courthouse,Attorney General,"",REP,Ashley Moody,243,78,101,64
Hamilton,3 - White Springs Library,Attorney General,"",REP,Ashley Moody,359,76,211,72
Hamilton,4 - Jasper Civic Center,Attorney General,"",REP,Ashley Moody,657,200,270,187
Hamilton,5 - Bright Pond Fellowship Hal,Attorney General,"",REP,Ashley Moody,137,,,
Hamilton,6 - Genoa Vol. Fire Department,Attorney General,"",REP,Ashley Moody,359,98,178,83
Hamilton,7 - Bellville Vol. Fire Depart,Attorney General,"",REP,Ashley Moody,376,78,199,99
Hamilton,8 - Cross Roads Vol. Fire Depa,Attorney General,"",REP,Ashley Moody,830,258,400,172
Hamilton,1 - Jennings City Hall,Attorney General,"",DEM,Aramis Ayala,79,,,
Hamilton,2 - Jasper Courthouse,Attorney General,"",DEM,Aramis Ayala,306,83,138,85
Hamilton,3 - White Springs Library,Attorney General,"",DEM,Aramis Ayala,184,,,
Hamilton,4 - Jasper Civic Center,Attorney General,"",DEM,Aramis Ayala,158,45,64,49
Hamilton,5 - Bright Pond Fellowship Hal,Attorney General,"",DEM,Aramis Ayala,19,,,
Hamilton,6 - Genoa Vol. Fire Department,Attorney General,"",DEM,Aramis Ayala,101,,,
Hamilton,7 - Bellville Vol. Fire Depart,Attorney General,"",DEM,Aramis Ayala,131,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,Attorney General,"",DEM,Aramis Ayala,112,30,39,43
Hamilton,1 - Jennings City Hall,Attorney General,"",STATS,OVER VOTES,0,0,0,0
Hamilton,2 - Jasper Courthouse,Attorney General,"",STATS,OVER VOTES,1,,,
Hamilton,3 - White Springs Library,Attorney General,"",STATS,OVER VOTES,0,0,0,0
Hamilton,4 - Jasper Civic Center,Attorney General,"",STATS,OVER VOTES,0,0,0,0
Hamilton,5 - Bright Pond Fellowship Hal,Attorney General,"",STATS,OVER VOTES,0,0,0,0
Hamilton,6 - Genoa Vol. Fire Department,Attorney General,"",STATS,OVER VOTES,1,,,
Hamilton,7 - Bellville Vol. Fire Depart,Attorney General,"",STATS,OVER VOTES,0,0,0,0
Hamilton,8 - Cross Roads Vol. Fire Depa,Attorney General,"",STATS,OVER VOTES,0,0,0,0
Hamilton,1 - Jennings City Hall,Attorney General,"",STATS,UNDER VOTES,2,,,
Hamilton,2 - Jasper Courthouse,Attorney General,"",STATS,UNDER VOTES,6,,,
Hamilton,3 - White Springs Library,Attorney General,"",STATS,UNDER VOTES,11,,,
Hamilton,4 - Jasper Civic Center,Attorney General,"",STATS,UNDER VOTES,10,,,
Hamilton,5 - Bright Pond Fellowship Hal,Attorney General,"",STATS,UNDER VOTES,1,,,
Hamilton,6 - Genoa Vol. Fire Department,Attorney General,"",STATS,UNDER VOTES,9,,,
Hamilton,7 - Bellville Vol. Fire Depart,Attorney General,"",STATS,UNDER VOTES,9,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,Attorney General,"",STATS,UNDER VOTES,10,,,
Hamilton,1 - Jennings City Hall,Chief Financial Officer,"",REP,Jimmy Patronis,200,57,101,42
Hamilton,2 - Jasper Courthouse,Chief Financial Officer,"",REP,Jimmy Patronis,223,70,92,61
Hamilton,3 - White Springs Library,Chief Financial Officer,"",REP,Jimmy Patronis,343,74,198,71
Hamilton,4 - Jasper Civic Center,Chief Financial Officer,"",REP,Jimmy Patronis,638,199,257,182
Hamilton,5 - Bright Pond Fellowship Hal,Chief Financial Officer,"",REP,Jimmy Patronis,130,,,
Hamilton,6 - Genoa Vol. Fire Department,Chief Financial Officer,"",REP,Jimmy Patronis,348,98,169,81
Hamilton,7 - Bellville Vol. Fire Depart,Chief Financial Officer,"",REP,Jimmy Patronis,359,75,187,97
Hamilton,8 - Cross Roads Vol. Fire Depa,Chief Financial Officer,"",REP,Jimmy Patronis,814,256,391,167
Hamilton,1 - Jennings City Hall,Chief Financial Officer,"",DEM,Adam Hattersley,82,,,
Hamilton,2 - Jasper Courthouse,Chief Financial Officer,"",DEM,Adam Hattersley,324,90,148,86
Hamilton,3 - White Springs Library,Chief Financial Officer,"",DEM,Adam Hattersley,194,,,
Hamilton,4 - Jasper Civic Center,Chief Financial Officer,"",DEM,Adam Hattersley,168,45,74,49
Hamilton,5 - Bright Pond Fellowship Hal,Chief Financial Officer,"",DEM,Adam Hattersley,23,,,
Hamilton,6 - Genoa Vol. Fire Department,Chief Financial Officer,"",DEM,Adam Hattersley,112,,,
Hamilton,7 - Bellville Vol. Fire Depart,Chief Financial Officer,"",DEM,Adam Hattersley,144,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,Chief Financial Officer,"",DEM,Adam Hattersley,127,32,47,48
Hamilton,1 - Jennings City Hall,Chief Financial Officer,"",STATS,OVER VOTES,0,0,0,0
Hamilton,2 - Jasper Courthouse,Chief Financial Officer,"",STATS,OVER VOTES,0,0,0,0
Hamilton,3 - White Springs Library,Chief Financial Officer,"",STATS,OVER VOTES,0,0,0,0
Hamilton,4 - Jasper Civic Center,Chief Financial Officer,"",STATS,OVER VOTES,0,0,0,0
Hamilton,5 - Bright Pond Fellowship Hal,Chief Financial Officer,"",STATS,OVER VOTES,0,0,0,0
Hamilton,6 - Genoa Vol. Fire Department,Chief Financial Officer,"",STATS,OVER VOTES,0,0,0,0
Hamilton,7 - Bellville Vol. Fire Depart,Chief Financial Officer,"",STATS,OVER VOTES,0,0,0,0
Hamilton,8 - Cross Roads Vol. Fire Depa,Chief Financial Officer,"",STATS,OVER VOTES,0,0,0,0
Hamilton,1 - Jennings City Hall,Chief Financial Officer,"",STATS,UNDER VOTES,8,,,
Hamilton,2 - Jasper Courthouse,Chief Financial Officer,"",STATS,UNDER VOTES,9,,,
Hamilton,3 - White Springs Library,Chief Financial Officer,"",STATS,UNDER VOTES,17,,,
Hamilton,4 - Jasper Civic Center,Chief Financial Officer,"",STATS,UNDER VOTES,19,,,
Hamilton,5 - Bright Pond Fellowship Hal,Chief Financial Officer,"",STATS,UNDER VOTES,4,,,
Hamilton,6 - Genoa Vol. Fire Department,Chief Financial Officer,"",STATS,UNDER VOTES,10,,,
Hamilton,7 - Bellville Vol. Fire Depart,Chief Financial Officer,"",STATS,UNDER VOTES,13,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,Chief Financial Officer,"",STATS,UNDER VOTES,11,,,
Hamilton,1 - Jennings City Hall,Commissioner of Agriculture,"",REP,Wilton Simpson,207,56,105,46
Hamilton,2 - Jasper Courthouse,Commissioner of Agriculture,"",REP,Wilton Simpson,223,71,90,62
Hamilton,3 - White Springs Library,Commissioner of Agriculture,"",REP,Wilton Simpson,344,75,198,71
Hamilton,4 - Jasper Civic Center,Commissioner of Agriculture,"",REP,Wilton Simpson,640,195,262,183
Hamilton,5 - Bright Pond Fellowship Hal,Commissioner of Agriculture,"",REP,Wilton Simpson,135,,,
Hamilton,6 - Genoa Vol. Fire Department,Commissioner of Agriculture,"",REP,Wilton Simpson,355,99,170,86
Hamilton,7 - Bellville Vol. Fire Depart,Commissioner of Agriculture,"",REP,Wilton Simpson,366,78,191,97
Hamilton,8 - Cross Roads Vol. Fire Depa,Commissioner of Agriculture,"",REP,Wilton Simpson,809,252,387,170
Hamilton,1 - Jennings City Hall,Commissioner of Agriculture,"",DEM,Naomi Esther Blemur,77,,,
Hamilton,2 - Jasper Courthouse,Commissioner of Agriculture,"",DEM,Naomi Esther Blemur,320,88,149,83
Hamilton,3 - White Springs Library,Commissioner of Agriculture,"",DEM,Naomi Esther Blemur,192,,,
Hamilton,4 - Jasper Civic Center,Commissioner of Agriculture,"",DEM,Naomi Esther Blemur,167,48,70,49
Hamilton,5 - Bright Pond Fellowship Hal,Commissioner of Agriculture,"",DEM,Naomi Esther Blemur,21,,,
Hamilton,6 - Genoa Vol. Fire Department,Commissioner of Agriculture,"",DEM,Naomi Esther Blemur,106,,,
Hamilton,7 - Bellville Vol. Fire Depart,Commissioner of Agriculture,"",DEM,Naomi Esther Blemur,139,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,Commissioner of Agriculture,"",DEM,Naomi Esther Blemur,131,34,50,47
Hamilton,1 - Jennings City Hall,Commissioner of Agriculture,"",STATS,OVER VOTES,0,0,0,0
Hamilton,2 - Jasper Courthouse,Commissioner of Agriculture,"",STATS,OVER VOTES,0,0,0,0
Hamilton,3 - White Springs Library,Commissioner of Agriculture,"",STATS,OVER VOTES,0,0,0,0
Hamilton,4 - Jasper Civic Center,Commissioner of Agriculture,"",STATS,OVER VOTES,0,0,0,0
Hamilton,5 - Bright Pond Fellowship Hal,Commissioner of Agriculture,"",STATS,OVER VOTES,0,0,0,0
Hamilton,6 - Genoa Vol. Fire Department,Commissioner of Agriculture,"",STATS,OVER VOTES,0,0,0,0
Hamilton,7 - Bellville Vol. Fire Depart,Commissioner of Agriculture,"",STATS,OVER VOTES,0,0,0,0
Hamilton,8 - Cross Roads Vol. Fire Depa,Commissioner of Agriculture,"",STATS,OVER VOTES,0,0,0,0
Hamilton,1 - Jennings City Hall,Commissioner of Agriculture,"",STATS,UNDER VOTES,6,,,
Hamilton,2 - Jasper Courthouse,Commissioner of Agriculture,"",STATS,UNDER VOTES,13,,,
Hamilton,3 - White Springs Library,Commissioner of Agriculture,"",STATS,UNDER VOTES,18,,,
Hamilton,4 - Jasper Civic Center,Commissioner of Agriculture,"",STATS,UNDER VOTES,18,,,
Hamilton,5 - Bright Pond Fellowship Hal,Commissioner of Agriculture,"",STATS,UNDER VOTES,1,,,
Hamilton,6 - Genoa Vol. Fire Department,Commissioner of Agriculture,"",STATS,UNDER VOTES,9,,,
Hamilton,7 - Bellville Vol. Fire Depart,Commissioner of Agriculture,"",STATS,UNDER VOTES,11,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,Commissioner of Agriculture,"",STATS,UNDER VOTES,12,,,
Hamilton,1 - Jennings City Hall,State Senate,3,REP,Corey Simon,195,53,101,41
Hamilton,2 - Jasper Courthouse,State Senate,3,REP,Corey Simon,226,69,96,61
Hamilton,3 - White Springs Library,State Senate,3,REP,Corey Simon,338,75,194,69
Hamilton,4 - Jasper Civic Center,State Senate,3,REP,Corey Simon,629,196,260,173
Hamilton,5 - Bright Pond Fellowship Hal,State Senate,3,REP,Corey Simon,130,,,
Hamilton,6 - Genoa Vol. Fire Department,State Senate,3,REP,Corey Simon,344,96,170,78
Hamilton,7 - Bellville Vol. Fire Depart,State Senate,3,REP,Corey Simon,364,74,196,94
Hamilton,8 - Cross Roads Vol. Fire Depa,State Senate,3,REP,Corey Simon,799,249,387,163
Hamilton,1 - Jennings City Hall,State Senate,3,DEM,Loranne Ausley,83,,,
Hamilton,2 - Jasper Courthouse,State Senate,3,DEM,Loranne Ausley,310,88,137,85
Hamilton,3 - White Springs Library,State Senate,3,DEM,Loranne Ausley,195,,,
Hamilton,4 - Jasper Civic Center,State Senate,3,DEM,Loranne Ausley,179,47,73,59
Hamilton,5 - Bright Pond Fellowship Hal,State Senate,3,DEM,Loranne Ausley,23,,,
Hamilton,6 - Genoa Vol. Fire Department,State Senate,3,DEM,Loranne Ausley,109,,,
Hamilton,7 - Bellville Vol. Fire Depart,State Senate,3,DEM,Loranne Ausley,138,,,
Hamilton,8 - Cross Roads Vol. Fire Depa,State Senate,3,DEM,Loranne Ausley,143,35,52,56
Hamilton,1 - Jennings City Hall,State Senate,3,STATS,OVER VOTES,0,0,0,0
Hamilton,2 - Jasper Courthouse,State Senate,3,STATS,OVER VOTES,0,0,0,0
Hamilton,3 - White Springs Library,State Senate,3,STATS,OVER VOTES,0,0,0,0
Hamilton,4 - Jasper Civic Center,State Senate,3,STATS,OVER VOTES,0,0,0,0
Hamilton,5 - Bright Pond Fellowship Hal,State Senate,3,STATS,OVER VOTES,0,0,0,0
Hamilton,6 - Genoa Vol. Fire Department,State Senate,3,STATS,OVER VOTES,0,0,0,0
Hamilton,7 - Bellville Vol. Fire Depart,State Senate,3,STATS,OVER VOTES,1,,,
