county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail
Hernando,100 - Gateway Bible Church,U.S. Senate,"",DEM,Val Demings,529,98,148,283
Hernando,150 - St. Joan of Arc Catholic Church,U.S. Senate,"",DEM,Val Demings,522,113,99,310
Hernando,160 - St. Joan of Arc Catholic Church,U.S. Senate,"",DEM,Val Demings,818,158,266,394
Hernando,200 - Hernando Beach Marine Group,U.S. Senate,"",DEM,Val Demings,417,61,142,214
Hernando,210 - Senior Citizens Club,U.S. Senate,"",DEM,Val Demings,612,124,144,344
Hernando,220 - Senior Citizens Club,U.S. Senate,"",DEM,Val Demings,1000,215,218,567
Hernando,230 - Timber Pines Performing Arts Center,U.S. Senate,"",DEM,Val Demings,1171,132,308,731
Hernando,240 - Holy Cross Lutheran Church,U.S. Senate,"",DEM,Val Demings,1058,190,305,563
Hernando,250 - Grace Presbyterian Church,U.S. Senate,"",DEM,Val Demings,1024,,,
Hernando,300 - Nativity Lutheran Church,U.S. Senate,"",DEM,Val Demings,983,127,240,616
Hernando,310 - Christian Church in the Wildwood,U.S. Senate,"",DEM,Val Demings,1161,177,318,666
Hernando,110 - Northcliffe Church,U.S. Senate,"",DEM,Val Demings,857,134,242,481
Hernando,320 - High Point Community Clubhouse,U.S. Senate,"",DEM,Val Demings,509,,,
Hernando,330 - Hernando County Shrine Club,U.S. Senate,"",DEM,Val Demings,419,84,115,220
Hernando,340 - Brookridge Country Club,U.S. Senate,"",DEM,Val Demings,1211,170,328,713
Hernando,350 - Hernando County Utilities,U.S. Senate,"",DEM,Val Demings,472,89,135,248
Hernando,360 - Providence Church,U.S. Senate,"",DEM,Val Demings,733,,,
Hernando,400 - YMCA of the Suncoast,U.S. Senate,"",DEM,Val Demings,786,187,174,425
Hernando,410 - Wellington Clubhouse,U.S. Senate,"",DEM,Val Demings,498,39,149,310
Hernando,420 - Temple Beth David Jewish Center,U.S. Senate,"",DEM,Val Demings,698,142,169,387
Hernando,430 - Veterans of Foreign Wars (VFW),U.S. Senate,"",DEM,Val Demings,1026,195,299,532
Hernando,440 - Pristine Place,U.S. Senate,"",DEM,Val Demings,982,204,302,476
Hernando,120 - Spring Hill United Church of Christ,U.S. Senate,"",DEM,Val Demings,774,116,280,378
Hernando,450 - Deerfield Clubhouse,U.S. Senate,"",DEM,Val Demings,875,,,
Hernando,500 - Eden Baptist Church,U.S. Senate,"",DEM,Val Demings,308,43,88,177
Hernando,510 - Jerome Brown Community Center,U.S. Senate,"",DEM,Val Demings,1041,203,288,550
Hernando,520 - Faith Evangical Presbyterian Church,U.S. Senate,"",DEM,Val Demings,1064,246,255,563
Hernando,530 - Spring Lake United Methodist Church,U.S. Senate,"",DEM,Val Demings,407,78,133,196
Hernando,540 - Hillside Community Baptist Church,U.S. Senate,"",DEM,Val Demings,698,180,230,288
Hernando,550 - Ridge Manor Community Center,U.S. Senate,"",DEM,Val Demings,600,,,
Hernando,130 - St. Andrew's Episcopal Church,U.S. Senate,"",DEM,Val Demings,509,98,114,297
Hernando,140 - Northcliffe Church,U.S. Senate,"",DEM,Val Demings,536,129,123,284
Hernando,100 - Gateway Bible Church,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Hernando,150 - St. Joan of Arc Catholic Church,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Hernando,160 - St. Joan of Arc Catholic Church,U.S. Senate,"",LPF,Dennis Misigoy,10,,,
Hernando,200 - Hernando Beach Marine Group,U.S. Senate,"",LPF,Dennis Misigoy,7,,,
Hernando,210 - Senior Citizens Club,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Hernando,220 - Senior Citizens Club,U.S. Senate,"",LPF,Dennis Misigoy,9,,,
Hernando,230 - Timber Pines Performing Arts Center,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Hernando,240 - Holy Cross Lutheran Church,U.S. Senate,"",LPF,Dennis Misigoy,17,,,
Hernando,250 - Grace Presbyterian Church,U.S. Senate,"",LPF,Dennis Misigoy,21,,,
Hernando,300 - Nativity Lutheran Church,U.S. Senate,"",LPF,Dennis Misigoy,14,,,
Hernando,310 - Christian Church in the Wildwood,U.S. Senate,"",LPF,Dennis Misigoy,22,,,
Hernando,110 - Northcliffe Church,U.S. Senate,"",LPF,Dennis Misigoy,7,,,
Hernando,320 - High Point Community Clubhouse,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Hernando,330 - Hernando County Shrine Club,U.S. Senate,"",LPF,Dennis Misigoy,12,,,
Hernando,340 - Brookridge Country Club,U.S. Senate,"",LPF,Dennis Misigoy,22,,,
Hernando,350 - Hernando County Utilities,U.S. Senate,"",LPF,Dennis Misigoy,10,,,
Hernando,360 - Providence Church,U.S. Senate,"",LPF,Dennis Misigoy,13,,,
Hernando,400 - YMCA of the Suncoast,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Hernando,410 - Wellington Clubhouse,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Hernando,420 - Temple Beth David Jewish Center,U.S. Senate,"",LPF,Dennis Misigoy,12,,,
Hernando,430 - Veterans of Foreign Wars (VFW),U.S. Senate,"",LPF,Dennis Misigoy,15,,,
Hernando,440 - Pristine Place,U.S. Senate,"",LPF,Dennis Misigoy,9,,,
Hernando,120 - Spring Hill United Church of Christ,U.S. Senate,"",LPF,Dennis Misigoy,13,,,
Hernando,450 - Deerfield Clubhouse,U.S. Senate,"",LPF,Dennis Misigoy,18,,,
Hernando,500 - Eden Baptist Church,U.S. Senate,"",LPF,Dennis Misigoy,9,,,
Hernando,510 - Jerome Brown Community Center,U.S. Senate,"",LPF,Dennis Misigoy,9,,,
Hernando,520 - Faith Evangical Presbyterian Church,U.S. Senate,"",LPF,Dennis Misigoy,14,,,
Hernando,530 - Spring Lake United Methodist Church,U.S. Senate,"",LPF,Dennis Misigoy,11,,,
Hernando,540 - Hillside Community Baptist Church,U.S. Senate,"",LPF,Dennis Misigoy,12,,,
Hernando,550 - Ridge Manor Community Center,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Hernando,130 - St. Andrew's Episcopal Church,U.S. Senate,"",LPF,Dennis Misigoy,9,,,
Hernando,140 - Northcliffe Church,U.S. Senate,"",LPF,Dennis Misigoy,13,,,
Hernando,100 - Gateway Bible Church,U.S. Senate,"",NPA,Steven B. Grant,12,,,
Hernando,150 - St. Joan of Arc Catholic Church,U.S. Senate,"",NPA,Steven B. Grant,18,,,
Hernando,160 - St. Joan of Arc Catholic Church,U.S. Senate,"",NPA,Steven B. Grant,18,,,
Hernando,200 - Hernando Beach Marine Group,U.S. Senate,"",NPA,Steven B. Grant,10,,,
Hernando,210 - Senior Citizens Club,U.S. Senate,"",NPA,Steven B. Grant,8,,,
Hernando,220 - Senior Citizens Club,U.S. Senate,"",NPA,Steven B. Grant,19,,,
Hernando,230 - Timber Pines Performing Arts Center,U.S. Senate,"",NPA,Steven B. Grant,24,,,
Hernando,240 - Holy Cross Lutheran Church,U.S. Senate,"",NPA,Steven B. Grant,23,,,
Hernando,250 - Grace Presbyterian Church,U.S. Senate,"",NPA,Steven B. Grant,18,,,
Hernando,300 - Nativity Lutheran Church,U.S. Senate,"",NPA,Steven B. Grant,10,,,
Hernando,310 - Christian Church in the Wildwood,U.S. Senate,"",NPA,Steven B. Grant,15,,,
Hernando,110 - Northcliffe Church,U.S. Senate,"",NPA,Steven B. Grant,14,,,
Hernando,320 - High Point Community Clubhouse,U.S. Senate,"",NPA,Steven B. Grant,16,,,
Hernando,330 - Hernando County Shrine Club,U.S. Senate,"",NPA,Steven B. Grant,10,,,
Hernando,340 - Brookridge Country Club,U.S. Senate,"",NPA,Steven B. Grant,24,,,
Hernando,350 - Hernando County Utilities,U.S. Senate,"",NPA,Steven B. Grant,16,,,
Hernando,360 - Providence Church,U.S. Senate,"",NPA,Steven B. Grant,16,,,
Hernando,400 - YMCA of the Suncoast,U.S. Senate,"",NPA,Steven B. Grant,10,,,
Hernando,410 - Wellington Clubhouse,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Hernando,420 - Temple Beth David Jewish Center,U.S. Senate,"",NPA,Steven B. Grant,15,,,
Hernando,430 - Veterans of Foreign Wars (VFW),U.S. Senate,"",NPA,Steven B. Grant,20,,,
Hernando,440 - Pristine Place,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Hernando,120 - Spring Hill United Church of Christ,U.S. Senate,"",NPA,Steven B. Grant,11,,,
Hernando,450 - Deerfield Clubhouse,U.S. Senate,"",NPA,Steven B. Grant,11,,,
Hernando,500 - Eden Baptist Church,U.S. Senate,"",NPA,Steven B. Grant,12,,,
Hernando,510 - Jerome Brown Community Center,U.S. Senate,"",NPA,Steven B. Grant,24,,,
Hernando,520 - Faith Evangical Presbyterian Church,U.S. Senate,"",NPA,Steven B. Grant,17,,,
Hernando,530 - Spring Lake United Methodist Church,U.S. Senate,"",NPA,Steven B. Grant,8,,,
Hernando,540 - Hillside Community Baptist Church,U.S. Senate,"",NPA,Steven B. Grant,18,,,
Hernando,550 - Ridge Manor Community Center,U.S. Senate,"",NPA,Steven B. Grant,11,,,
Hernando,130 - St. Andrew's Episcopal Church,U.S. Senate,"",NPA,Steven B. Grant,12,,,
Hernando,140 - Northcliffe Church,U.S. Senate,"",NPA,Steven B. Grant,10,,,
Hernando,100 - Gateway Bible Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Hernando,150 - St. Joan of Arc Catholic Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,6,,,
Hernando,160 - St. Joan of Arc Catholic Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,8,,,
Hernando,200 - Hernando Beach Marine Group,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Hernando,210 - Senior Citizens Club,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Hernando,220 - Senior Citizens Club,U.S. Senate,"",NPA,Tuan TQ Nguyen,4,,,
Hernando,230 - Timber Pines Performing Arts Center,U.S. Senate,"",NPA,Tuan TQ Nguyen,5,,,
Hernando,240 - Holy Cross Lutheran Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,10,,,
Hernando,250 - Grace Presbyterian Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,8,,,
Hernando,300 - Nativity Lutheran Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,7,,,
Hernando,310 - Christian Church in the Wildwood,U.S. Senate,"",NPA,Tuan TQ Nguyen,18,,,
Hernando,110 - Northcliffe Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,7,,,
Hernando,320 - High Point Community Clubhouse,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Hernando,330 - Hernando County Shrine Club,U.S. Senate,"",NPA,Tuan TQ Nguyen,8,,,
Hernando,340 - Brookridge Country Club,U.S. Senate,"",NPA,Tuan TQ Nguyen,6,,,
Hernando,350 - Hernando County Utilities,U.S. Senate,"",NPA,Tuan TQ Nguyen,8,,,
Hernando,360 - Providence Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,8,,,
Hernando,400 - YMCA of the Suncoast,U.S. Senate,"",NPA,Tuan TQ Nguyen,9,,,
Hernando,410 - Wellington Clubhouse,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Hernando,420 - Temple Beth David Jewish Center,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Hernando,430 - Veterans of Foreign Wars (VFW),U.S. Senate,"",NPA,Tuan TQ Nguyen,12,,,
Hernando,440 - Pristine Place,U.S. Senate,"",NPA,Tuan TQ Nguyen,10,,,
Hernando,120 - Spring Hill United Church of Christ,U.S. Senate,"",NPA,Tuan TQ Nguyen,7,,,
Hernando,450 - Deerfield Clubhouse,U.S. Senate,"",NPA,Tuan TQ Nguyen,9,,,
Hernando,500 - Eden Baptist Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,3,,,
Hernando,510 - Jerome Brown Community Center,U.S. Senate,"",NPA,Tuan TQ Nguyen,8,,,
Hernando,520 - Faith Evangical Presbyterian Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,7,,,
Hernando,530 - Spring Lake United Methodist Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,4,,,
Hernando,540 - Hillside Community Baptist Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,12,,,
Hernando,550 - Ridge Manor Community Center,U.S. Senate,"",NPA,Tuan TQ Nguyen,6,,,
Hernando,130 - St. Andrew's Episcopal Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,6,,,
Hernando,140 - Northcliffe Church,U.S. Senate,"",NPA,Tuan TQ Nguyen,8,,,
Hernando,100 - Gateway Bible Church,U.S. Senate,"","",Write-in,0,0,0,0
Hernando,150 - St. Joan of Arc Catholic Church,U.S. Senate,"","",Write-in,0,0,0,0
Hernando,160 - St. Joan of Arc Catholic Church,U.S. Senate,"","",Write-in,5,,,
Hernando,200 - Hernando Beach Marine Group,U.S. Senate,"","",Write-in,2,,,
Hernando,210 - Senior Citizens Club,U.S. Senate,"","",Write-in,2,,,
Hernando,220 - Senior Citizens Club,U.S. Senate,"","",Write-in,0,0,0,0
Hernando,230 - Timber Pines Performing Arts Center,U.S. Senate,"","",Write-in,0,0,0,0
Hernando,240 - Holy Cross Lutheran Church,U.S. Senate,"","",Write-in,0,0,0,0
Hernando,250 - Grace Presbyterian Church,U.S. Senate,"","",Write-in,1,,,
Hernando,300 - Nativity Lutheran Church,U.S. Senate,"","",Write-in,1,,,
Hernando,310 - Christian Church in the Wildwood,U.S. Senate,"","",Write-in,4,,,
Hernando,110 - Northcliffe Church,U.S. Senate,"","",Write-in,0,0,0,0
Hernando,320 - High Point Community Clubhouse,U.S. Senate,"","",Write-in,0,0,0,0
Hernando,330 - Hernando County Shrine Club,U.S. Senate,"","",Write-in,1,,,
Hernando,340 - Brookridge Country Club,U.S. Senate,"","",Write-in,1,,,
Hernando,350 - Hernando County Utilities,U.S. Senate,"","",Write-in,1,,,
Hernando,360 - Providence Church,U.S. Senate,"","",Write-in,3,,,
Hernando,400 - YMCA of the Suncoast,U.S. Senate,"","",Write-in,2,,,
Hernando,410 - Wellington Clubhouse,U.S. Senate,"","",Write-in,0,0,0,0
Hernando,420 - Temple Beth David Jewish Center,U.S. Senate,"","",Write-in,1,,,
Hernando,430 - Veterans of Foreign Wars (VFW),U.S. Senate,"","",Write-in,2,,,
Hernando,440 - Pristine Place,U.S. Senate,"","",Write-in,4,,,
Hernando,120 - Spring Hill United Church of Christ,U.S. Senate,"","",Write-in,3,,,
Hernando,450 - Deerfield Clubhouse,U.S. Senate,"","",Write-in,3,,,
Hernando,500 - Eden Baptist Church,U.S. Senate,"","",Write-in,1,,,
Hernando,510 - Jerome Brown Community Center,U.S. Senate,"","",Write-in,4,,,
Hernando,520 - Faith Evangical Presbyterian Church,U.S. Senate,"","",Write-in,1,,,
Hernando,530 - Spring Lake United Methodist Church,U.S. Senate,"","",Write-in,3,,,
Hernando,540 - Hillside Community Baptist Church,U.S. Senate,"","",Write-in,2,,,
Hernando,550 - Ridge Manor Community Center,U.S. Senate,"","",Write-in,3,,,
Hernando,130 - St. Andrew's Episcopal Church,U.S. Senate,"","",Write-in,2,,,
Hernando,140 - Northcliffe Church,U.S. Senate,"","",Write-in,2,,,
Hernando,100 - Gateway Bible Church,U.S. House,12,REP,Gus Michael Bilirakis,1144,,,
Hernando,150 - St. Joan of Arc Catholic Church,U.S. House,12,REP,Gus Michael Bilirakis,941,266,368,307
Hernando,160 - St. Joan of Arc Catholic Church,U.S. House,12,REP,Gus Michael Bilirakis,1689,399,852,438
Hernando,200 - Hernando Beach Marine Group,U.S. House,12,REP,Gus Michael Bilirakis,1476,305,790,381
Hernando,210 - Senior Citizens Club,U.S. House,12,REP,Gus Michael Bilirakis,1243,380,482,381
Hernando,220 - Senior Citizens Club,U.S. House,12,REP,Gus Michael Bilirakis,1902,544,744,614
Hernando,230 - Timber Pines Performing Arts Center,U.S. House,12,REP,Gus Michael Bilirakis,2295,367,1062,866
Hernando,240 - Holy Cross Lutheran Church,U.S. House,12,REP,Gus Michael Bilirakis,1958,508,894,556
Hernando,250 - Grace Presbyterian Church,U.S. House,12,REP,Gus Michael Bilirakis,2224,676,902,646
Hernando,300 - Nativity Lutheran Church,U.S. House,12,REP,Gus Michael Bilirakis,2562,563,1020,979
Hernando,310 - Christian Church in the Wildwood,U.S. House,12,REP,Gus Michael Bilirakis,3395,,,
Hernando,110 - Northcliffe Church,U.S. House,12,REP,Gus Michael Bilirakis,1460,315,691,454
Hernando,320 - High Point Community Clubhouse,U.S. House,12,REP,Gus Michael Bilirakis,1272,173,729,370
Hernando,330 - Hernando County Shrine Club,U.S. House,12,REP,Gus Michael Bilirakis,1196,241,595,360
Hernando,340 - Brookridge Country Club,U.S. House,12,REP,Gus Michael Bilirakis,2584,,,
Hernando,350 - Hernando County Utilities,U.S. House,12,REP,Gus Michael Bilirakis,1775,471,780,524
Hernando,360 - Providence Church,U.S. House,12,REP,Gus Michael Bilirakis,1205,,,
Hernando,400 - YMCA of the Suncoast,U.S. House,12,REP,Gus Michael Bilirakis,1445,422,574,449
Hernando,410 - Wellington Clubhouse,U.S. House,12,REP,Gus Michael Bilirakis,1003,100,537,366
Hernando,420 - Temple Beth David Jewish Center,U.S. House,12,REP,Gus Michael Bilirakis,1686,494,684,508
Hernando,430 - Veterans of Foreign Wars (VFW),U.S. House,12,REP,Gus Michael Bilirakis,2202,,,
Hernando,440 - Pristine Place,U.S. House,12,REP,Gus Michael Bilirakis,1780,,,
Hernando,120 - Spring Hill United Church of Christ,U.S. House,12,REP,Gus Michael Bilirakis,1458,317,697,444
Hernando,450 - Deerfield Clubhouse,U.S. House,12,REP,Gus Michael Bilirakis,2297,,,
Hernando,500 - Eden Baptist Church,U.S. House,12,REP,Gus Michael Bilirakis,1278,,,
Hernando,510 - Jerome Brown Community Center,U.S. House,12,REP,Gus Michael Bilirakis,2008,,,
Hernando,520 - Faith Evangical Presbyterian Church,U.S. House,12,REP,Gus Michael Bilirakis,3115,,,
Hernando,530 - Spring Lake United Methodist Church,U.S. House,12,REP,Gus Michael Bilirakis,1549,296,829,424
Hernando,540 - Hillside Community Baptist Church,U.S. House,12,REP,Gus Michael Bilirakis,1760,452,876,432
Hernando,550 - Ridge Manor Community Center,U.S. House,12,REP,Gus Michael Bilirakis,1650,364,920,366
Hernando,130 - St. Andrew's Episcopal Church,U.S. House,12,REP,Gus Michael Bilirakis,1126,,,
Hernando,140 - Northcliffe Church,U.S. House,12,REP,Gus Michael Bilirakis,1039,328,421,290
Hernando,100 - Gateway Bible Church,U.S. House,12,DEM,Kimberly Walker,518,97,143,278
Hernando,150 - St. Joan of Arc Catholic Church,U.S. House,12,DEM,Kimberly Walker,514,108,98,308
Hernando,160 - St. Joan of Arc Catholic Church,U.S. House,12,DEM,Kimberly Walker,799,152,264,383
Hernando,200 - Hernando Beach Marine Group,U.S. House,12,DEM,Kimberly Walker,401,61,132,208
Hernando,210 - Senior Citizens Club,U.S. House,12,DEM,Kimberly Walker,578,122,135,321
Hernando,220 - Senior Citizens Club,U.S. House,12,DEM,Kimberly Walker,1007,217,231,559
Hernando,230 - Timber Pines Performing Arts Center,U.S. House,12,DEM,Kimberly Walker,1136,126,290,720
Hernando,240 - Holy Cross Lutheran Church,U.S. House,12,DEM,Kimberly Walker,1046,187,308,551
Hernando,250 - Grace Presbyterian Church,U.S. House,12,DEM,Kimberly Walker,1011,,,
Hernando,300 - Nativity Lutheran Church,U.S. House,12,DEM,Kimberly Walker,938,124,225,589
Hernando,310 - Christian Church in the Wildwood,U.S. House,12,DEM,Kimberly Walker,1122,168,306,648
Hernando,110 - Northcliffe Church,U.S. House,12,DEM,Kimberly Walker,844,131,237,476
Hernando,320 - High Point Community Clubhouse,U.S. House,12,DEM,Kimberly Walker,493,,,
Hernando,330 - Hernando County Shrine Club,U.S. House,12,DEM,Kimberly Walker,409,79,112,218
Hernando,340 - Brookridge Country Club,U.S. House,12,DEM,Kimberly Walker,1175,164,327,684
Hernando,350 - Hernando County Utilities,U.S. House,12,DEM,Kimberly Walker,470,90,129,251
Hernando,360 - Providence Church,U.S. House,12,DEM,Kimberly Walker,739,,,
Hernando,400 - YMCA of the Suncoast,U.S. House,12,DEM,Kimberly Walker,760,179,174,407
Hernando,410 - Wellington Clubhouse,U.S. House,12,DEM,Kimberly Walker,479,36,135,308
Hernando,420 - Temple Beth David Jewish Center,U.S. House,12,DEM,Kimberly Walker,661,139,162,360
Hernando,430 - Veterans of Foreign Wars (VFW),U.S. House,12,DEM,Kimberly Walker,990,195,289,506
Hernando,440 - Pristine Place,U.S. House,12,DEM,Kimberly Walker,953,204,288,461
Hernando,120 - Spring Hill United Church of Christ,U.S. House,12,DEM,Kimberly Walker,768,116,275,377
Hernando,450 - Deerfield Clubhouse,U.S. House,12,DEM,Kimberly Walker,866,,,
Hernando,500 - Eden Baptist Church,U.S. House,12,DEM,Kimberly Walker,303,41,86,176
Hernando,510 - Jerome Brown Community Center,U.S. House,12,DEM,Kimberly Walker,1031,194,280,557
Hernando,520 - Faith Evangical Presbyterian Church,U.S. House,12,DEM,Kimberly Walker,1040,233,257,550
Hernando,530 - Spring Lake United Methodist Church,U.S. House,12,DEM,Kimberly Walker,384,72,123,189
Hernando,540 - Hillside Community Baptist Church,U.S. House,12,DEM,Kimberly Walker,693,175,222,296
Hernando,550 - Ridge Manor Community Center,U.S. House,12,DEM,Kimberly Walker,604,,,
Hernando,130 - St. Andrew's Episcopal Church,U.S. House,12,DEM,Kimberly Walker,509,92,119,298
Hernando,140 - Northcliffe Church,U.S. House,12,DEM,Kimberly Walker,520,126,125,269
Hernando,100 - Gateway Bible Church,U.S. House,12,"",Write-in,0,0,0,0
Hernando,150 - St. Joan of Arc Catholic Church,U.S. House,12,"",Write-in,0,0,0,0
Hernando,160 - St. Joan of Arc Catholic Church,U.S. House,12,"",Write-in,9,,,
Hernando,200 - Hernando Beach Marine Group,U.S. House,12,"",Write-in,3,,,
Hernando,210 - Senior Citizens Club,U.S. House,12,"",Write-in,2,,,
Hernando,220 - Senior Citizens Club,U.S. House,12,"",Write-in,1,,,
Hernando,230 - Timber Pines Performing Arts Center,U.S. House,12,"",Write-in,0,0,0,0
Hernando,240 - Holy Cross Lutheran Church,U.S. House,12,"",Write-in,2,,,
Hernando,250 - Grace Presbyterian Church,U.S. House,12,"",Write-in,4,,,
Hernando,300 - Nativity Lutheran Church,U.S. House,12,"",Write-in,0,0,0,0
Hernando,310 - Christian Church in the Wildwood,U.S. House,12,"",Write-in,7,,,
Hernando,110 - Northcliffe Church,U.S. House,12,"",Write-in,3,,,
Hernando,320 - High Point Community Clubhouse,U.S. House,12,"",Write-in,0,0,0,0
Hernando,330 - Hernando County Shrine Club,U.S. House,12,"",Write-in,1,,,
Hernando,340 - Brookridge Country Club,U.S. House,12,"",Write-in,5,,,
Hernando,350 - Hernando County Utilities,U.S. House,12,"",Write-in,3,,,
Hernando,360 - Providence Church,U.S. House,12,"",Write-in,3,,,
Hernando,400 - YMCA of the Suncoast,U.S. House,12,"",Write-in,3,,,
Hernando,410 - Wellington Clubhouse,U.S. House,12,"",Write-in,0,0,0,0
Hernando,420 - Temple Beth David Jewish Center,U.S. House,12,"",Write-in,2,,,
Hernando,430 - Veterans of Foreign Wars (VFW),U.S. House,12,"",Write-in,3,,,
Hernando,440 - Pristine Place,U.S. House,12,"",Write-in,6,,,
Hernando,120 - Spring Hill United Church of Christ,U.S. House,12,"",Write-in,2,,,
Hernando,450 - Deerfield Clubhouse,U.S. House,12,"",Write-in,3,,,
Hernando,500 - Eden Baptist Church,U.S. House,12,"",Write-in,1,,,
Hernando,510 - Jerome Brown Community Center,U.S. House,12,"",Write-in,1,,,
Hernando,520 - Faith Evangical Presbyterian Church,U.S. House,12,"",Write-in,1,,,
Hernando,530 - Spring Lake United Methodist Church,U.S. House,12,"",Write-in,3,,,
Hernando,540 - Hillside Community Baptist Church,U.S. House,12,"",Write-in,1,,,
Hernando,550 - Ridge Manor Community Center,U.S. House,12,"",Write-in,1,,,
Hernando,130 - St. Andrew's Episcopal Church,U.S. House,12,"",Write-in,3,,,
Hernando,140 - Northcliffe Church,U.S. House,12,"",Write-in,1,,,
Hernando,100 - Gateway Bible Church,Governor,"",REP,Ron DeSantis,1145,,,
Hernando,150 - St. Joan of Arc Catholic Church,Governor,"",REP,Ron DeSantis,948,265,380,303
Hernando,160 - St. Joan of Arc Catholic Church,Governor,"",REP,Ron DeSantis,1707,405,867,435
