county,precinct,office,district,party,candidate,votes,early_voting,election_day,mail
Columbia,16.0 Winfield Com Center,U.S. Senate,"",DEM,Val Demings,353,77,158,118
Columbia,17.0 Richardson Comm Center,U.S. Senate,"",DEM,Val Demings,203,64,58,81
Columbia,18.0 Winfield Community Center,U.S. Senate,"",DEM,Val Demings,33,,,
Columbia,19.0 Watertown,U.S. Senate,"",DEM,Val Demings,31,,,
Columbia,21.0 Westside Community Ctr,U.S. Senate,"",DEM,Val Demings,163,44,50,69
Columbia,110.0 Richardson Comm Center,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,22.0 Fort White Community Ctr,U.S. Senate,"",LPF,Dennis Misigoy,23,,,
Columbia,23.0 Columbia City,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Columbia,31.0 Westside Community Ctr,U.S. Senate,"",LPF,Dennis Misigoy,6,,,
Columbia,33.0 Southside Rec Complex,U.S. Senate,"",LPF,Dennis Misigoy,12,,,
Columbia,41.0 Watertown,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Columbia,42.0 Lulu Comm Center,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,43.0 Mason City Community Ctr,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Columbia,444.0 Watertown,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,45.0 Mason City Community Ctr,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,46.0 Columbia City,U.S. Senate,"",LPF,Dennis Misigoy,3,,,
Columbia,112.0 Supv Elections,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,47.0 Fort White Community Ctr,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,48.0 Fort White Community Ctr,U.S. Senate,"",LPF,Dennis Misigoy,7,,,
Columbia,50.0 Watertown,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,51.0 Southside Rec Complex,U.S. Senate,"",LPF,Dennis Misigoy,8,,,
Columbia,52.0 Columbia City,U.S. Senate,"",LPF,Dennis Misigoy,7,,,
Columbia,53.0 Supv Elections,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,132.0 Supv Elections,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,513.0 Supv Elections,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,553.0 Supv Elections,U.S. Senate,"",LPF,Dennis Misigoy,4,,,
Columbia,554.0 Supv Elections,U.S. Senate,"",LPF,Dennis Misigoy,2,,,
Columbia,114 .0 Supv Elections,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,15.0 Deep Creek Community Ctr,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,16.0 Winfield Com Center,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Columbia,17.0 Richardson Comm Center,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Columbia,18.0 Winfield Community Center,U.S. Senate,"",LPF,Dennis Misigoy,1,,,
Columbia,19.0 Watertown,U.S. Senate,"",LPF,Dennis Misigoy,0,0,0,0
Columbia,21.0 Westside Community Ctr,U.S. Senate,"",LPF,Dennis Misigoy,5,,,
Columbia,110.0 Richardson Comm Center,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Columbia,22.0 Fort White Community Ctr,U.S. Senate,"",NPA,Steven B. Grant,16,,,
Columbia,23.0 Columbia City,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Columbia,31.0 Westside Community Ctr,U.S. Senate,"",NPA,Steven B. Grant,10,,,
Columbia,33.0 Southside Rec Complex,U.S. Senate,"",NPA,Steven B. Grant,18,,,
Columbia,41.0 Watertown,U.S. Senate,"",NPA,Steven B. Grant,7,,,
Columbia,42.0 Lulu Comm Center,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Columbia,43.0 Mason City Community Ctr,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Columbia,444.0 Watertown,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Columbia,45.0 Mason City Community Ctr,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Columbia,46.0 Columbia City,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Columbia,112.0 Supv Elections,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Columbia,47.0 Fort White Community Ctr,U.S. Senate,"",NPA,Steven B. Grant,3,,,
Columbia,48.0 Fort White Community Ctr,U.S. Senate,"",NPA,Steven B. Grant,4,,,
Columbia,50.0 Watertown,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Columbia,51.0 Southside Rec Complex,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Columbia,52.0 Columbia City,U.S. Senate,"",NPA,Steven B. Grant,8,,,
Columbia,53.0 Supv Elections,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Columbia,132.0 Supv Elections,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Columbia,513.0 Supv Elections,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Columbia,553.0 Supv Elections,U.S. Senate,"",NPA,Steven B. Grant,6,,,
Columbia,554.0 Supv Elections,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Columbia,114 .0 Supv Elections,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Columbia,15.0 Deep Creek Community Ctr,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Columbia,16.0 Winfield Com Center,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Columbia,17.0 Richardson Comm Center,U.S. Senate,"",NPA,Steven B. Grant,2,,,
Columbia,18.0 Winfield Community Center,U.S. Senate,"",NPA,Steven B. Grant,1,,,
Columbia,19.0 Watertown,U.S. Senate,"",NPA,Steven B. Grant,0,0,0,0
Columbia,21.0 Westside Community Ctr,U.S. Senate,"",NPA,Steven B. Grant,5,,,
Columbia,110.0 Richardson Comm Center,U.S. Senate,"",NPA,Tuan TQ Nguyen,3,,,
Columbia,22.0 Fort White Community Ctr,U.S. Senate,"",NPA,Tuan TQ Nguyen,8,,,
Columbia,23.0 Columbia City,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Columbia,31.0 Westside Community Ctr,U.S. Senate,"",NPA,Tuan TQ Nguyen,3,,,
Columbia,33.0 Southside Rec Complex,U.S. Senate,"",NPA,Tuan TQ Nguyen,11,,,
Columbia,41.0 Watertown,U.S. Senate,"",NPA,Tuan TQ Nguyen,7,,,
Columbia,42.0 Lulu Comm Center,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,43.0 Mason City Community Ctr,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Columbia,444.0 Watertown,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,45.0 Mason City Community Ctr,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,46.0 Columbia City,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Columbia,112.0 Supv Elections,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,47.0 Fort White Community Ctr,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,48.0 Fort White Community Ctr,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Columbia,50.0 Watertown,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,51.0 Southside Rec Complex,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Columbia,52.0 Columbia City,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Columbia,53.0 Supv Elections,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,132.0 Supv Elections,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,513.0 Supv Elections,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,553.0 Supv Elections,U.S. Senate,"",NPA,Tuan TQ Nguyen,2,,,
Columbia,554.0 Supv Elections,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,114 .0 Supv Elections,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,15.0 Deep Creek Community Ctr,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,16.0 Winfield Com Center,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Columbia,17.0 Richardson Comm Center,U.S. Senate,"",NPA,Tuan TQ Nguyen,1,,,
Columbia,18.0 Winfield Community Center,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,19.0 Watertown,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,21.0 Westside Community Ctr,U.S. Senate,"",NPA,Tuan TQ Nguyen,0,0,0,0
Columbia,110.0 Richardson Comm Center,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,22.0 Fort White Community Ctr,U.S. Senate,"","",Write-in,1,,,
Columbia,23.0 Columbia City,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,31.0 Westside Community Ctr,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,33.0 Southside Rec Complex,U.S. Senate,"","",Write-in,1,,,
Columbia,41.0 Watertown,U.S. Senate,"","",Write-in,1,,,
Columbia,42.0 Lulu Comm Center,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,43.0 Mason City Community Ctr,U.S. Senate,"","",Write-in,1,,,
Columbia,444.0 Watertown,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,45.0 Mason City Community Ctr,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,46.0 Columbia City,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,112.0 Supv Elections,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,47.0 Fort White Community Ctr,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,48.0 Fort White Community Ctr,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,50.0 Watertown,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,51.0 Southside Rec Complex,U.S. Senate,"","",Write-in,1,,,
Columbia,52.0 Columbia City,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,53.0 Supv Elections,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,132.0 Supv Elections,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,513.0 Supv Elections,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,553.0 Supv Elections,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,554.0 Supv Elections,U.S. Senate,"","",Write-in,1,,,
Columbia,114 .0 Supv Elections,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,15.0 Deep Creek Community Ctr,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,16.0 Winfield Com Center,U.S. Senate,"","",Write-in,2,,,
Columbia,17.0 Richardson Comm Center,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,18.0 Winfield Community Center,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,19.0 Watertown,U.S. Senate,"","",Write-in,0,0,0,0
Columbia,21.0 Westside Community Ctr,U.S. Senate,"","",Write-in,2,,,
Columbia,110.0 Richardson Comm Center,U.S. House,3,REP,Kat Cammack,139,56,52,31
Columbia,22.0 Fort White Community Ctr,U.S. House,3,REP,Kat Cammack,2439,1007,1094,338
Columbia,23.0 Columbia City,U.S. House,3,REP,Kat Cammack,1047,444,392,211
Columbia,31.0 Westside Community Ctr,U.S. House,3,REP,Kat Cammack,1806,782,704,320
Columbia,33.0 Southside Rec Complex,U.S. House,3,REP,Kat Cammack,2656,1183,910,563
Columbia,41.0 Watertown,U.S. House,3,REP,Kat Cammack,947,392,324,231
Columbia,42.0 Lulu Comm Center,U.S. House,3,REP,Kat Cammack,209,,,
Columbia,43.0 Mason City Community Ctr,U.S. House,3,REP,Kat Cammack,1294,416,687,191
Columbia,444.0 Watertown,U.S. House,3,REP,Kat Cammack,0,0,0,0
Columbia,45.0 Mason City Community Ctr,U.S. House,3,REP,Kat Cammack,28,,,
Columbia,46.0 Columbia City,U.S. House,3,REP,Kat Cammack,212,99,70,43
Columbia,112.0 Supv Elections,U.S. House,3,REP,Kat Cammack,41,,,
Columbia,47.0 Fort White Community Ctr,U.S. House,3,REP,Kat Cammack,364,167,146,51
Columbia,48.0 Fort White Community Ctr,U.S. House,3,REP,Kat Cammack,956,324,449,183
Columbia,50.0 Watertown,U.S. House,3,REP,Kat Cammack,75,,,
Columbia,51.0 Southside Rec Complex,U.S. House,3,REP,Kat Cammack,1167,528,406,233
Columbia,52.0 Columbia City,U.S. House,3,REP,Kat Cammack,1344,559,567,218
Columbia,53.0 Supv Elections,U.S. House,3,REP,Kat Cammack,18,,,
Columbia,132.0 Supv Elections,U.S. House,3,REP,Kat Cammack,0,0,0,0
Columbia,513.0 Supv Elections,U.S. House,3,REP,Kat Cammack,35,,,
Columbia,553.0 Supv Elections,U.S. House,3,REP,Kat Cammack,513,226,177,110
Columbia,554.0 Supv Elections,U.S. House,3,REP,Kat Cammack,401,155,135,111
Columbia,114 .0 Supv Elections,U.S. House,3,REP,Kat Cammack,94,,,
Columbia,15.0 Deep Creek Community Ctr,U.S. House,3,REP,Kat Cammack,295,109,152,34
Columbia,16.0 Winfield Com Center,U.S. House,3,REP,Kat Cammack,887,308,406,173
Columbia,17.0 Richardson Comm Center,U.S. House,3,REP,Kat Cammack,394,164,130,100
Columbia,18.0 Winfield Community Center,U.S. House,3,REP,Kat Cammack,106,,,
Columbia,19.0 Watertown,U.S. House,3,REP,Kat Cammack,37,,,
Columbia,21.0 Westside Community Ctr,U.S. House,3,REP,Kat Cammack,828,278,421,129
Columbia,110.0 Richardson Comm Center,U.S. House,3,DEM,Danielle Hawk,343,93,131,119
Columbia,22.0 Fort White Community Ctr,U.S. House,3,DEM,Danielle Hawk,575,174,178,223
Columbia,23.0 Columbia City,U.S. House,3,DEM,Danielle Hawk,205,53,46,106
Columbia,31.0 Westside Community Ctr,U.S. House,3,DEM,Danielle Hawk,366,108,105,153
Columbia,33.0 Southside Rec Complex,U.S. House,3,DEM,Danielle Hawk,673,228,185,260
Columbia,41.0 Watertown,U.S. House,3,DEM,Danielle Hawk,200,61,55,84
Columbia,42.0 Lulu Comm Center,U.S. House,3,DEM,Danielle Hawk,12,,,
Columbia,43.0 Mason City Community Ctr,U.S. House,3,DEM,Danielle Hawk,225,60,74,91
Columbia,444.0 Watertown,U.S. House,3,DEM,Danielle Hawk,0,0,0,0
Columbia,45.0 Mason City Community Ctr,U.S. House,3,DEM,Danielle Hawk,11,,,
Columbia,46.0 Columbia City,U.S. House,3,DEM,Danielle Hawk,33,,,
Columbia,112.0 Supv Elections,U.S. House,3,DEM,Danielle Hawk,165,58,58,49
Columbia,47.0 Fort White Community Ctr,U.S. House,3,DEM,Danielle Hawk,78,,,
Columbia,48.0 Fort White Community Ctr,U.S. House,3,DEM,Danielle Hawk,254,72,71,111
Columbia,50.0 Watertown,U.S. House,3,DEM,Danielle Hawk,32,,,
Columbia,51.0 Southside Rec Complex,U.S. House,3,DEM,Danielle Hawk,294,133,68,93
Columbia,52.0 Columbia City,U.S. House,3,DEM,Danielle Hawk,220,52,88,80
Columbia,53.0 Supv Elections,U.S. House,3,DEM,Danielle Hawk,4,,,
Columbia,132.0 Supv Elections,U.S. House,3,DEM,Danielle Hawk,0,0,0,0
Columbia,513.0 Supv Elections,U.S. House,3,DEM,Danielle Hawk,7,,,
Columbia,553.0 Supv Elections,U.S. House,3,DEM,Danielle Hawk,237,71,78,88
Columbia,554.0 Supv Elections,U.S. House,3,DEM,Danielle Hawk,149,,,
Columbia,114 .0 Supv Elections,U.S. House,3,DEM,Danielle Hawk,58,,,
Columbia,15.0 Deep Creek Community Ctr,U.S. House,3,DEM,Danielle Hawk,58,,,
Columbia,16.0 Winfield Com Center,U.S. House,3,DEM,Danielle Hawk,331,72,147,112
Columbia,17.0 Richardson Comm Center,U.S. House,3,DEM,Danielle Hawk,203,64,60,79
Columbia,18.0 Winfield Community Center,U.S. House,3,DEM,Danielle Hawk,35,,,
Columbia,19.0 Watertown,U.S. House,3,DEM,Danielle Hawk,33,,,
Columbia,21.0 Westside Community Ctr,U.S. House,3,DEM,Danielle Hawk,160,44,49,67
Columbia,110.0 Richardson Comm Center,U.S. House,3,NPA,Linda S. Brooks,6,,,
Columbia,22.0 Fort White Community Ctr,U.S. House,3,NPA,Linda S. Brooks,32,,,
Columbia,23.0 Columbia City,U.S. House,3,NPA,Linda S. Brooks,12,,,
Columbia,31.0 Westside Community Ctr,U.S. House,3,NPA,Linda S. Brooks,23,,,
Columbia,33.0 Southside Rec Complex,U.S. House,3,NPA,Linda S. Brooks,41,,,
Columbia,41.0 Watertown,U.S. House,3,NPA,Linda S. Brooks,14,,,
Columbia,42.0 Lulu Comm Center,U.S. House,3,NPA,Linda S. Brooks,3,,,
Columbia,43.0 Mason City Community Ctr,U.S. House,3,NPA,Linda S. Brooks,11,,,
Columbia,444.0 Watertown,U.S. House,3,NPA,Linda S. Brooks,0,0,0,0
Columbia,45.0 Mason City Community Ctr,U.S. House,3,NPA,Linda S. Brooks,0,0,0,0
Columbia,46.0 Columbia City,U.S. House,3,NPA,Linda S. Brooks,5,,,
Columbia,112.0 Supv Elections,U.S. House,3,NPA,Linda S. Brooks,3,,,
Columbia,47.0 Fort White Community Ctr,U.S. House,3,NPA,Linda S. Brooks,2,,,
Columbia,48.0 Fort White Community Ctr,U.S. House,3,NPA,Linda S. Brooks,12,,,
Columbia,50.0 Watertown,U.S. House,3,NPA,Linda S. Brooks,2,,,
Columbia,51.0 Southside Rec Complex,U.S. House,3,NPA,Linda S. Brooks,19,,,
Columbia,52.0 Columbia City,U.S. House,3,NPA,Linda S. Brooks,21,,,
Columbia,53.0 Supv Elections,U.S. House,3,NPA,Linda S. Brooks,0,0,0,0
Columbia,132.0 Supv Elections,U.S. House,3,NPA,Linda S. Brooks,0,0,0,0
Columbia,513.0 Supv Elections,U.S. House,3,NPA,Linda S. Brooks,0,0,0,0
Columbia,553.0 Supv Elections,U.S. House,3,NPA,Linda S. Brooks,14,,,
Columbia,554.0 Supv Elections,U.S. House,3,NPA,Linda S. Brooks,13,,,
Columbia,114 .0 Supv Elections,U.S. House,3,NPA,Linda S. Brooks,2,,,
Columbia,15.0 Deep Creek Community Ctr,U.S. House,3,NPA,Linda S. Brooks,5,,,
Columbia,16.0 Winfield Com Center,U.S. House,3,NPA,Linda S. Brooks,10,,,
Columbia,17.0 Richardson Comm Center,U.S. House,3,NPA,Linda S. Brooks,7,,,
Columbia,18.0 Winfield Community Center,U.S. House,3,NPA,Linda S. Brooks,2,,,
Columbia,19.0 Watertown,U.S. House,3,NPA,Linda S. Brooks,0,0,0,0
Columbia,21.0 Westside Community Ctr,U.S. House,3,NPA,Linda S. Brooks,3,,,
Columbia,110.0 Richardson Comm Center,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,147,60,54,33
Columbia,22.0 Fort White Community Ctr,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,2497,1023,1118,356
Columbia,23.0 Columbia City,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,1072,447,399,226
Columbia,31.0 Westside Community Ctr,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,1846,795,720,331
Columbia,33.0 Southside Rec Complex,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,2718,1213,931,574
Columbia,41.0 Watertown,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,978,406,330,242
Columbia,42.0 Lulu Comm Center,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,217,,,
Columbia,43.0 Mason City Community Ctr,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,1319,420,699,200
Columbia,444.0 Watertown,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,0,0,0,0
Columbia,45.0 Mason City Community Ctr,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,28,,,
Columbia,46.0 Columbia City,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,217,100,73,44
Columbia,112.0 Supv Elections,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,45,,,
Columbia,47.0 Fort White Community Ctr,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,376,170,151,55
Columbia,48.0 Fort White Community Ctr,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,971,326,456,189
Columbia,50.0 Watertown,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,82,,,
Columbia,51.0 Southside Rec Complex,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,1199,541,416,242
Columbia,52.0 Columbia City,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,1378,569,583,226
Columbia,53.0 Supv Elections,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,18,,,
Columbia,132.0 Supv Elections,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,0,0,0,0
Columbia,513.0 Supv Elections,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,35,,,
Columbia,553.0 Supv Elections,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,530,226,187,117
Columbia,554.0 Supv Elections,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,409,158,138,113
Columbia,114 .0 Supv Elections,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,102,,,
Columbia,15.0 Deep Creek Community Ctr,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,302,111,154,37
Columbia,16.0 Winfield Com Center,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,910,312,420,178
Columbia,17.0 Richardson Comm Center,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,415,168,141,106
Columbia,18.0 Winfield Community Center,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,107,,,
Columbia,19.0 Watertown,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,40,,,
Columbia,21.0 Westside Community Ctr,Governor and Lieutenant Governor,"",REP,Ron DeSantis/Jeanette Nuñez,832,277,428,127
Columbia,110.0 Richardson Comm Center,Governor and Lieutenant Governor,"",DEM,Charlie Crist/Karla Hernandez,333,90,130,113
Columbia,22.0 Fort White Community Ctr,Governor and Lieutenant Governor,"",DEM,Charlie Crist/Karla Hernandez,545,169,160,216
Columbia,23.0 Columbia City,Governor and Lieutenant Governor,"",DEM,Charlie Crist/Karla Hernandez,197,55,45,97
