county,precinct,office,district,candidate,party,provisional,mail,early_voting,election_day,votes
Collier,438,President,,Joseph R. Biden,DEM,0,578,202,50,830
Collier,440,President,,Joseph R. Biden,DEM,0,832,392,107,1331
Collier,450,President,,Joseph R. Biden,DEM,-,-,-,-,58
Collier,462,President,,Joseph R. Biden,DEM,0,785,159,56,1000
Collier,464,President,,Joseph R. Biden,DEM,0,915,313,70,1298
Collier,472,President,,Joseph R. Biden,DEM,-,-,-,-,319
Collier,475,President,,Joseph R. Biden,DEM,-,-,-,-,273
Collier,477,President,,Joseph R. Biden,DEM,0,909,315,71,1295
Collier,479,President,,Joseph R. Biden,DEM,0,384,162,61,607
Collier,502,President,,Joseph R. Biden,DEM,-,-,-,-,137
Collier,550,President,,Joseph R. Biden,DEM,0,256,151,47,454
Collier,551,President,,Joseph R. Biden,DEM,0,1117,509,134,1760
Collier,552,President,,Joseph R. Biden,DEM,0,791,535,211,1537
Collier,554,President,,Joseph R. Biden,DEM,0,658,407,183,1248
Collier,590,President,,Joseph R. Biden,DEM,0,1362,719,233,2314
Collier,591,President,,Joseph R. Biden,DEM,-,-,-,-,2000
Collier,593,President,,Joseph R. Biden,DEM,0,502,321,198,1021
Collier,594,President,,Joseph R. Biden,DEM,-,-,-,-,2905
Collier,101,President,,Jo Jorgensen,LPF,-,-,-,-,13
Collier,102,President,,Jo Jorgensen,LPF,0,0,0,0,0
Collier,103,President,,Jo Jorgensen,LPF,-,-,-,-,3
Collier,135,President,,Jo Jorgensen,LPF,-,-,-,-,18
Collier,139,President,,Jo Jorgensen,LPF,-,-,-,-,12
Collier,141,President,,Jo Jorgensen,LPF,-,-,-,-,5
Collier,142,President,,Jo Jorgensen,LPF,-,-,-,-,5
Collier,144,President,,Jo Jorgensen,LPF,-,-,-,-,20
Collier,155,President,,Jo Jorgensen,LPF,-,-,-,-,17
Collier,156,President,,Jo Jorgensen,LPF,-,-,-,-,11
Collier,159,President,,Jo Jorgensen,LPF,-,-,-,-,8
Collier,189,President,,Jo Jorgensen,LPF,-,-,-,-,1
Collier,190,President,,Jo Jorgensen,LPF,-,-,-,-,9
Collier,193,President,,Jo Jorgensen,LPF,-,-,-,-,19
Collier,194,President,,Jo Jorgensen,LPF,-,-,-,-,13
Collier,202,President,,Jo Jorgensen,LPF,-,-,-,-,23
Collier,203,President,,Jo Jorgensen,LPF,-,-,-,-,22
Collier,204,President,,Jo Jorgensen,LPF,-,-,-,-,12
Collier,222,President,,Jo Jorgensen,LPF,-,-,-,-,19
Collier,223,President,,Jo Jorgensen,LPF,-,-,-,-,32
Collier,242,President,,Jo Jorgensen,LPF,-,-,-,-,8
Collier,251,President,,Jo Jorgensen,LPF,-,-,-,-,19
Collier,252,President,,Jo Jorgensen,LPF,-,-,-,-,4
Collier,255,President,,Jo Jorgensen,LPF,-,-,-,-,18
Collier,257,President,,Jo Jorgensen,LPF,-,-,-,-,14
Collier,258,President,,Jo Jorgensen,LPF,-,-,-,-,17
Collier,303,President,,Jo Jorgensen,LPF,-,-,-,-,12
Collier,304,President,,Jo Jorgensen,LPF,-,-,-,-,10
Collier,310,President,,Jo Jorgensen,LPF,-,-,-,-,24
Collier,313,President,,Jo Jorgensen,LPF,-,-,-,-,24
Collier,315,President,,Jo Jorgensen,LPF,-,-,-,-,2
Collier,317,President,,Jo Jorgensen,LPF,-,-,-,-,11
Collier,322,President,,Jo Jorgensen,LPF,-,-,-,-,16
Collier,323,President,,Jo Jorgensen,LPF,-,-,-,-,18
Collier,324,President,,Jo Jorgensen,LPF,-,-,-,-,11
Collier,332,President,,Jo Jorgensen,LPF,-,-,-,-,23
Collier,414,President,,Jo Jorgensen,LPF,-,-,-,-,22
Collier,418,President,,Jo Jorgensen,LPF,-,-,-,-,28
Collier,428,President,,Jo Jorgensen,LPF,-,-,-,-,14
Collier,430,President,,Jo Jorgensen,LPF,-,-,-,-,16
Collier,431,President,,Jo Jorgensen,LPF,-,-,-,-,3
Collier,434,President,,Jo Jorgensen,LPF,-,-,-,-,27
Collier,438,President,,Jo Jorgensen,LPF,-,-,-,-,5
Collier,440,President,,Jo Jorgensen,LPF,-,-,-,-,19
Collier,450,President,,Jo Jorgensen,LPF,0,0,0,0,0
Collier,462,President,,Jo Jorgensen,LPF,-,-,-,-,6
Collier,464,President,,Jo Jorgensen,LPF,-,-,-,-,16
Collier,472,President,,Jo Jorgensen,LPF,-,-,-,-,2
Collier,475,President,,Jo Jorgensen,LPF,-,-,-,-,6
Collier,477,President,,Jo Jorgensen,LPF,-,-,-,-,12
Collier,479,President,,Jo Jorgensen,LPF,-,-,-,-,12
Collier,502,President,,Jo Jorgensen,LPF,-,-,-,-,4
Collier,550,President,,Jo Jorgensen,LPF,-,-,-,-,10
Collier,551,President,,Jo Jorgensen,LPF,-,-,-,-,22
Collier,552,President,,Jo Jorgensen,LPF,-,-,-,-,34
Collier,554,President,,Jo Jorgensen,LPF,-,-,-,-,22
Collier,590,President,,Jo Jorgensen,LPF,-,-,-,-,40
Collier,591,President,,Jo Jorgensen,LPF,-,-,-,-,47
Collier,593,President,,Jo Jorgensen,LPF,-,-,-,-,15
Collier,594,President,,Jo Jorgensen,LPF,-,-,-,-,14
Collier,101,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,102,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,103,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,135,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,139,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,141,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,2
Collier,142,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,144,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,155,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,3
Collier,156,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,159,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,189,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,190,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,193,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,3
Collier,194,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,202,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,2
Collier,203,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,2
Collier,204,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,222,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,223,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,4
Collier,242,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,251,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,252,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,255,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,257,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,258,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,303,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,3
Collier,304,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,310,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,2
Collier,313,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,3
Collier,315,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,317,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,322,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,2
Collier,323,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,2
Collier,324,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,3
Collier,332,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,414,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,418,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,428,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,2
Collier,430,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,431,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,434,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,438,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,440,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,450,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,462,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,464,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,2
Collier,472,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,475,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,477,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,479,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,502,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,550,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,551,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,6
Collier,552,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,554,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,590,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,5
Collier,591,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Collier,593,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,1
Collier,594,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,-,3
Collier,101,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,102,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,103,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,135,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,139,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,141,President,,Gloria La Riva,PSL,-,-,-,-,2
Collier,142,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,144,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,155,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,156,President,,Gloria La Riva,PSL,-,-,-,-,4
Collier,159,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,189,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,190,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,193,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,194,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,202,President,,Gloria La Riva,PSL,-,-,-,-,3
Collier,203,President,,Gloria La Riva,PSL,-,-,-,-,2
Collier,204,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,222,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,223,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,242,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,251,President,,Gloria La Riva,PSL,-,-,-,-,4
Collier,252,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,255,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,257,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,258,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,303,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,304,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,310,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,313,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,315,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,317,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,322,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,323,President,,Gloria La Riva,PSL,-,-,-,-,2
Collier,324,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,332,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,414,President,,Gloria La Riva,PSL,-,-,-,-,3
Collier,418,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,428,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,430,President,,Gloria La Riva,PSL,-,-,-,-,2
Collier,431,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,434,President,,Gloria La Riva,PSL,-,-,-,-,3
Collier,438,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,440,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,450,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,462,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,464,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,472,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,475,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,477,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,479,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,502,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,550,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,551,President,,Gloria La Riva,PSL,-,-,-,-,2
Collier,552,President,,Gloria La Riva,PSL,-,-,-,-,2
Collier,554,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,590,President,,Gloria La Riva,PSL,-,-,-,-,2
Collier,591,President,,Gloria La Riva,PSL,-,-,-,-,2
Collier,593,President,,Gloria La Riva,PSL,-,-,-,-,1
Collier,594,President,,Gloria La Riva,PSL,0,0,0,0,0
Collier,101,President,,Howie Hawkins,GRE,-,-,-,-,5
Collier,102,President,,Howie Hawkins,GRE,0,0,0,0,0
Collier,103,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,135,President,,Howie Hawkins,GRE,-,-,-,-,3
Collier,139,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,141,President,,Howie Hawkins,GRE,-,-,-,-,2
Collier,142,President,,Howie Hawkins,GRE,0,0,0,0,0
Collier,144,President,,Howie Hawkins,GRE,-,-,-,-,4
Collier,155,President,,Howie Hawkins,GRE,-,-,-,-,4
Collier,156,President,,Howie Hawkins,GRE,-,-,-,-,7
Collier,159,President,,Howie Hawkins,GRE,0,0,0,0,0
Collier,189,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,190,President,,Howie Hawkins,GRE,-,-,-,-,2
Collier,193,President,,Howie Hawkins,GRE,-,-,-,-,3
Collier,194,President,,Howie Hawkins,GRE,-,-,-,-,2
Collier,202,President,,Howie Hawkins,GRE,-,-,-,-,6
Collier,203,President,,Howie Hawkins,GRE,-,-,-,-,2
Collier,204,President,,Howie Hawkins,GRE,-,-,-,-,3
Collier,222,President,,Howie Hawkins,GRE,-,-,-,-,5
Collier,223,President,,Howie Hawkins,GRE,-,-,-,-,6
Collier,242,President,,Howie Hawkins,GRE,0,0,0,0,0
Collier,251,President,,Howie Hawkins,GRE,-,-,-,-,11
Collier,252,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,255,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,257,President,,Howie Hawkins,GRE,-,-,-,-,6
Collier,258,President,,Howie Hawkins,GRE,-,-,-,-,5
Collier,303,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,304,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,310,President,,Howie Hawkins,GRE,-,-,-,-,6
Collier,313,President,,Howie Hawkins,GRE,-,-,-,-,4
Collier,315,President,,Howie Hawkins,GRE,-,-,-,-,2
Collier,317,President,,Howie Hawkins,GRE,-,-,-,-,2
Collier,322,President,,Howie Hawkins,GRE,-,-,-,-,5
Collier,323,President,,Howie Hawkins,GRE,-,-,-,-,4
Collier,324,President,,Howie Hawkins,GRE,-,-,-,-,9
Collier,332,President,,Howie Hawkins,GRE,-,-,-,-,2
Collier,414,President,,Howie Hawkins,GRE,-,-,-,-,3
Collier,418,President,,Howie Hawkins,GRE,-,-,-,-,4
Collier,428,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,430,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,431,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,434,President,,Howie Hawkins,GRE,-,-,-,-,7
Collier,438,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,440,President,,Howie Hawkins,GRE,-,-,-,-,3
Collier,450,President,,Howie Hawkins,GRE,0,0,0,0,0
Collier,462,President,,Howie Hawkins,GRE,-,-,-,-,3
Collier,464,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,472,President,,Howie Hawkins,GRE,0,0,0,0,0
Collier,475,President,,Howie Hawkins,GRE,0,0,0,0,0
Collier,477,President,,Howie Hawkins,GRE,-,-,-,-,2
Collier,479,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,502,President,,Howie Hawkins,GRE,0,0,0,0,0
Collier,550,President,,Howie Hawkins,GRE,-,-,-,-,2
Collier,551,President,,Howie Hawkins,GRE,-,-,-,-,3
Collier,552,President,,Howie Hawkins,GRE,-,-,-,-,9
Collier,554,President,,Howie Hawkins,GRE,-,-,-,-,9
Collier,590,President,,Howie Hawkins,GRE,-,-,-,-,4
Collier,591,President,,Howie Hawkins,GRE,-,-,-,-,7
Collier,593,President,,Howie Hawkins,GRE,-,-,-,-,1
Collier,594,President,,Howie Hawkins,GRE,-,-,-,-,6
Collier,101,President,,Don Blankenship,CPF,-,-,-,-,2
Collier,102,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,103,President,,Don Blankenship,CPF,-,-,-,-,1
Collier,135,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,139,President,,Don Blankenship,CPF,-,-,-,-,1
Collier,141,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,142,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,144,President,,Don Blankenship,CPF,-,-,-,-,1
Collier,155,President,,Don Blankenship,CPF,-,-,-,-,3
Collier,156,President,,Don Blankenship,CPF,-,-,-,-,3
Collier,159,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,189,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,190,President,,Don Blankenship,CPF,-,-,-,-,1
Collier,193,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,194,President,,Don Blankenship,CPF,-,-,-,-,2
Collier,202,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,203,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,204,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,222,President,,Don Blankenship,CPF,-,-,-,-,1
Collier,223,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,242,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,251,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,252,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,255,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,257,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,258,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,303,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,304,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,310,President,,Don Blankenship,CPF,-,-,-,-,2
Collier,313,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,315,President,,Don Blankenship,CPF,-,-,-,-,1
Collier,317,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,322,President,,Don Blankenship,CPF,-,-,-,-,1
Collier,323,President,,Don Blankenship,CPF,-,-,-,-,1
Collier,324,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,332,President,,Don Blankenship,CPF,-,-,-,-,2
Collier,414,President,,Don Blankenship,CPF,-,-,-,-,2
Collier,418,President,,Don Blankenship,CPF,-,-,-,-,1
Collier,428,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,430,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,431,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,434,President,,Don Blankenship,CPF,-,-,-,-,2
Collier,438,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,440,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,450,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,462,President,,Don Blankenship,CPF,-,-,-,-,3
Collier,464,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,472,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,475,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,477,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,479,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,502,President,,Don Blankenship,CPF,0,0,0,0,0
Collier,550,President,,Don Blankenship,CPF,-,-,-,-,1
Collier,551,President,,Don Blankenship,CPF,0,0,0,0,0
