county,precinct,office,district,candidate,party,provisional,mail,early_voting,election_day,votes
Hillsborough,233,President,,Donald J. Trump,REP,0,197,210,153,560
Hillsborough,237,President,,Donald J. Trump,REP,0,222,250,214,686
Hillsborough,239,President,,Donald J. Trump,REP,0,283,307,180,770
Hillsborough,240,President,,Donald J. Trump,REP,0,416,498,209,1123
Hillsborough,241,President,,Donald J. Trump,REP,,,,,73
Hillsborough,243,President,,Donald J. Trump,REP,0,268,385,134,787
Hillsborough,244,President,,Donald J. Trump,REP,,,,,7
Hillsborough,245,President,,Donald J. Trump,REP,0,254,239,226,719
Hillsborough,247,President,,Donald J. Trump,REP,0,43,57,52,152
Hillsborough,249,President,,Donald J. Trump,REP,0,464,489,248,1201
Hillsborough,250,President,,Donald J. Trump,REP,,,,,33
Hillsborough,301,President,,Donald J. Trump,REP,0,83,54,93,230
Hillsborough,303,President,,Donald J. Trump,REP,,,,,21
Hillsborough,304,President,,Donald J. Trump,REP,,,,,95
Hillsborough,305,President,,Donald J. Trump,REP,0,149,192,118,459
Hillsborough,307,President,,Donald J. Trump,REP,0,111,96,74,281
Hillsborough,309,President,,Donald J. Trump,REP,0,46,58,38,142
Hillsborough,317,President,,Donald J. Trump,REP,0,133,86,78,297
Hillsborough,318,President,,Donald J. Trump,REP,0,111,111,58,280
Hillsborough,319,President,,Donald J. Trump,REP,0,139,147,95,381
Hillsborough,321,President,,Donald J. Trump,REP,0,70,87,64,221
Hillsborough,325,President,,Donald J. Trump,REP,0,53,60,32,145
Hillsborough,327,President,,Donald J. Trump,REP,0,108,87,61,256
Hillsborough,329,President,,Donald J. Trump,REP,0,129,147,78,354
Hillsborough,333,President,,Donald J. Trump,REP,0,94,142,84,320
Hillsborough,335,President,,Donald J. Trump,REP,0,136,147,70,353
Hillsborough,338,President,,Donald J. Trump,REP,0,101,108,47,256
Hillsborough,339,President,,Donald J. Trump,REP,0,117,99,53,269
Hillsborough,341,President,,Donald J. Trump,REP,0,224,224,136,584
Hillsborough,342,President,,Donald J. Trump,REP,0,239,180,116,535
Hillsborough,343,President,,Donald J. Trump,REP,0,123,205,95,423
Hillsborough,344,President,,Donald J. Trump,REP,0,133,113,63,309
Hillsborough,345,President,,Donald J. Trump,REP,0,236,223,108,567
Hillsborough,346,President,,Donald J. Trump,REP,,,,,12
Hillsborough,347,President,,Donald J. Trump,REP,0,199,183,125,507
Hillsborough,353,President,,Donald J. Trump,REP,,,,,147
Hillsborough,355,President,,Donald J. Trump,REP,0,85,121,47,253
Hillsborough,356,President,,Donald J. Trump,REP,,,,,57
Hillsborough,357,President,,Donald J. Trump,REP,0,259,301,112,672
Hillsborough,358,President,,Donald J. Trump,REP,0,421,479,208,1108
Hillsborough,359,President,,Donald J. Trump,REP,0,370,383,127,880
Hillsborough,360,President,,Donald J. Trump,REP,0,272,251,126,649
Hillsborough,361,President,,Donald J. Trump,REP,0,538,883,154,1575
Hillsborough,362,President,,Donald J. Trump,REP,0,355,531,72,958
Hillsborough,363,President,,Donald J. Trump,REP,0,52,111,49,212
Hillsborough,364,President,,Donald J. Trump,REP,0,154,301,96,551
Hillsborough,365,President,,Donald J. Trump,REP,0,162,212,43,417
Hillsborough,366,President,,Donald J. Trump,REP,0,523,644,207,1374
Hillsborough,368,President,,Donald J. Trump,REP,0,86,171,39,296
Hillsborough,369,President,,Donald J. Trump,REP,,,,,176
Hillsborough,370,President,,Donald J. Trump,REP,0,326,374,85,785
Hillsborough,371,President,,Donald J. Trump,REP,0,140,144,50,334
Hillsborough,372,President,,Donald J. Trump,REP,0,153,221,52,426
Hillsborough,373,President,,Donald J. Trump,REP,,,,,81
Hillsborough,401,President,,Donald J. Trump,REP,0,494,651,268,1413
Hillsborough,403,President,,Donald J. Trump,REP,0,336,445,177,958
Hillsborough,404,President,,Donald J. Trump,REP,0,248,283,91,622
Hillsborough,405,President,,Donald J. Trump,REP,0,130,239,112,481
Hillsborough,407,President,,Donald J. Trump,REP,0,352,528,177,1057
Hillsborough,410,President,,Donald J. Trump,REP,0,201,259,150,610
Hillsborough,411,President,,Donald J. Trump,REP,0,314,476,175,965
Hillsborough,412,President,,Donald J. Trump,REP,0,534,667,219,1420
Hillsborough,413,President,,Donald J. Trump,REP,0,201,225,115,541
Hillsborough,414,President,,Donald J. Trump,REP,0,326,504,236,1066
Hillsborough,415,President,,Donald J. Trump,REP,0,429,550,236,1215
Hillsborough,421,President,,Donald J. Trump,REP,0,353,443,145,941
Hillsborough,422,President,,Donald J. Trump,REP,0,382,434,126,942
Hillsborough,423,President,,Donald J. Trump,REP,0,325,414,138,877
Hillsborough,429,President,,Donald J. Trump,REP,0,385,479,175,1039
Hillsborough,430,President,,Donald J. Trump,REP,0,144,198,81,423
Hillsborough,431,President,,Donald J. Trump,REP,0,574,796,142,1512
Hillsborough,433,President,,Donald J. Trump,REP,0,226,216,44,486
Hillsborough,434,President,,Donald J. Trump,REP,0,405,632,355,1392
Hillsborough,451,President,,Donald J. Trump,REP,0,520,615,207,1342
Hillsborough,454,President,,Donald J. Trump,REP,0,284,279,150,713
Hillsborough,455,President,,Donald J. Trump,REP,0,224,309,176,709
Hillsborough,457,President,,Donald J. Trump,REP,0,383,570,203,1156
Hillsborough,459,President,,Donald J. Trump,REP,0,385,524,233,1142
Hillsborough,461,President,,Donald J. Trump,REP,0,155,172,93,420
Hillsborough,462,President,,Donald J. Trump,REP,0,58,50,32,140
Hillsborough,463,President,,Donald J. Trump,REP,0,157,232,107,496
Hillsborough,500,President,,Donald J. Trump,REP,0,722,1128,293,2143
Hillsborough,501,President,,Donald J. Trump,REP,0,288,367,81,736
Hillsborough,502,President,,Donald J. Trump,REP,0,198,258,127,583
Hillsborough,503,President,,Donald J. Trump,REP,0,527,575,219,1321
Hillsborough,504,President,,Donald J. Trump,REP,0,371,436,182,989
Hillsborough,505,President,,Donald J. Trump,REP,0,565,684,301,1550
Hillsborough,506,President,,Donald J. Trump,REP,0,204,382,72,658
Hillsborough,507,President,,Donald J. Trump,REP,0,435,531,147,1113
Hillsborough,508,President,,Donald J. Trump,REP,0,450,735,132,1317
Hillsborough,509,President,,Donald J. Trump,REP,0,334,372,121,827
Hillsborough,510,President,,Donald J. Trump,REP,0,480,456,155,1091
Hillsborough,511,President,,Donald J. Trump,REP,0,447,523,179,1149
Hillsborough,512,President,,Donald J. Trump,REP,0,156,275,56,487
Hillsborough,513,President,,Donald J. Trump,REP,0,179,183,87,449
Hillsborough,514,President,,Donald J. Trump,REP,0,321,323,96,740
Hillsborough,516,President,,Donald J. Trump,REP,0,418,410,135,963
Hillsborough,517,President,,Donald J. Trump,REP,0,266,421,104,791
Hillsborough,518,President,,Donald J. Trump,REP,0,190,232,67,489
Hillsborough,519,President,,Donald J. Trump,REP,0,303,466,175,944
Hillsborough,520,President,,Donald J. Trump,REP,0,177,247,82,506
Hillsborough,521,President,,Donald J. Trump,REP,0,425,585,214,1224
Hillsborough,522,President,,Donald J. Trump,REP,0,227,311,71,609
Hillsborough,523,President,,Donald J. Trump,REP,0,504,617,244,1365
Hillsborough,524,President,,Donald J. Trump,REP,0,253,306,143,702
Hillsborough,525,President,,Donald J. Trump,REP,0,610,758,308,1676
Hillsborough,526,President,,Donald J. Trump,REP,0,302,390,122,814
Hillsborough,527,President,,Donald J. Trump,REP,0,870,1458,298,2626
Hillsborough,528,President,,Donald J. Trump,REP,0,573,904,198,1675
Hillsborough,529,President,,Donald J. Trump,REP,0,652,886,196,1734
Hillsborough,530,President,,Donald J. Trump,REP,0,250,444,85,779
Hillsborough,531,President,,Donald J. Trump,REP,0,696,1047,238,1981
Hillsborough,532,President,,Donald J. Trump,REP,0,123,208,50,381
Hillsborough,533,President,,Donald J. Trump,REP,0,543,717,202,1462
Hillsborough,534,President,,Donald J. Trump,REP,0,247,474,111,832
Hillsborough,535,President,,Donald J. Trump,REP,0,182,262,264,708
Hillsborough,536,President,,Donald J. Trump,REP,0,210,267,74,551
Hillsborough,537,President,,Donald J. Trump,REP,0,150,155,106,411
Hillsborough,538,President,,Donald J. Trump,REP,0,511,734,221,1466
Hillsborough,539,President,,Donald J. Trump,REP,0,209,337,129,675
Hillsborough,540,President,,Donald J. Trump,REP,0,147,239,99,485
Hillsborough,541,President,,Donald J. Trump,REP,,,,,209
Hillsborough,542,President,,Donald J. Trump,REP,,,,,230
Hillsborough,550,President,,Donald J. Trump,REP,0,221,187,93,501
Hillsborough,551,President,,Donald J. Trump,REP,0,339,373,255,967
Hillsborough,552,President,,Donald J. Trump,REP,0,283,360,129,772
Hillsborough,554,President,,Donald J. Trump,REP,0,239,245,88,572
Hillsborough,555,President,,Donald J. Trump,REP,0,154,163,135,452
Hillsborough,557,President,,Donald J. Trump,REP,0,324,321,151,796
Hillsborough,559,President,,Donald J. Trump,REP,0,92,86,84,262
Hillsborough,560,President,,Donald J. Trump,REP,0,41,0,39,80
Hillsborough,561,President,,Donald J. Trump,REP,,,,,126
Hillsborough,562,President,,Donald J. Trump,REP,0,159,276,116,551
Hillsborough,563,President,,Donald J. Trump,REP,0,129,190,77,396
Hillsborough,565,President,,Donald J. Trump,REP,,,,,87
Hillsborough,566,President,,Donald J. Trump,REP,0,85,73,49,207
Hillsborough,567,President,,Donald J. Trump,REP,0,59,62,34,155
Hillsborough,569,President,,Donald J. Trump,REP,0,433,499,173,1105
Hillsborough,571,President,,Donald J. Trump,REP,0,280,249,124,653
Hillsborough,573,President,,Donald J. Trump,REP,,,,,92
Hillsborough,574,President,,Donald J. Trump,REP,0,384,478,190,1052
Hillsborough,575,President,,Donald J. Trump,REP,0,414,438,170,1022
Hillsborough,577,President,,Donald J. Trump,REP,0,592,790,165,1547
Hillsborough,578,President,,Donald J. Trump,REP,0,286,407,61,754
Hillsborough,579,President,,Donald J. Trump,REP,0,633,540,157,1330
Hillsborough,581,President,,Donald J. Trump,REP,0,268,292,216,776
Hillsborough,583,President,,Donald J. Trump,REP,0,183,204,74,461
Hillsborough,584,President,,Donald J. Trump,REP,0,99,129,86,314
Hillsborough,585,President,,Donald J. Trump,REP,0,449,554,374,1377
Hillsborough,587,President,,Donald J. Trump,REP,0,492,569,297,1358
Hillsborough,589,President,,Donald J. Trump,REP,0,414,452,208,1074
Hillsborough,591,President,,Donald J. Trump,REP,0,797,880,387,2064
Hillsborough,595,President,,Donald J. Trump,REP,0,578,694,372,1644
Hillsborough,601,President,,Donald J. Trump,REP,0,230,210,160,600
Hillsborough,605,President,,Donald J. Trump,REP,0,72,46,83,201
Hillsborough,613,President,,Donald J. Trump,REP,,,,,119
Hillsborough,617,President,,Donald J. Trump,REP,0,131,122,59,312
Hillsborough,622,President,,Donald J. Trump,REP,0,97,113,59,269
Hillsborough,623,President,,Donald J. Trump,REP,0,116,105,62,283
Hillsborough,625,President,,Donald J. Trump,REP,0,140,129,102,371
Hillsborough,626,President,,Donald J. Trump,REP,0,96,103,66,265
Hillsborough,629,President,,Donald J. Trump,REP,0,357,440,325,1122
Hillsborough,631,President,,Donald J. Trump,REP,0,244,246,293,783
Hillsborough,633,President,,Donald J. Trump,REP,0,451,447,332,1230
Hillsborough,635,President,,Donald J. Trump,REP,0,286,282,194,762
Hillsborough,636,President,,Donald J. Trump,REP,0,93,72,31,196
Hillsborough,637,President,,Donald J. Trump,REP,,,,,7
Hillsborough,639,President,,Donald J. Trump,REP,0,155,190,282,627
Hillsborough,641,President,,Donald J. Trump,REP,0,71,88,60,219
Hillsborough,643,President,,Donald J. Trump,REP,,,,,84
Hillsborough,650,President,,Donald J. Trump,REP,0,40,63,44,147
Hillsborough,651,President,,Donald J. Trump,REP,0,205,248,121,574
Hillsborough,652,President,,Donald J. Trump,REP,0,148,160,96,404
Hillsborough,653,President,,Donald J. Trump,REP,0,315,289,110,714
Hillsborough,654,President,,Donald J. Trump,REP,0,75,82,66,223
Hillsborough,655,President,,Donald J. Trump,REP,0,288,330,144,762
Hillsborough,657,President,,Donald J. Trump,REP,0,180,160,103,443
Hillsborough,658,President,,Donald J. Trump,REP,0,97,137,58,292
Hillsborough,659,President,,Donald J. Trump,REP,0,295,299,88,682
Hillsborough,661,President,,Donald J. Trump,REP,0,151,212,73,436
Hillsborough,662,President,,Donald J. Trump,REP,0,89,90,40,219
Hillsborough,671,President,,Donald J. Trump,REP,0,771,1107,285,2163
Hillsborough,673,President,,Donald J. Trump,REP,0,380,641,130,1151
Hillsborough,700,President,,Donald J. Trump,REP,0,149,170,70,389
Hillsborough,701,President,,Donald J. Trump,REP,0,723,1023,588,2334
Hillsborough,702,President,,Donald J. Trump,REP,0,158,195,74,427
Hillsborough,703,President,,Donald J. Trump,REP,0,340,432,246,1018
Hillsborough,704,President,,Donald J. Trump,REP,0,182,198,90,470
Hillsborough,705,President,,Donald J. Trump,REP,0,155,174,322,651
Hillsborough,706,President,,Donald J. Trump,REP,0,252,319,484,1055
Hillsborough,707,President,,Donald J. Trump,REP,0,281,393,309,983
Hillsborough,708,President,,Donald J. Trump,REP,0,688,886,376,1950
Hillsborough,709,President,,Donald J. Trump,REP,0,396,502,529,1427
Hillsborough,710,President,,Donald J. Trump,REP,0,276,333,91,700
Hillsborough,711,President,,Donald J. Trump,REP,0,185,332,286,803
Hillsborough,712,President,,Donald J. Trump,REP,0,410,511,137,1058
Hillsborough,713,President,,Donald J. Trump,REP,0,256,368,208,832
Hillsborough,721,President,,Donald J. Trump,REP,0,481,647,446,1574
Hillsborough,750,President,,Donald J. Trump,REP,0,542,843,460,1845
Hillsborough,751,President,,Donald J. Trump,REP,0,505,795,324,1624
Hillsborough,753,President,,Donald J. Trump,REP,0,264,429,169,862
Hillsborough,754,President,,Donald J. Trump,REP,0,318,526,226,1070
Hillsborough,755,President,,Donald J. Trump,REP,0,149,274,158,581
Hillsborough,757,President,,Donald J. Trump,REP,0,356,647,340,1343
Hillsborough,759,President,,Donald J. Trump,REP,0,565,950,317,1832
Hillsborough,761,President,,Donald J. Trump,REP,0,609,941,650,2200
Hillsborough,763,President,,Donald J. Trump,REP,0,158,199,137,494
Hillsborough,764,President,,Donald J. Trump,REP,0,509,655,258,1422
Hillsborough,765,President,,Donald J. Trump,REP,0,317,486,467,1270
Hillsborough,767,President,,Donald J. Trump,REP,0,358,539,389,1286
Hillsborough,769,President,,Donald J. Trump,REP,0,442,575,401,1418
Hillsborough,801,President,,Donald J. Trump,REP,0,386,409,204,999
Hillsborough,802,President,,Donald J. Trump,REP,0,321,440,140,901
Hillsborough,803,President,,Donald J. Trump,REP,0,153,181,116,450
Hillsborough,804,President,,Donald J. Trump,REP,0,727,848,259,1834
Hillsborough,805,President,,Donald J. Trump,REP,0,410,426,115,951
Hillsborough,806,President,,Donald J. Trump,REP,0,428,507,272,1207
Hillsborough,807,President,,Donald J. Trump,REP,0,170,183,60,413
Hillsborough,808,President,,Donald J. Trump,REP,0,279,441,137,857
Hillsborough,809,President,,Donald J. Trump,REP,0,114,163,41,318
Hillsborough,810,President,,Donald J. Trump,REP,0,454,551,222,1227
Hillsborough,811,President,,Donald J. Trump,REP,0,555,600,337,1492
Hillsborough,813,President,,Donald J. Trump,REP,0,843,1170,405,2418
Hillsborough,814,President,,Donald J. Trump,REP,0,438,386,589,1413
Hillsborough,815,President,,Donald J. Trump,REP,0,178,301,114,593
Hillsborough,816,President,,Donald J. Trump,REP,0,359,444,257,1060
Hillsborough,817,President,,Donald J. Trump,REP,0,780,840,386,2006
Hillsborough,818,President,,Donald J. Trump,REP,0,487,656,344,1487
Hillsborough,819,President,,Donald J. Trump,REP,0,293,139,273,705
Hillsborough,820,President,,Donald J. Trump,REP,0,526,610,291,1427
Hillsborough,821,President,,Donald J. Trump,REP,0,677,642,329,1648
Hillsborough,825,President,,Donald J. Trump,REP,0,529,418,274,1221
Hillsborough,827,President,,Donald J. Trump,REP,0,401,509,214,1124
Hillsborough,828,President,,Donald J. Trump,REP,0,797,1032,348,2177
Hillsborough,829,President,,Donald J. Trump,REP,0,470,522,174,1166
Hillsborough,830,President,,Donald J. Trump,REP,0,352,332,122,806
Hillsborough,832,President,,Donald J. Trump,REP,0,402,438,175,1015
Hillsborough,833,President,,Donald J. Trump,REP,0,227,197,96,520
Hillsborough,834,President,,Donald J. Trump,REP,0,246,280,99,625
Hillsborough,851,President,,Donald J. Trump,REP,0,516,519,292,1327
Hillsborough,852,President,,Donald J. Trump,REP,0,366,553,233,1152
Hillsborough,853,President,,Donald J. Trump,REP,0,76,100,55,231
Hillsborough,854,President,,Donald J. Trump,REP,,,,,37
Hillsborough,855,President,,Donald J. Trump,REP,0,362,315,187,864
Hillsborough,856,President,,Donald J. Trump,REP,0,635,606,399,1640
Hillsborough,857,President,,Donald J. Trump,REP,0,221,226,107,554
Hillsborough,858,President,,Donald J. Trump,REP,0,262,247,137,646
Hillsborough,860,President,,Donald J. Trump,REP,0,184,265,129,578
Hillsborough,862,President,,Donald J. Trump,REP,0,50,55,33,138
Hillsborough,863,President,,Donald J. Trump,REP,0,193,133,141,467
Hillsborough,867,President,,Donald J. Trump,REP,0,771,1002,445,2218
Hillsborough,868,President,,Donald J. Trump,REP,0,279,275,174,728
Hillsborough,869,President,,Donald J. Trump,REP,0,258,244,208,710
Hillsborough,871,President,,Donald J. Trump,REP,0,624,583,365,1572
Hillsborough,875,President,,Donald J. Trump,REP,0,734,801,370,1905
Hillsborough,876,President,,Donald J. Trump,REP,0,427,395,223,1045
Hillsborough,877,President,,Donald J. Trump,REP,0,74,96,52,222
Hillsborough,879,President,,Donald J. Trump,REP,0,535,520,266,1321
Hillsborough,883,President,,Donald J. Trump,REP,0,340,353,233,926
Hillsborough,885,President,,Donald J. Trump,REP,0,446,480,349,1275
Hillsborough,887,President,,Donald J. Trump,REP,0,426,423,314,1163
Hillsborough,889,President,,Donald J. Trump,REP,0,218,264,161,643
Hillsborough,891,President,,Donald J. Trump,REP,0,464,574,414,1452
Hillsborough,892,President,,Donald J. Trump,REP,0,294,437,405,1136
Hillsborough,901,President,,Donald J. Trump,REP,0,208,314,202,724
Hillsborough,902,President,,Donald J. Trump,REP,0,166,181,81,428
Hillsborough,904,President,,Donald J. Trump,REP,0,782,478,150,1410
Hillsborough,905,President,,Donald J. Trump,REP,0,123,141,62,326
Hillsborough,906,President,,Donald J. Trump,REP,,,,,200
Hillsborough,907,President,,Donald J. Trump,REP,0,270,289,230,789
Hillsborough,908,President,,Donald J. Trump,REP,0,1201,602,158,1961
Hillsborough,909,President,,Donald J. Trump,REP,0,1177,735,161,2073
Hillsborough,911,President,,Donald J. Trump,REP,0,285,225,109,619
Hillsborough,912,President,,Donald J. Trump,REP,,,,,114
Hillsborough,913,President,,Donald J. Trump,REP,0,1365,1414,448,3227
Hillsborough,914,President,,Donald J. Trump,REP,0,163,345,113,621
Hillsborough,915,President,,Donald J. Trump,REP,0,130,176,63,369
Hillsborough,916,President,,Donald J. Trump,REP,0,241,402,119,762
Hillsborough,917,President,,Donald J. Trump,REP,0,77,65,131,273
Hillsborough,918,President,,Donald J. Trump,REP,0,154,231,128,513
Hillsborough,919,President,,Donald J. Trump,REP,0,237,260,307,804
Hillsborough,920,President,,Donald J. Trump,REP,,,,,70
Hillsborough,921,President,,Donald J. Trump,REP,0,585,348,156,1089
Hillsborough,922,President,,Donald J. Trump,REP,,,,,138
Hillsborough,923,President,,Donald J. Trump,REP,0,169,230,84,483
Hillsborough,924,President,,Donald J. Trump,REP,0,64,165,53,282
Hillsborough,925,President,,Donald J. Trump,REP,0,293,177,80,550
Hillsborough,927,President,,Donald J. Trump,REP,,,,,304
Hillsborough,928,President,,Donald J. Trump,REP,0,138,115,186,439
Hillsborough,929,President,,Donald J. Trump,REP,0,1320,1178,329,2827
Hillsborough,930,President,,Donald J. Trump,REP,0,286,406,140,832
Hillsborough,931,President,,Donald J. Trump,REP,0,170,274,63,507
Hillsborough,932,President,,Donald J. Trump,REP,0,497,793,247,1537
Hillsborough,933,President,,Donald J. Trump,REP,0,178,250,60,488
Hillsborough,934,President,,Donald J. Trump,REP,0,354,665,297,1316
Hillsborough,935,President,,Donald J. Trump,REP,0,422,567,214,1203
Hillsborough,936,President,,Donald J. Trump,REP,0,424,580,131,1135
Hillsborough,937,President,,Donald J. Trump,REP,0,661,883,201,1745
Hillsborough,938,President,,Donald J. Trump,REP,0,39,45,47,131
Hillsborough,939,President,,Donald J. Trump,REP,0,778,828,234,1840
Hillsborough,940,President,,Donald J. Trump,REP,,,,,50
Hillsborough,941,President,,Donald J. Trump,REP,0,403,552,116,1071
Hillsborough,942,President,,Donald J. Trump,REP,0,450,654,253,1357
Hillsborough,943,President,,Donald J. Trump,REP,0,195,234,167,596
Hillsborough,944,President,,Donald J. Trump,REP,0,608,855,361,1824
Hillsborough,945,President,,Donald J. Trump,REP,0,127,124,150,401
Hillsborough,946,President,,Donald J. Trump,REP,0,957,1485,504,2946
Hillsborough,947,President,,Donald J. Trump,REP,0,582,726,369,1677
Hillsborough,948,President,,Donald J. Trump,REP,0,255,213,95,563
Hillsborough,949,President,,Donald J. Trump,REP,0,1076,1147,281,2504
Hillsborough,950,President,,Donald J. Trump,REP,0,531,770,277,1578
Hillsborough,951,President,,Donald J. Trump,REP,0,318,394,176,888
Hillsborough,952,President,,Donald J. Trump,REP,0,447,601,189,1237
Hillsborough,953,President,,Donald J. Trump,REP,0,649,828,360,1837
Hillsborough,954,President,,Donald J. Trump,REP,0,48,62,41,151
Hillsborough,955,President,,Donald J. Trump,REP,0,608,858,346,1812
Hillsborough,956,President,,Donald J. Trump,REP,0,418,544,231,1193
Hillsborough,957,President,,Donald J. Trump,REP,0,276,401,132,809
Hillsborough,958,President,,Donald J. Trump,REP,0,298,282,155,735
Hillsborough,959,President,,Donald J. Trump,REP,0,396,627,219,1242
Hillsborough,960,President,,Donald J. Trump,REP,0,167,258,77,502
Hillsborough,961,President,,Donald J. Trump,REP,0,165,122,81,368
Hillsborough,962,President,,Donald J. Trump,REP,0,291,410,155,856
Hillsborough,963,President,,Donald J. Trump,REP,,,,,24
Hillsborough,964,President,,Donald J. Trump,REP,,,,,55
Hillsborough,965,President,,Donald J. Trump,REP,0,110,116,50,276
Hillsborough,966,President,,Donald J. Trump,REP,0,198,195,121,514
Hillsborough,967,President,,Donald J. Trump,REP,0,124,113,54,291
Hillsborough,968,President,,Donald J. Trump,REP,0,242,242,116,600
Hillsborough,969,President,,Donald J. Trump,REP,0,51,44,40,135
Hillsborough,970,President,,Donald J. Trump,REP,,,,,139
Hillsborough,971,President,,Donald J. Trump,REP,0,159,147,92,398
Hillsborough,972,President,,Donald J. Trump,REP,0,276,359,124,759
Hillsborough,973,President,,Donald J. Trump,REP,0,116,80,41,237
Hillsborough,974,President,,Donald J. Trump,REP,0,69,68,41,178
Hillsborough,979,President,,Donald J. Trump,REP,0,250,324,149,723
Hillsborough,980,President,,Donald J. Trump,REP,0,186,266,66,518
Hillsborough,981,President,,Donald J. Trump,REP,0,302,326,104,732
Hillsborough,982,President,,Donald J. Trump,REP,0,218,260,66,544
Hillsborough,983,President,,Donald J. Trump,REP,0,241,282,102,625
Hillsborough,999,President,,Donald J. Trump,REP,,,,,398
Hillsborough,101,President,,Joseph R. Biden,DEM,0,1044,628,169,1841
Hillsborough,103,President,,Joseph R. Biden,DEM,0,1042,715,176,1933
Hillsborough,105,President,,Joseph R. Biden,DEM,0,1150,670,246,2066
Hillsborough,107,President,,Joseph R. Biden,DEM,0,1226,693,206,2125
Hillsborough,108,President,,Joseph R. Biden,DEM,0,607,307,124,1038
Hillsborough,109,President,,Joseph R. Biden,DEM,0,604,299,111,1014
Hillsborough,111,President,,Joseph R. Biden,DEM,0,575,322,56,953
Hillsborough,112,President,,Joseph R. Biden,DEM,0,667,318,66,1051
Hillsborough,113,President,,Joseph R. Biden,DEM,0,725,475,96,1296
Hillsborough,115,President,,Joseph R. Biden,DEM,0,475,314,79,868
Hillsborough,116,President,,Joseph R. Biden,DEM,0,370,232,62,664
Hillsborough,117,President,,Joseph R. Biden,DEM,0,749,390,63,1202
Hillsborough,119,President,,Joseph R. Biden,DEM,0,798,522,68,1388
Hillsborough,121,President,,Joseph R. Biden,DEM,0,934,526,88,1548
Hillsborough,123,President,,Joseph R. Biden,DEM,0,1142,397,116,1655
Hillsborough,125,President,,Joseph R. Biden,DEM,0,297,141,49,487
Hillsborough,127,President,,Joseph R. Biden,DEM,0,845,384,154,1383
