county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Brevard,Precinct 202,President,,Donald J. Trump,REP,397,745,358,1500
Brevard,Precinct 203,President,,Donald J. Trump,REP,498,1094,397,1989
Brevard,Precinct 204,President,,Donald J. Trump,REP,674,946,488,2108
Brevard,Precinct 205,President,,Donald J. Trump,REP,1127,1760,1142,4029
Brevard,Precinct 206,President,,Donald J. Trump,REP,396,800,237,1433
Brevard,Precinct 207,President,,Donald J. Trump,REP,350,524,354,1228
Brevard,Precinct 208,President,,Donald J. Trump,REP,283,396,342,1021
Brevard,Precinct 209,President,,Donald J. Trump,REP,295,512,358,1165
Brevard,Precinct 211,President,,Donald J. Trump,REP,420,619,429,1468
Brevard,Precinct 212,President,,Donald J. Trump,REP,240,247,87,574
Brevard,Precinct 213,President,,Donald J. Trump,REP,56,83,42,181
Brevard,Precinct 214,President,,Donald J. Trump,REP,264,358,284,906
Brevard,Precinct 215,President,,Donald J. Trump,REP,238,288,196,722
Brevard,Precinct 216,President,,Donald J. Trump,REP,1014,1618,599,3231
Brevard,Precinct 217,President,,Donald J. Trump,REP,499,1030,500,2029
Brevard,Precinct 218,President,,Donald J. Trump,REP,94,141,62,297
Brevard,Precinct 219,President,,Donald J. Trump,REP,557,664,435,1656
Brevard,Precinct 220,President,,Donald J. Trump,REP,134,149,106,389
Brevard,Precinct 221,President,,Donald J. Trump,REP,516,668,348,1532
Brevard,Precinct 222,President,,Donald J. Trump,REP,457,569,516,1542
Brevard,Precinct 223,President,,Donald J. Trump,REP,120,164,54,338
Brevard,Precinct 224,President,,Donald J. Trump,REP,726,1011,583,2320
Brevard,Precinct 225,President,,Donald J. Trump,REP,,,,4
Brevard,Precinct 226,President,,Donald J. Trump,REP,408,553,493,1454
Brevard,Precinct 227,President,,Donald J. Trump,REP,,,,84
Brevard,Precinct 228,President,,Donald J. Trump,REP,135,222,143,500
Brevard,Precinct 229,President,,Donald J. Trump,REP,,,,280
Brevard,Precinct 230,President,,Donald J. Trump,REP,,,,5
Brevard,Precinct 231,President,,Donald J. Trump,REP,45,98,81,224
Brevard,Precinct 233,President,,Donald J. Trump,REP,,,,81
Brevard,Precinct 234,President,,Donald J. Trump,REP,36,67,31,134
Brevard,Precinct 235,President,,Donald J. Trump,REP,319,853,211,1383
Brevard,Precinct 236,President,,Donald J. Trump,REP,96,163,79,338
Brevard,Precinct 237,President,,Donald J. Trump,REP,,,,39
Brevard,Precinct 238,President,,Donald J. Trump,REP,,,,25
Brevard,Precinct 239,President,,Donald J. Trump,REP,0,0,0,0
Brevard,Precinct 240,President,,Donald J. Trump,REP,200,444,91,735
Brevard,Precinct 300,President,,Donald J. Trump,REP,266,193,190,649
Brevard,Precinct 301,President,,Donald J. Trump,REP,73,119,134,326
Brevard,Precinct 302,President,,Donald J. Trump,REP,628,781,977,2386
Brevard,Precinct 303,President,,Donald J. Trump,REP,842,1269,453,2564
Brevard,Precinct 304,President,,Donald J. Trump,REP,1019,592,865,2476
Brevard,Precinct 305,President,,Donald J. Trump,REP,409,429,517,1355
Brevard,Precinct 306,President,,Donald J. Trump,REP,129,99,61,289
Brevard,Precinct 307,President,,Donald J. Trump,REP,330,397,87,814
Brevard,Precinct 308,President,,Donald J. Trump,REP,494,787,409,1690
Brevard,Precinct 309,President,,Donald J. Trump,REP,1646,2701,832,5179
Brevard,Precinct 310,President,,Donald J. Trump,REP,352,411,375,1138
Brevard,Precinct 311,President,,Donald J. Trump,REP,396,431,521,1348
Brevard,Precinct 312,President,,Donald J. Trump,REP,496,437,353,1286
Brevard,Precinct 313,President,,Donald J. Trump,REP,1225,1806,621,3652
Brevard,Precinct 314,President,,Donald J. Trump,REP,430,769,351,1550
Brevard,Precinct 315,President,,Donald J. Trump,REP,534,796,352,1682
Brevard,Precinct 316,President,,Donald J. Trump,REP,431,672,572,1675
Brevard,Precinct 317,President,,Donald J. Trump,REP,853,955,464,2272
Brevard,Precinct 318,President,,Donald J. Trump,REP,578,456,719,1753
Brevard,Precinct 319,President,,Donald J. Trump,REP,,,,2
Brevard,Precinct 320,President,,Donald J. Trump,REP,,,,55
Brevard,Precinct 321,President,,Donald J. Trump,REP,,,,131
Brevard,Precinct 322,President,,Donald J. Trump,REP,710,891,438,2039
Brevard,Precinct 323,President,,Donald J. Trump,REP,,,,133
Brevard,Precinct 324,President,,Donald J. Trump,REP,153,156,129,438
Brevard,Precinct 325,President,,Donald J. Trump,REP,57,99,85,241
Brevard,Precinct 326,President,,Donald J. Trump,REP,79,125,98,302
Brevard,Precinct 327,President,,Donald J. Trump,REP,73,139,91,303
Brevard,Precinct 328,President,,Donald J. Trump,REP,55,90,112,257
Brevard,Precinct 400,President,,Donald J. Trump,REP,502,980,432,1914
Brevard,Precinct 402,President,,Donald J. Trump,REP,589,995,371,1955
Brevard,Precinct 403,President,,Donald J. Trump,REP,170,235,259,664
Brevard,Precinct 404,President,,Donald J. Trump,REP,841,1553,657,3051
Brevard,Precinct 405,President,,Donald J. Trump,REP,666,1336,557,2559
Brevard,Precinct 406,President,,Donald J. Trump,REP,929,1435,672,3036
Brevard,Precinct 407,President,,Donald J. Trump,REP,65,89,100,254
Brevard,Precinct 408,President,,Donald J. Trump,REP,134,261,231,626
Brevard,Precinct 409,President,,Donald J. Trump,REP,888,1517,668,3073
Brevard,Precinct 410,President,,Donald J. Trump,REP,92,194,178,464
Brevard,Precinct 411,President,,Donald J. Trump,REP,141,254,118,513
Brevard,Precinct 412,President,,Donald J. Trump,REP,190,185,180,555
Brevard,Precinct 414,President,,Donald J. Trump,REP,584,984,495,2063
Brevard,Precinct 415,President,,Donald J. Trump,REP,443,955,278,1676
Brevard,Precinct 416,President,,Donald J. Trump,REP,404,530,196,1130
Brevard,Precinct 417,President,,Donald J. Trump,REP,756,1142,607,2505
Brevard,Precinct 418,President,,Donald J. Trump,REP,499,1046,207,1752
Brevard,Precinct 419,President,,Donald J. Trump,REP,414,497,419,1330
Brevard,Precinct 420,President,,Donald J. Trump,REP,555,742,345,1642
Brevard,Precinct 421,President,,Donald J. Trump,REP,841,1149,390,2380
Brevard,Precinct 422,President,,Donald J. Trump,REP,963,1702,521,3186
Brevard,Precinct 424,President,,Donald J. Trump,REP,557,1241,342,2140
Brevard,Precinct 425,President,,Donald J. Trump,REP,173,148,34,355
Brevard,Precinct 426,President,,Donald J. Trump,REP,293,586,242,1121
Brevard,Precinct 427,President,,Donald J. Trump,REP,677,1217,439,2333
Brevard,Precinct 428,President,,Donald J. Trump,REP,862,1144,558,2564
Brevard,Precinct 429,President,,Donald J. Trump,REP,648,607,86,1341
Brevard,Precinct 430,President,,Donald J. Trump,REP,207,283,94,584
Brevard,Precinct 431,President,,Donald J. Trump,REP,279,290,160,729
Brevard,Precinct 432,President,,Donald J. Trump,REP,,,,96
Brevard,Precinct 433,President,,Donald J. Trump,REP,,,,23
Brevard,Precinct 434,President,,Donald J. Trump,REP,,,,5
Brevard,Precinct 435,President,,Donald J. Trump,REP,,,,47
Brevard,Precinct 436,President,,Donald J. Trump,REP,0,0,0,0
Brevard,Precinct 437,President,,Donald J. Trump,REP,82,179,59,320
Brevard,Precinct 438,President,,Donald J. Trump,REP,0,0,0,0
Brevard,Precinct 439,President,,Donald J. Trump,REP,0,0,0,0
Brevard,Precinct 440,President,,Donald J. Trump,REP,,,,22
Brevard,Precinct 441,President,,Donald J. Trump,REP,488,1009,273,1770
Brevard,Precinct 442,President,,Donald J. Trump,REP,,,,8
Brevard,Precinct 443,President,,Donald J. Trump,REP,0,0,0,0
Brevard,Precinct 500,President,,Donald J. Trump,REP,216,212,297,725
Brevard,Precinct 501,President,,Donald J. Trump,REP,42,50,164,256
Brevard,Precinct 502,President,,Donald J. Trump,REP,417,625,437,1479
Brevard,Precinct 503,President,,Donald J. Trump,REP,575,789,222,1586
Brevard,Precinct 504,President,,Donald J. Trump,REP,170,186,79,435
Brevard,Precinct 505,President,,Donald J. Trump,REP,550,797,542,1889
Brevard,Precinct 506,President,,Donald J. Trump,REP,348,492,424,1264
Brevard,Precinct 507,President,,Donald J. Trump,REP,628,938,662,2228
Brevard,Precinct 508,President,,Donald J. Trump,REP,355,480,242,1077
Brevard,Precinct 509,President,,Donald J. Trump,REP,103,79,100,282
Brevard,Precinct 510,President,,Donald J. Trump,REP,1150,1744,832,3726
Brevard,Precinct 511,President,,Donald J. Trump,REP,423,714,390,1527
Brevard,Precinct 512,President,,Donald J. Trump,REP,503,997,291,1791
Brevard,Precinct 513,President,,Donald J. Trump,REP,154,127,41,322
Brevard,Precinct 515,President,,Donald J. Trump,REP,466,789,415,1670
Brevard,Precinct 516,President,,Donald J. Trump,REP,755,1352,590,2697
Brevard,Precinct 517,President,,Donald J. Trump,REP,679,1110,560,2349
Brevard,Precinct 518,President,,Donald J. Trump,REP,526,790,420,1736
Brevard,Precinct 519,President,,Donald J. Trump,REP,678,1343,489,2510
Brevard,Precinct 520,President,,Donald J. Trump,REP,633,987,535,2155
Brevard,Precinct 521,President,,Donald J. Trump,REP,592,1007,433,2032
Brevard,Precinct 522,President,,Donald J. Trump,REP,90,99,51,240
Brevard,Precinct 523,President,,Donald J. Trump,REP,140,225,103,468
Brevard,Precinct 525,President,,Donald J. Trump,REP,285,719,145,1149
Brevard,Precinct 527,President,,Donald J. Trump,REP,310,570,254,1134
Brevard,Precinct 528,President,,Donald J. Trump,REP,143,141,153,437
Brevard,Precinct 529,President,,Donald J. Trump,REP,274,242,194,710
Brevard,Precinct 530,President,,Donald J. Trump,REP,169,229,96,494
Brevard,Precinct 531,President,,Donald J. Trump,REP,,,,3
Brevard,Precinct 999,President,,Donald J. Trump,REP,,,,290
Brevard,Precinct 100,President,,Joseph R. Biden,DEM,285,117,107,509
Brevard,Precinct 102,President,,Joseph R. Biden,DEM,178,79,36,293
Brevard,Precinct 103,President,,Joseph R. Biden,DEM,544,258,74,876
Brevard,Precinct 104,President,,Joseph R. Biden,DEM,573,246,160,979
Brevard,Precinct 105,President,,Joseph R. Biden,DEM,843,502,343,1688
Brevard,Precinct 106,President,,Joseph R. Biden,DEM,229,97,66,392
Brevard,Precinct 107,President,,Joseph R. Biden,DEM,418,201,55,674
Brevard,Precinct 108,President,,Joseph R. Biden,DEM,1013,722,313,2048
Brevard,Precinct 109,President,,Joseph R. Biden,DEM,908,471,251,1630
Brevard,Precinct 111,President,,Joseph R. Biden,DEM,398,241,179,818
Brevard,Precinct 112,President,,Joseph R. Biden,DEM,502,260,99,861
Brevard,Precinct 113,President,,Joseph R. Biden,DEM,445,272,135,852
Brevard,Precinct 114,President,,Joseph R. Biden,DEM,985,518,299,1802
Brevard,Precinct 115,President,,Joseph R. Biden,DEM,657,338,119,1114
Brevard,Precinct 116,President,,Joseph R. Biden,DEM,748,250,65,1063
Brevard,Precinct 118,President,,Joseph R. Biden,DEM,765,345,205,1315
Brevard,Precinct 120,President,,Joseph R. Biden,DEM,331,244,142,717
Brevard,Precinct 121,President,,Joseph R. Biden,DEM,290,180,67,537
Brevard,Precinct 122,President,,Joseph R. Biden,DEM,313,187,114,614
Brevard,Precinct 123,President,,Joseph R. Biden,DEM,493,304,126,923
Brevard,Precinct 124,President,,Joseph R. Biden,DEM,611,316,234,1161
Brevard,Precinct 125,President,,Joseph R. Biden,DEM,517,329,167,1013
Brevard,Precinct 126,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 127,President,,Joseph R. Biden,DEM,188,76,47,311
Brevard,Precinct 128,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 129,President,,Joseph R. Biden,DEM,,,,10
Brevard,Precinct 130,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 131,President,,Joseph R. Biden,DEM,261,176,41,478
Brevard,Precinct 132,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 133,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 135,President,,Joseph R. Biden,DEM,300,139,53,492
Brevard,Precinct 136,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 200,President,,Joseph R. Biden,DEM,373,234,134,741
Brevard,Precinct 201,President,,Joseph R. Biden,DEM,549,326,73,948
Brevard,Precinct 202,President,,Joseph R. Biden,DEM,411,343,106,860
Brevard,Precinct 203,President,,Joseph R. Biden,DEM,590,458,152,1200
Brevard,Precinct 204,President,,Joseph R. Biden,DEM,953,434,197,1584
Brevard,Precinct 205,President,,Joseph R. Biden,DEM,1120,633,196,1949
Brevard,Precinct 206,President,,Joseph R. Biden,DEM,406,294,72,772
Brevard,Precinct 207,President,,Joseph R. Biden,DEM,398,207,131,736
Brevard,Precinct 208,President,,Joseph R. Biden,DEM,399,239,110,748
Brevard,Precinct 209,President,,Joseph R. Biden,DEM,437,387,185,1009
Brevard,Precinct 211,President,,Joseph R. Biden,DEM,656,395,222,1273
Brevard,Precinct 212,President,,Joseph R. Biden,DEM,357,318,102,777
Brevard,Precinct 213,President,,Joseph R. Biden,DEM,156,168,81,405
Brevard,Precinct 214,President,,Joseph R. Biden,DEM,521,352,205,1078
Brevard,Precinct 215,President,,Joseph R. Biden,DEM,239,130,68,437
Brevard,Precinct 216,President,,Joseph R. Biden,DEM,1121,734,259,2114
Brevard,Precinct 217,President,,Joseph R. Biden,DEM,547,369,123,1039
Brevard,Precinct 218,President,,Joseph R. Biden,DEM,,,,212
Brevard,Precinct 219,President,,Joseph R. Biden,DEM,917,667,340,1924
Brevard,Precinct 220,President,,Joseph R. Biden,DEM,148,83,32,263
Brevard,Precinct 221,President,,Joseph R. Biden,DEM,670,304,123,1097
Brevard,Precinct 222,President,,Joseph R. Biden,DEM,708,384,216,1308
Brevard,Precinct 223,President,,Joseph R. Biden,DEM,,,,266
Brevard,Precinct 224,President,,Joseph R. Biden,DEM,987,682,252,1921
Brevard,Precinct 225,President,,Joseph R. Biden,DEM,,,,7
Brevard,Precinct 226,President,,Joseph R. Biden,DEM,600,342,161,1103
Brevard,Precinct 227,President,,Joseph R. Biden,DEM,,,,77
Brevard,Precinct 228,President,,Joseph R. Biden,DEM,195,125,74,394
Brevard,Precinct 229,President,,Joseph R. Biden,DEM,,,,146
Brevard,Precinct 230,President,,Joseph R. Biden,DEM,,,,4
Brevard,Precinct 231,President,,Joseph R. Biden,DEM,186,230,126,542
Brevard,Precinct 233,President,,Joseph R. Biden,DEM,179,186,93,458
Brevard,Precinct 234,President,,Joseph R. Biden,DEM,,,,105
Brevard,Precinct 235,President,,Joseph R. Biden,DEM,376,285,66,727
Brevard,Precinct 236,President,,Joseph R. Biden,DEM,,,,211
Brevard,Precinct 237,President,,Joseph R. Biden,DEM,,,,13
Brevard,Precinct 238,President,,Joseph R. Biden,DEM,,,,15
Brevard,Precinct 239,President,,Joseph R. Biden,DEM,,,,2
Brevard,Precinct 240,President,,Joseph R. Biden,DEM,,,,364
Brevard,Precinct 300,President,,Joseph R. Biden,DEM,697,280,270,1247
Brevard,Precinct 301,President,,Joseph R. Biden,DEM,,,,122
Brevard,Precinct 302,President,,Joseph R. Biden,DEM,513,229,148,890
Brevard,Precinct 303,President,,Joseph R. Biden,DEM,1414,965,292,2671
Brevard,Precinct 304,President,,Joseph R. Biden,DEM,1041,222,218,1481
Brevard,Precinct 305,President,,Joseph R. Biden,DEM,540,266,221,1027
Brevard,Precinct 306,President,,Joseph R. Biden,DEM,439,226,230,895
Brevard,Precinct 307,President,,Joseph R. Biden,DEM,,,,504
Brevard,Precinct 308,President,,Joseph R. Biden,DEM,620,433,196,1249
Brevard,Precinct 309,President,,Joseph R. Biden,DEM,2525,1493,378,4396
Brevard,Precinct 310,President,,Joseph R. Biden,DEM,530,256,158,944
Brevard,Precinct 311,President,,Joseph R. Biden,DEM,615,203,142,960
Brevard,Precinct 312,President,,Joseph R. Biden,DEM,489,148,68,705
Brevard,Precinct 313,President,,Joseph R. Biden,DEM,1838,1178,284,3300
Brevard,Precinct 314,President,,Joseph R. Biden,DEM,678,531,178,1387
Brevard,Precinct 315,President,,Joseph R. Biden,DEM,999,622,226,1847
Brevard,Precinct 316,President,,Joseph R. Biden,DEM,738,453,266,1457
Brevard,Precinct 317,President,,Joseph R. Biden,DEM,1434,718,295,2447
Brevard,Precinct 318,President,,Joseph R. Biden,DEM,743,262,197,1202
Brevard,Precinct 319,President,,Joseph R. Biden,DEM,,,,5
Brevard,Precinct 320,President,,Joseph R. Biden,DEM,,,,32
Brevard,Precinct 321,President,,Joseph R. Biden,DEM,,,,186
Brevard,Precinct 322,President,,Joseph R. Biden,DEM,1187,680,226,2093
Brevard,Precinct 323,President,,Joseph R. Biden,DEM,65,42,44,151
Brevard,Precinct 324,President,,Joseph R. Biden,DEM,184,68,30,282
Brevard,Precinct 325,President,,Joseph R. Biden,DEM,,,,117
Brevard,Precinct 326,President,,Joseph R. Biden,DEM,,,,103
Brevard,Precinct 327,President,,Joseph R. Biden,DEM,,,,154
Brevard,Precinct 328,President,,Joseph R. Biden,DEM,,,,134
Brevard,Precinct 400,President,,Joseph R. Biden,DEM,889,606,262,1757
Brevard,Precinct 402,President,,Joseph R. Biden,DEM,757,492,130,1379
Brevard,Precinct 403,President,,Joseph R. Biden,DEM,191,94,82,367
Brevard,Precinct 404,President,,Joseph R. Biden,DEM,1072,707,182,1961
Brevard,Precinct 405,President,,Joseph R. Biden,DEM,881,679,168,1728
Brevard,Precinct 406,President,,Joseph R. Biden,DEM,1310,696,222,2228
Brevard,Precinct 407,President,,Joseph R. Biden,DEM,55,34,31,120
Brevard,Precinct 408,President,,Joseph R. Biden,DEM,240,170,112,522
Brevard,Precinct 409,President,,Joseph R. Biden,DEM,1158,761,238,2157
Brevard,Precinct 410,President,,Joseph R. Biden,DEM,145,78,71,294
Brevard,Precinct 411,President,,Joseph R. Biden,DEM,205,150,57,412
Brevard,Precinct 412,President,,Joseph R. Biden,DEM,257,131,50,438
Brevard,Precinct 414,President,,Joseph R. Biden,DEM,850,568,234,1652
Brevard,Precinct 415,President,,Joseph R. Biden,DEM,604,423,97,1124
Brevard,Precinct 416,President,,Joseph R. Biden,DEM,359,192,55,606
Brevard,Precinct 417,President,,Joseph R. Biden,DEM,983,643,216,1842
Brevard,Precinct 418,President,,Joseph R. Biden,DEM,526,475,68,1069
Brevard,Precinct 419,President,,Joseph R. Biden,DEM,459,248,89,796
Brevard,Precinct 420,President,,Joseph R. Biden,DEM,677,333,117,1127
Brevard,Precinct 421,President,,Joseph R. Biden,DEM,893,482,116,1491
Brevard,Precinct 422,President,,Joseph R. Biden,DEM,1083,764,141,1988
Brevard,Precinct 424,President,,Joseph R. Biden,DEM,842,679,130,1651
Brevard,Precinct 425,President,,Joseph R. Biden,DEM,,,,265
Brevard,Precinct 426,President,,Joseph R. Biden,DEM,332,120,32,484
Brevard,Precinct 427,President,,Joseph R. Biden,DEM,803,532,111,1446
Brevard,Precinct 428,President,,Joseph R. Biden,DEM,1017,662,189,1868
Brevard,Precinct 429,President,,Joseph R. Biden,DEM,,,,913
Brevard,Precinct 430,President,,Joseph R. Biden,DEM,,,,281
Brevard,Precinct 431,President,,Joseph R. Biden,DEM,303,154,76,533
Brevard,Precinct 432,President,,Joseph R. Biden,DEM,,,,53
Brevard,Precinct 433,President,,Joseph R. Biden,DEM,,,,6
Brevard,Precinct 434,President,,Joseph R. Biden,DEM,,,,1
Brevard,Precinct 435,President,,Joseph R. Biden,DEM,,,,24
Brevard,Precinct 436,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 437,President,,Joseph R. Biden,DEM,,,,214
Brevard,Precinct 438,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 439,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 440,President,,Joseph R. Biden,DEM,,,,20
Brevard,Precinct 441,President,,Joseph R. Biden,DEM,664,553,97,1314
Brevard,Precinct 442,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 443,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 500,President,,Joseph R. Biden,DEM,314,141,133,588
Brevard,Precinct 501,President,,Joseph R. Biden,DEM,98,47,100,245
Brevard,Precinct 502,President,,Joseph R. Biden,DEM,514,344,145,1003
Brevard,Precinct 503,President,,Joseph R. Biden,DEM,678,365,122,1165
Brevard,Precinct 504,President,,Joseph R. Biden,DEM,,,,262
Brevard,Precinct 505,President,,Joseph R. Biden,DEM,667,410,175,1252
Brevard,Precinct 506,President,,Joseph R. Biden,DEM,524,254,178,956
Brevard,Precinct 507,President,,Joseph R. Biden,DEM,737,477,308,1522
Brevard,Precinct 508,President,,Joseph R. Biden,DEM,387,205,86,678
Brevard,Precinct 509,President,,Joseph R. Biden,DEM,173,67,34,274
Brevard,Precinct 510,President,,Joseph R. Biden,DEM,1721,1103,373,3197
Brevard,Precinct 511,President,,Joseph R. Biden,DEM,393,209,75,677
Brevard,Precinct 512,President,,Joseph R. Biden,DEM,455,268,53,776
Brevard,Precinct 513,President,,Joseph R. Biden,DEM,,,,182
Brevard,Precinct 515,President,,Joseph R. Biden,DEM,694,383,148,1225
Brevard,Precinct 516,President,,Joseph R. Biden,DEM,1406,1015,376,2797
Brevard,Precinct 517,President,,Joseph R. Biden,DEM,1261,827,284,2372
Brevard,Precinct 518,President,,Joseph R. Biden,DEM,619,394,144,1157
Brevard,Precinct 519,President,,Joseph R. Biden,DEM,1299,1009,271,2579
Brevard,Precinct 520,President,,Joseph R. Biden,DEM,984,656,282,1922
Brevard,Precinct 521,President,,Joseph R. Biden,DEM,976,674,233,1883
Brevard,Precinct 522,President,,Joseph R. Biden,DEM,,,,131
Brevard,Precinct 523,President,,Joseph R. Biden,DEM,193,109,42,344
Brevard,Precinct 525,President,,Joseph R. Biden,DEM,385,317,67,769
Brevard,Precinct 527,President,,Joseph R. Biden,DEM,450,300,126,876
Brevard,Precinct 528,President,,Joseph R. Biden,DEM,245,115,96,456
Brevard,Precinct 529,President,,Joseph R. Biden,DEM,287,180,88,555
Brevard,Precinct 530,President,,Joseph R. Biden,DEM,,,,284
Brevard,Precinct 531,President,,Joseph R. Biden,DEM,0,0,0,0
Brevard,Precinct 999,President,,Joseph R. Biden,DEM,,,,304
Brevard,Precinct 100,President,,Jo Jorgensen,LPF,,,,15
Brevard,Precinct 102,President,,Jo Jorgensen,LPF,,,,6
Brevard,Precinct 103,President,,Jo Jorgensen,LPF,,,,16
Brevard,Precinct 104,President,,Jo Jorgensen,LPF,,,,11
Brevard,Precinct 105,President,,Jo Jorgensen,LPF,,,,53
Brevard,Precinct 106,President,,Jo Jorgensen,LPF,,,,6
Brevard,Precinct 107,President,,Jo Jorgensen,LPF,,,,17
Brevard,Precinct 108,President,,Jo Jorgensen,LPF,,,,31
Brevard,Precinct 109,President,,Jo Jorgensen,LPF,,,,41
Brevard,Precinct 111,President,,Jo Jorgensen,LPF,,,,18
Brevard,Precinct 112,President,,Jo Jorgensen,LPF,,,,40
Brevard,Precinct 113,President,,Jo Jorgensen,LPF,,,,35
Brevard,Precinct 114,President,,Jo Jorgensen,LPF,,,,56
Brevard,Precinct 115,President,,Jo Jorgensen,LPF,,,,30
Brevard,Precinct 116,President,,Jo Jorgensen,LPF,,,,21
Brevard,Precinct 118,President,,Jo Jorgensen,LPF,,,,39
Brevard,Precinct 120,President,,Jo Jorgensen,LPF,,,,2
Brevard,Precinct 121,President,,Jo Jorgensen,LPF,,,,19
Brevard,Precinct 122,President,,Jo Jorgensen,LPF,,,,24
Brevard,Precinct 123,President,,Jo Jorgensen,LPF,,,,35
Brevard,Precinct 124,President,,Jo Jorgensen,LPF,,,,22
Brevard,Precinct 125,President,,Jo Jorgensen,LPF,,,,28
Brevard,Precinct 126,President,,Jo Jorgensen,LPF,0,0,0,0
Brevard,Precinct 127,President,,Jo Jorgensen,LPF,,,,4
Brevard,Precinct 128,President,,Jo Jorgensen,LPF,0,0,0,0
Brevard,Precinct 129,President,,Jo Jorgensen,LPF,0,0,0,0
Brevard,Precinct 130,President,,Jo Jorgensen,LPF,0,0,0,0
Brevard,Precinct 131,President,,Jo Jorgensen,LPF,,,,13
Brevard,Precinct 132,President,,Jo Jorgensen,LPF,0,0,0,0
Brevard,Precinct 133,President,,Jo Jorgensen,LPF,0,0,0,0
Brevard,Precinct 135,President,,Jo Jorgensen,LPF,,,,11
Brevard,Precinct 136,President,,Jo Jorgensen,LPF,0,0,0,0
Brevard,Precinct 200,President,,Jo Jorgensen,LPF,,,,5
Brevard,Precinct 201,President,,Jo Jorgensen,LPF,,,,23
Brevard,Precinct 202,President,,Jo Jorgensen,LPF,,,,18
Brevard,Precinct 203,President,,Jo Jorgensen,LPF,,,,32
Brevard,Precinct 204,President,,Jo Jorgensen,LPF,,,,26
Brevard,Precinct 205,President,,Jo Jorgensen,LPF,,,,47
Brevard,Precinct 206,President,,Jo Jorgensen,LPF,,,,13
Brevard,Precinct 207,President,,Jo Jorgensen,LPF,,,,23
Brevard,Precinct 208,President,,Jo Jorgensen,LPF,,,,19
Brevard,Precinct 209,President,,Jo Jorgensen,LPF,,,,20
Brevard,Precinct 211,President,,Jo Jorgensen,LPF,,,,37
Brevard,Precinct 212,President,,Jo Jorgensen,LPF,,,,11
Brevard,Precinct 213,President,,Jo Jorgensen,LPF,,,,3
