county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Marion,2510,President,,Donald J. Trump,REP,50,83,128,261
Marion,2520,President,,Donald J. Trump,REP,168,370,282,820
Marion,2530,President,,Donald J. Trump,REP,104,307,175,586
Marion,2540,President,,Donald J. Trump,REP,92,226,228,546
Marion,2550,President,,Donald J. Trump,REP,245,322,287,854
Marion,2551,President,,Donald J. Trump,REP,99,187,279,565
Marion,2560,President,,Donald J. Trump,REP,114,253,170,537
Marion,2570,President,,Donald J. Trump,REP,271,418,470,1159
Marion,2580,President,,Donald J. Trump,REP,348,402,166,916
Marion,2590,President,,Donald J. Trump,REP,76,139,137,352
Marion,2600,President,,Donald J. Trump,REP,616,775,679,2070
Marion,2610,President,,Donald J. Trump,REP,342,328,130,800
Marion,2620,President,,Donald J. Trump,REP,65,70,36,171
Marion,2621,President,,Donald J. Trump,REP,-,-,-,1
Marion,2630,President,,Donald J. Trump,REP,-,-,-,89
Marion,3510,President,,Donald J. Trump,REP,212,257,544,1013
Marion,3520,President,,Donald J. Trump,REP,262,552,514,1328
Marion,3530,President,,Donald J. Trump,REP,727,734,690,2151
Marion,3540,President,,Donald J. Trump,REP,372,351,626,1349
Marion,3550,President,,Donald J. Trump,REP,1553,3016,310,4879
Marion,3560,President,,Donald J. Trump,REP,136,342,227,705
Marion,3570,President,,Donald J. Trump,REP,284,818,467,1569
Marion,3580,President,,Donald J. Trump,REP,505,1079,646,2230
Marion,3590,President,,Donald J. Trump,REP,266,561,597,1424
Marion,3600,President,,Donald J. Trump,REP,210,504,376,1090
Marion,3610,President,,Donald J. Trump,REP,82,178,214,474
Marion,3620,President,,Donald J. Trump,REP,296,396,338,1030
Marion,3621,President,,Donald J. Trump,REP,319,334,331,984
Marion,3622,President,,Donald J. Trump,REP,312,414,348,1074
Marion,3630,President,,Donald J. Trump,REP,257,659,354,1270
Marion,3640,President,,Donald J. Trump,REP,215,563,363,1141
Marion,3650,President,,Donald J. Trump,REP,208,630,327,1165
Marion,3660,President,,Donald J. Trump,REP,234,527,412,1173
Marion,3670,President,,Donald J. Trump,REP,502,995,417,1914
Marion,3680,President,,Donald J. Trump,REP,130,311,154,595
Marion,3690,President,,Donald J. Trump,REP,390,749,616,1755
Marion,3700,President,,Donald J. Trump,REP,178,438,329,945
Marion,3710,President,,Donald J. Trump,REP,438,933,510,1881
Marion,3720,President,,Donald J. Trump,REP,150,348,133,631
Marion,3721,President,,Donald J. Trump,REP,-,-,-,54
Marion,3730,President,,Donald J. Trump,REP,208,702,395,1305
Marion,3740,President,,Donald J. Trump,REP,285,543,272,1100
Marion,3750,President,,Donald J. Trump,REP,335,670,401,1406
Marion,3760,President,,Donald J. Trump,REP,269,503,330,1102
Marion,3770,President,,Donald J. Trump,REP,219,645,363,1227
Marion,3780,President,,Donald J. Trump,REP,503,990,758,2251
Marion,3790,President,,Donald J. Trump,REP,86,319,110,515
Marion,3800,President,,Donald J. Trump,REP,212,507,327,1046
Marion,3810,President,,Donald J. Trump,REP,241,416,388,1045
Marion,3820,President,,Donald J. Trump,REP,263,303,318,884
Marion,3830,President,,Donald J. Trump,REP,165,186,299,650
Marion,3840,President,,Donald J. Trump,REP,342,606,370,1318
Marion,4500,President,,Donald J. Trump,REP,302,549,298,1149
Marion,4510,President,,Donald J. Trump,REP,492,834,274,1600
Marion,4520,President,,Donald J. Trump,REP,446,869,482,1797
Marion,4521,President,,Donald J. Trump,REP,-,-,-,100
Marion,4530,President,,Donald J. Trump,REP,114,97,310,521
Marion,4540,President,,Donald J. Trump,REP,105,209,274,588
Marion,4550,President,,Donald J. Trump,REP,137,265,217,619
Marion,4560,President,,Donald J. Trump,REP,229,318,248,795
Marion,4570,President,,Donald J. Trump,REP,321,209,457,987
Marion,4580,President,,Donald J. Trump,REP,199,485,298,982
Marion,4590,President,,Donald J. Trump,REP,287,418,317,1022
Marion,4600,President,,Donald J. Trump,REP,216,331,99,646
Marion,4610,President,,Donald J. Trump,REP,459,529,320,1308
Marion,4620,President,,Donald J. Trump,REP,524,479,420,1423
Marion,4630,President,,Donald J. Trump,REP,146,174,184,504
Marion,4640,President,,Donald J. Trump,REP,400,888,217,1505
Marion,4650,President,,Donald J. Trump,REP,443,345,161,949
Marion,4651,President,,Donald J. Trump,REP,1087,1252,552,2891
Marion,4652,President,,Donald J. Trump,REP,229,217,66,512
Marion,4653,President,,Donald J. Trump,REP,199,261,73,533
Marion,4654,President,,Donald J. Trump,REP,743,806,507,2056
Marion,4660,President,,Donald J. Trump,REP,438,689,203,1330
Marion,4670,President,,Donald J. Trump,REP,444,1017,265,1726
Marion,4680,President,,Donald J. Trump,REP,333,393,326,1052
Marion,4690,President,,Donald J. Trump,REP,351,613,528,1492
Marion,4700,President,,Donald J. Trump,REP,139,209,86,434
Marion,4710,President,,Donald J. Trump,REP,428,900,624,1952
Marion,4720,President,,Donald J. Trump,REP,123,218,142,483
Marion,4730,President,,Donald J. Trump,REP,156,267,146,569
Marion,4740,President,,Donald J. Trump,REP,165,130,240,535
Marion,4750,President,,Donald J. Trump,REP,296,526,232,1054
Marion,4760,President,,Donald J. Trump,REP,135,86,154,375
Marion,4770,President,,Donald J. Trump,REP,231,395,196,822
Marion,4771,President,,Donald J. Trump,REP,88,142,70,300
Marion,0001,President,,Joseph R. Biden,DEM,175,89,84,348
Marion,0002,President,,Joseph R. Biden,DEM,179,143,157,479
Marion,0003,President,,Joseph R. Biden,DEM,388,238,160,786
Marion,0004,President,,Joseph R. Biden,DEM,781,400,288,1469
Marion,0005,President,,Joseph R. Biden,DEM,262,180,81,523
Marion,0006,President,,Joseph R. Biden,DEM,491,199,129,819
Marion,0007,President,,Joseph R. Biden,DEM,533,248,143,924
Marion,0008,President,,Joseph R. Biden,DEM,309,196,175,680
Marion,0009,President,,Joseph R. Biden,DEM,475,388,364,1227
Marion,0010,President,,Joseph R. Biden,DEM,321,222,210,753
Marion,0011,President,,Joseph R. Biden,DEM,156,176,131,463
Marion,0012,President,,Joseph R. Biden,DEM,312,260,153,725
Marion,0013,President,,Joseph R. Biden,DEM,-,-,-,126
Marion,0014,President,,Joseph R. Biden,DEM,587,249,130,966
Marion,0015,President,,Joseph R. Biden,DEM,362,173,85,620
Marion,0016,President,,Joseph R. Biden,DEM,279,142,106,527
Marion,0017,President,,Joseph R. Biden,DEM,245,124,75,444
Marion,0018,President,,Joseph R. Biden,DEM,714,476,215,1405
Marion,0019,President,,Joseph R. Biden,DEM,248,232,167,647
Marion,0040,President,,Joseph R. Biden,DEM,388,272,143,803
Marion,0050,President,,Joseph R. Biden,DEM,206,142,37,385
Marion,0060,President,,Joseph R. Biden,DEM,-,-,-,111
Marion,0070,President,,Joseph R. Biden,DEM,-,-,-,146
Marion,1500,President,,Joseph R. Biden,DEM,-,-,-,76
Marion,1510,President,,Joseph R. Biden,DEM,-,-,-,180
Marion,1520,President,,Joseph R. Biden,DEM,141,77,69,287
Marion,1530,President,,Joseph R. Biden,DEM,188,59,71,318
Marion,1540,President,,Joseph R. Biden,DEM,167,71,60,298
Marion,1550,President,,Joseph R. Biden,DEM,286,215,128,629
Marion,1560,President,,Joseph R. Biden,DEM,180,98,56,334
Marion,1570,President,,Joseph R. Biden,DEM,300,216,60,576
Marion,1580,President,,Joseph R. Biden,DEM,182,159,133,474
Marion,1590,President,,Joseph R. Biden,DEM,259,177,103,539
Marion,1600,President,,Joseph R. Biden,DEM,322,180,102,604
Marion,1610,President,,Joseph R. Biden,DEM,359,322,129,810
Marion,2500,President,,Joseph R. Biden,DEM,222,96,94,412
Marion,2510,President,,Joseph R. Biden,DEM,98,77,30,205
Marion,2520,President,,Joseph R. Biden,DEM,275,287,125,687
Marion,2530,President,,Joseph R. Biden,DEM,176,412,89,677
Marion,2540,President,,Joseph R. Biden,DEM,156,164,91,411
Marion,2550,President,,Joseph R. Biden,DEM,209,140,75,424
Marion,2551,President,,Joseph R. Biden,DEM,124,68,71,263
Marion,2560,President,,Joseph R. Biden,DEM,125,150,54,329
Marion,2570,President,,Joseph R. Biden,DEM,456,341,231,1028
Marion,2580,President,,Joseph R. Biden,DEM,410,136,45,591
Marion,2590,President,,Joseph R. Biden,DEM,141,138,110,389
Marion,2600,President,,Joseph R. Biden,DEM,580,322,216,1118
Marion,2610,President,,Joseph R. Biden,DEM,414,109,31,554
Marion,2620,President,,Joseph R. Biden,DEM,-,-,-,143
Marion,2621,President,,Joseph R. Biden,DEM,-,-,-,9
Marion,2630,President,,Joseph R. Biden,DEM,129,112,106,347
Marion,3510,President,,Joseph R. Biden,DEM,158,59,72,289
Marion,3520,President,,Joseph R. Biden,DEM,196,106,89,391
Marion,3530,President,,Joseph R. Biden,DEM,639,185,123,947
Marion,3540,President,,Joseph R. Biden,DEM,369,118,127,614
Marion,3550,President,,Joseph R. Biden,DEM,1598,789,46,2433
Marion,3560,President,,Joseph R. Biden,DEM,142,91,43,276
Marion,3570,President,,Joseph R. Biden,DEM,272,209,67,548
Marion,3580,President,,Joseph R. Biden,DEM,438,345,167,950
Marion,3590,President,,Joseph R. Biden,DEM,224,172,135,531
Marion,3600,President,,Joseph R. Biden,DEM,186,100,86,372
Marion,3610,President,,Joseph R. Biden,DEM,93,41,61,195
Marion,3620,President,,Joseph R. Biden,DEM,368,160,64,592
Marion,3621,President,,Joseph R. Biden,DEM,283,105,57,445
Marion,3622,President,,Joseph R. Biden,DEM,348,96,59,503
Marion,3630,President,,Joseph R. Biden,DEM,236,178,63,477
Marion,3640,President,,Joseph R. Biden,DEM,156,137,74,367
Marion,3650,President,,Joseph R. Biden,DEM,163,128,55,346
Marion,3660,President,,Joseph R. Biden,DEM,297,218,85,600
Marion,3670,President,,Joseph R. Biden,DEM,1003,903,259,2165
Marion,3680,President,,Joseph R. Biden,DEM,292,227,89,608
Marion,3690,President,,Joseph R. Biden,DEM,522,448,291,1261
Marion,3700,President,,Joseph R. Biden,DEM,458,507,253,1218
Marion,3710,President,,Joseph R. Biden,DEM,522,447,227,1196
Marion,3720,President,,Joseph R. Biden,DEM,117,66,42,225
Marion,3721,President,,Joseph R. Biden,DEM,-,-,-,51
Marion,3730,President,,Joseph R. Biden,DEM,248,186,105,539
Marion,3740,President,,Joseph R. Biden,DEM,233,153,76,462
Marion,3750,President,,Joseph R. Biden,DEM,296,164,98,558
Marion,3760,President,,Joseph R. Biden,DEM,271,134,75,480
Marion,3770,President,,Joseph R. Biden,DEM,241,124,53,418
Marion,3780,President,,Joseph R. Biden,DEM,461,239,153,853
Marion,3790,President,,Joseph R. Biden,DEM,-,-,-,137
Marion,3800,President,,Joseph R. Biden,DEM,255,194,137,586
Marion,3810,President,,Joseph R. Biden,DEM,251,176,151,578
Marion,3820,President,,Joseph R. Biden,DEM,258,82,75,415
Marion,3830,President,,Joseph R. Biden,DEM,175,80,82,337
Marion,3840,President,,Joseph R. Biden,DEM,296,172,82,550
Marion,4500,President,,Joseph R. Biden,DEM,295,218,62,575
Marion,4510,President,,Joseph R. Biden,DEM,508,257,38,803
Marion,4520,President,,Joseph R. Biden,DEM,355,250,84,689
Marion,4521,President,,Joseph R. Biden,DEM,-,-,-,19
Marion,4530,President,,Joseph R. Biden,DEM,192,31,102,325
Marion,4540,President,,Joseph R. Biden,DEM,104,50,55,209
Marion,4550,President,,Joseph R. Biden,DEM,423,299,182,904
Marion,4560,President,,Joseph R. Biden,DEM,517,451,218,1186
Marion,4570,President,,Joseph R. Biden,DEM,379,87,117,583
Marion,4580,President,,Joseph R. Biden,DEM,632,623,265,1520
Marion,4590,President,,Joseph R. Biden,DEM,653,547,290,1490
Marion,4600,President,,Joseph R. Biden,DEM,-,-,-,346
Marion,4610,President,,Joseph R. Biden,DEM,579,188,109,876
Marion,4620,President,,Joseph R. Biden,DEM,666,140,95,901
Marion,4630,President,,Joseph R. Biden,DEM,182,62,83,327
Marion,4640,President,,Joseph R. Biden,DEM,684,480,87,1251
Marion,4650,President,,Joseph R. Biden,DEM,498,129,43,670
Marion,4651,President,,Joseph R. Biden,DEM,1422,408,113,1943
Marion,4652,President,,Joseph R. Biden,DEM,-,-,-,353
Marion,4653,President,,Joseph R. Biden,DEM,-,-,-,338
Marion,4654,President,,Joseph R. Biden,DEM,961,232,125,1318
Marion,4660,President,,Joseph R. Biden,DEM,520,223,66,809
Marion,4670,President,,Joseph R. Biden,DEM,685,594,101,1380
Marion,4680,President,,Joseph R. Biden,DEM,275,149,108,532
Marion,4690,President,,Joseph R. Biden,DEM,371,247,119,737
Marion,4700,President,,Joseph R. Biden,DEM,-,-,-,134
Marion,4710,President,,Joseph R. Biden,DEM,375,251,124,750
Marion,4720,President,,Joseph R. Biden,DEM,161,81,58,300
Marion,4730,President,,Joseph R. Biden,DEM,186,81,52,319
Marion,4740,President,,Joseph R. Biden,DEM,140,43,68,251
Marion,4750,President,,Joseph R. Biden,DEM,368,245,70,683
Marion,4760,President,,Joseph R. Biden,DEM,178,45,46,269
Marion,4770,President,,Joseph R. Biden,DEM,185,127,39,351
Marion,4771,President,,Joseph R. Biden,DEM,-,-,-,116
Marion,0001,President,,Jo Jorgensen,LPF,-,-,-,11
Marion,0002,President,,Jo Jorgensen,LPF,-,-,-,2
Marion,0003,President,,Jo Jorgensen,LPF,-,-,-,22
Marion,0004,President,,Jo Jorgensen,LPF,-,-,-,23
Marion,0005,President,,Jo Jorgensen,LPF,-,-,-,13
Marion,0006,President,,Jo Jorgensen,LPF,-,-,-,26
Marion,0007,President,,Jo Jorgensen,LPF,-,-,-,19
Marion,0008,President,,Jo Jorgensen,LPF,-,-,-,10
Marion,0009,President,,Jo Jorgensen,LPF,-,-,-,4
Marion,0010,President,,Jo Jorgensen,LPF,-,-,-,2
Marion,0011,President,,Jo Jorgensen,LPF,-,-,-,2
Marion,0012,President,,Jo Jorgensen,LPF,-,-,-,16
Marion,0013,President,,Jo Jorgensen,LPF,-,-,-,1
Marion,0014,President,,Jo Jorgensen,LPF,-,-,-,19
Marion,0015,President,,Jo Jorgensen,LPF,-,-,-,16
Marion,0016,President,,Jo Jorgensen,LPF,-,-,-,16
Marion,0017,President,,Jo Jorgensen,LPF,-,-,-,16
Marion,0018,President,,Jo Jorgensen,LPF,-,-,-,21
Marion,0019,President,,Jo Jorgensen,LPF,-,-,-,8
Marion,0040,President,,Jo Jorgensen,LPF,-,-,-,16
Marion,0050,President,,Jo Jorgensen,LPF,-,-,-,13
Marion,0060,President,,Jo Jorgensen,LPF,-,-,-,2
Marion,0070,President,,Jo Jorgensen,LPF,-,-,-,3
Marion,1500,President,,Jo Jorgensen,LPF,-,-,-,3
Marion,1510,President,,Jo Jorgensen,LPF,-,-,-,5
Marion,1520,President,,Jo Jorgensen,LPF,-,-,-,9
Marion,1530,President,,Jo Jorgensen,LPF,-,-,-,9
Marion,1540,President,,Jo Jorgensen,LPF,-,-,-,10
Marion,1550,President,,Jo Jorgensen,LPF,-,-,-,12
Marion,1560,President,,Jo Jorgensen,LPF,-,-,-,10
Marion,1570,President,,Jo Jorgensen,LPF,-,-,-,6
Marion,1580,President,,Jo Jorgensen,LPF,-,-,-,10
Marion,1590,President,,Jo Jorgensen,LPF,-,-,-,9
Marion,1600,President,,Jo Jorgensen,LPF,-,-,-,13
Marion,1610,President,,Jo Jorgensen,LPF,-,-,-,21
Marion,2500,President,,Jo Jorgensen,LPF,-,-,-,7
Marion,2510,President,,Jo Jorgensen,LPF,-,-,-,6
Marion,2520,President,,Jo Jorgensen,LPF,-,-,-,8
Marion,2530,President,,Jo Jorgensen,LPF,-,-,-,9
Marion,2540,President,,Jo Jorgensen,LPF,-,-,-,8
Marion,2550,President,,Jo Jorgensen,LPF,-,-,-,14
Marion,2551,President,,Jo Jorgensen,LPF,-,-,-,1
Marion,2560,President,,Jo Jorgensen,LPF,-,-,-,1
Marion,2570,President,,Jo Jorgensen,LPF,-,-,-,19
Marion,2580,President,,Jo Jorgensen,LPF,-,-,-,1
Marion,2590,President,,Jo Jorgensen,LPF,-,-,-,3
Marion,2600,President,,Jo Jorgensen,LPF,-,-,-,13
Marion,2610,President,,Jo Jorgensen,LPF,-,-,-,7
Marion,2620,President,,Jo Jorgensen,LPF,-,-,-,3
Marion,2621,President,,Jo Jorgensen,LPF,0,0,0,0
Marion,2630,President,,Jo Jorgensen,LPF,0,0,0,0
Marion,3510,President,,Jo Jorgensen,LPF,-,-,-,9
Marion,3520,President,,Jo Jorgensen,LPF,-,-,-,7
Marion,3530,President,,Jo Jorgensen,LPF,-,-,-,6
Marion,3540,President,,Jo Jorgensen,LPF,-,-,-,4
Marion,3550,President,,Jo Jorgensen,LPF,-,-,-,6
Marion,3560,President,,Jo Jorgensen,LPF,-,-,-,10
Marion,3570,President,,Jo Jorgensen,LPF,-,-,-,16
Marion,3580,President,,Jo Jorgensen,LPF,-,-,-,21
Marion,3590,President,,Jo Jorgensen,LPF,-,-,-,14
Marion,3600,President,,Jo Jorgensen,LPF,-,-,-,15
Marion,3610,President,,Jo Jorgensen,LPF,-,-,-,7
Marion,3620,President,,Jo Jorgensen,LPF,-,-,-,7
Marion,3621,President,,Jo Jorgensen,LPF,-,-,-,1
Marion,3622,President,,Jo Jorgensen,LPF,-,-,-,5
Marion,3630,President,,Jo Jorgensen,LPF,-,-,-,20
Marion,3640,President,,Jo Jorgensen,LPF,-,-,-,11
Marion,3650,President,,Jo Jorgensen,LPF,-,-,-,12
Marion,3660,President,,Jo Jorgensen,LPF,-,-,-,9
Marion,3670,President,,Jo Jorgensen,LPF,-,-,-,32
Marion,3680,President,,Jo Jorgensen,LPF,-,-,-,10
Marion,3690,President,,Jo Jorgensen,LPF,-,-,-,25
Marion,3700,President,,Jo Jorgensen,LPF,-,-,-,22
Marion,3710,President,,Jo Jorgensen,LPF,-,-,-,25
Marion,3720,President,,Jo Jorgensen,LPF,-,-,-,4
Marion,3721,President,,Jo Jorgensen,LPF,-,-,-,2
Marion,3730,President,,Jo Jorgensen,LPF,-,-,-,11
Marion,3740,President,,Jo Jorgensen,LPF,-,-,-,5
Marion,3750,President,,Jo Jorgensen,LPF,-,-,-,13
Marion,3760,President,,Jo Jorgensen,LPF,-,-,-,14
Marion,3770,President,,Jo Jorgensen,LPF,-,-,-,9
Marion,3780,President,,Jo Jorgensen,LPF,-,-,-,26
Marion,3790,President,,Jo Jorgensen,LPF,-,-,-,3
Marion,3800,President,,Jo Jorgensen,LPF,-,-,-,18
Marion,3810,President,,Jo Jorgensen,LPF,-,-,-,19
Marion,3820,President,,Jo Jorgensen,LPF,-,-,-,6
Marion,3830,President,,Jo Jorgensen,LPF,-,-,-,6
Marion,3840,President,,Jo Jorgensen,LPF,-,-,-,20
Marion,4500,President,,Jo Jorgensen,LPF,-,-,-,8
Marion,4510,President,,Jo Jorgensen,LPF,-,-,-,3
Marion,4520,President,,Jo Jorgensen,LPF,-,-,-,17
Marion,4521,President,,Jo Jorgensen,LPF,-,-,-,1
Marion,4530,President,,Jo Jorgensen,LPF,-,-,-,3
Marion,4540,President,,Jo Jorgensen,LPF,-,-,-,3
Marion,4550,President,,Jo Jorgensen,LPF,-,-,-,6
Marion,4560,President,,Jo Jorgensen,LPF,-,-,-,8
Marion,4570,President,,Jo Jorgensen,LPF,-,-,-,7
Marion,4580,President,,Jo Jorgensen,LPF,-,-,-,17
Marion,4590,President,,Jo Jorgensen,LPF,-,-,-,13
Marion,4600,President,,Jo Jorgensen,LPF,-,-,-,2
Marion,4610,President,,Jo Jorgensen,LPF,-,-,-,4
Marion,4620,President,,Jo Jorgensen,LPF,-,-,-,5
Marion,4630,President,,Jo Jorgensen,LPF,-,-,-,1
Marion,4640,President,,Jo Jorgensen,LPF,-,-,-,8
Marion,4650,President,,Jo Jorgensen,LPF,-,-,-,2
Marion,4651,President,,Jo Jorgensen,LPF,-,-,-,11
Marion,4652,President,,Jo Jorgensen,LPF,0,0,0,0
Marion,4653,President,,Jo Jorgensen,LPF,-,-,-,2
Marion,4654,President,,Jo Jorgensen,LPF,-,-,-,11
Marion,4660,President,,Jo Jorgensen,LPF,-,-,-,13
Marion,4670,President,,Jo Jorgensen,LPF,-,-,-,11
Marion,4680,President,,Jo Jorgensen,LPF,-,-,-,9
Marion,4690,President,,Jo Jorgensen,LPF,-,-,-,9
Marion,4700,President,,Jo Jorgensen,LPF,-,-,-,5
Marion,4710,President,,Jo Jorgensen,LPF,-,-,-,20
Marion,4720,President,,Jo Jorgensen,LPF,-,-,-,5
Marion,4730,President,,Jo Jorgensen,LPF,-,-,-,7
Marion,4740,President,,Jo Jorgensen,LPF,-,-,-,2
Marion,4750,President,,Jo Jorgensen,LPF,-,-,-,7
Marion,4760,President,,Jo Jorgensen,LPF,-,-,-,3
Marion,4770,President,,Jo Jorgensen,LPF,-,-,-,9
Marion,4771,President,,Jo Jorgensen,LPF,0,0,0,0
Marion,0001,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,0002,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,0003,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,0004,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,3
Marion,0005,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,0006,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,2
Marion,0007,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,0008,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,2
Marion,0009,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,0010,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,0011,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,0012,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,0013,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,0014,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,0015,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,0016,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,0017,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,0018,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,4
Marion,0019,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,0040,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,0050,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,0060,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,0070,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,1500,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,1510,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,1520,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,1530,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,1540,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,1550,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,2
Marion,1560,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,1570,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,1580,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,1590,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,1600,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,1610,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,2
Marion,2500,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,2510,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,2520,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,2530,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,2540,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,2550,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,2551,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,2560,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,2570,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,2580,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,3
Marion,2590,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,2600,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,4
Marion,2610,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,2620,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,2621,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,2630,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,3510,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,3520,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,4
Marion,3530,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,3540,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,3550,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,3
Marion,3560,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Marion,3570,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Marion,3580,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
