county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Manatee,221,President,,Joseph R. Biden,DEM,874,348,256,1478
Manatee,223,President,,Joseph R. Biden,DEM,672,444,374,1490
Manatee,301,President,,Joseph R. Biden,DEM,212,58,115,385
Manatee,303,President,,Joseph R. Biden,DEM,292,62,78,432
Manatee,305,President,,Joseph R. Biden,DEM,332,72,122,526
Manatee,307,President,,Joseph R. Biden,DEM,153,36,66,255
Manatee,309,President,,Joseph R. Biden,DEM,651,106,104,861
Manatee,311,President,,Joseph R. Biden,DEM,1095,388,215,1698
Manatee,313,President,,Joseph R. Biden,DEM,761,180,121,1062
Manatee,315,President,,Joseph R. Biden,DEM,981,342,150,1473
Manatee,317,President,,Joseph R. Biden,DEM,778,251,219,1248
Manatee,321,President,,Joseph R. Biden,DEM,,,,222
Manatee,323,President,,Joseph R. Biden,DEM,1151,336,154,1641
Manatee,325,President,,Joseph R. Biden,DEM,837,216,86,1139
Manatee,327,President,,Joseph R. Biden,DEM,964,389,207,1560
Manatee,329,President,,Joseph R. Biden,DEM,1122,525,239,1886
Manatee,331,President,,Joseph R. Biden,DEM,663,206,144,1013
Manatee,333,President,,Joseph R. Biden,DEM,1280,390,247,1917
Manatee,401,President,,Joseph R. Biden,DEM,596,311,253,1160
Manatee,403,President,,Joseph R. Biden,DEM,932,324,167,1423
Manatee,405,President,,Joseph R. Biden,DEM,,,,259
Manatee,407,President,,Joseph R. Biden,DEM,255,75,33,363
Manatee,409,President,,Joseph R. Biden,DEM,702,163,123,988
Manatee,411,President,,Joseph R. Biden,DEM,737,271,143,1151
Manatee,413,President,,Joseph R. Biden,DEM,768,343,190,1301
Manatee,415,President,,Joseph R. Biden,DEM,979,547,461,1987
Manatee,417,President,,Joseph R. Biden,DEM,1235,480,248,1963
Manatee,419,President,,Joseph R. Biden,DEM,1652,473,202,2327
Manatee,421,President,,Joseph R. Biden,DEM,455,158,152,765
Manatee,501,President,,Joseph R. Biden,DEM,1527,733,292,2552
Manatee,503,President,,Joseph R. Biden,DEM,1144,382,196,1722
Manatee,505,President,,Joseph R. Biden,DEM,1621,359,158,2138
Manatee,507,President,,Joseph R. Biden,DEM,1191,365,217,1773
Manatee,509,President,,Joseph R. Biden,DEM,737,287,127,1151
Manatee,511,President,,Joseph R. Biden,DEM,1097,276,134,1507
Manatee,513,President,,Joseph R. Biden,DEM,1025,182,134,1341
Manatee,515,President,,Joseph R. Biden,DEM,1641,722,140,2503
Manatee,517,President,,Joseph R. Biden,DEM,1685,696,80,2461
Manatee,519,President,,Joseph R. Biden,DEM,2043,857,190,3090
Manatee,521,President,,Joseph R. Biden,DEM,,,,2314
Manatee,523,President,,Joseph R. Biden,DEM,1086,502,126,1714
Manatee,525,President,,Joseph R. Biden,DEM,490,214,87,791
Manatee,527,President,,Joseph R. Biden,DEM,191,64,65,320
Manatee,101,President,,Jo Jorgensen,LPF,,,,42
Manatee,103,President,,Jo Jorgensen,LPF,,,,3
Manatee,107,President,,Jo Jorgensen,LPF,,,,12
Manatee,111,President,,Jo Jorgensen,LPF,,,,6
Manatee,117,President,,Jo Jorgensen,LPF,,,,58
Manatee,119,President,,Jo Jorgensen,LPF,,,,6
Manatee,121,President,,Jo Jorgensen,LPF,,,,24
Manatee,123,President,,Jo Jorgensen,LPF,,,,17
Manatee,125,President,,Jo Jorgensen,LPF,,,,4
Manatee,127,President,,Jo Jorgensen,LPF,,,,43
Manatee,129,President,,Jo Jorgensen,LPF,,,,5
Manatee,131,President,,Jo Jorgensen,LPF,,,,22
Manatee,133,President,,Jo Jorgensen,LPF,,,,4
Manatee,135,President,,Jo Jorgensen,LPF,,,,30
Manatee,137,President,,Jo Jorgensen,LPF,,,,33
Manatee,139,President,,Jo Jorgensen,LPF,,,,57
Manatee,141,President,,Jo Jorgensen,LPF,,,,8
Manatee,201,President,,Jo Jorgensen,LPF,,,,8
Manatee,203,President,,Jo Jorgensen,LPF,,,,5
Manatee,205,President,,Jo Jorgensen,LPF,,,,3
Manatee,207,President,,Jo Jorgensen,LPF,,,,9
Manatee,209,President,,Jo Jorgensen,LPF,,,,12
Manatee,211,President,,Jo Jorgensen,LPF,,,,5
Manatee,213,President,,Jo Jorgensen,LPF,,,,22
Manatee,215,President,,Jo Jorgensen,LPF,,,,9
Manatee,217,President,,Jo Jorgensen,LPF,,,,20
Manatee,219,President,,Jo Jorgensen,LPF,,,,18
Manatee,221,President,,Jo Jorgensen,LPF,,,,13
Manatee,223,President,,Jo Jorgensen,LPF,,,,16
Manatee,301,President,,Jo Jorgensen,LPF,,,,1
Manatee,303,President,,Jo Jorgensen,LPF,,,,4
Manatee,305,President,,Jo Jorgensen,LPF,,,,5
Manatee,307,President,,Jo Jorgensen,LPF,,,,2
Manatee,309,President,,Jo Jorgensen,LPF,,,,12
Manatee,311,President,,Jo Jorgensen,LPF,,,,43
Manatee,313,President,,Jo Jorgensen,LPF,,,,8
Manatee,315,President,,Jo Jorgensen,LPF,,,,16
Manatee,317,President,,Jo Jorgensen,LPF,,,,33
Manatee,321,President,,Jo Jorgensen,LPF,,,,1
Manatee,323,President,,Jo Jorgensen,LPF,,,,17
Manatee,325,President,,Jo Jorgensen,LPF,,,,11
Manatee,327,President,,Jo Jorgensen,LPF,,,,35
Manatee,329,President,,Jo Jorgensen,LPF,,,,27
Manatee,331,President,,Jo Jorgensen,LPF,,,,11
Manatee,333,President,,Jo Jorgensen,LPF,,,,24
Manatee,401,President,,Jo Jorgensen,LPF,,,,19
Manatee,403,President,,Jo Jorgensen,LPF,,,,18
Manatee,405,President,,Jo Jorgensen,LPF,,,,6
Manatee,407,President,,Jo Jorgensen,LPF,,,,7
Manatee,409,President,,Jo Jorgensen,LPF,,,,5
Manatee,411,President,,Jo Jorgensen,LPF,,,,20
Manatee,413,President,,Jo Jorgensen,LPF,,,,17
Manatee,415,President,,Jo Jorgensen,LPF,,,,28
Manatee,417,President,,Jo Jorgensen,LPF,,,,28
Manatee,419,President,,Jo Jorgensen,LPF,,,,25
Manatee,421,President,,Jo Jorgensen,LPF,,,,14
Manatee,501,President,,Jo Jorgensen,LPF,,,,54
Manatee,503,President,,Jo Jorgensen,LPF,,,,22
Manatee,505,President,,Jo Jorgensen,LPF,,,,16
Manatee,507,President,,Jo Jorgensen,LPF,,,,27
Manatee,509,President,,Jo Jorgensen,LPF,,,,15
Manatee,511,President,,Jo Jorgensen,LPF,,,,18
Manatee,513,President,,Jo Jorgensen,LPF,,,,7
Manatee,515,President,,Jo Jorgensen,LPF,,,,38
Manatee,517,President,,Jo Jorgensen,LPF,,,,28
Manatee,519,President,,Jo Jorgensen,LPF,,,,36
Manatee,521,President,,Jo Jorgensen,LPF,,,,17
Manatee,523,President,,Jo Jorgensen,LPF,,,,28
Manatee,525,President,,Jo Jorgensen,LPF,,,,20
Manatee,527,President,,Jo Jorgensen,LPF,,,,10
Manatee,101,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,103,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,107,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,111,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,117,President,,"Roque ""Rocky"" De La Fuente",REF,,,,4
Manatee,119,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,121,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,123,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,125,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,127,President,,"Roque ""Rocky"" De La Fuente",REF,,,,4
Manatee,129,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,131,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,133,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,135,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,137,President,,"Roque ""Rocky"" De La Fuente",REF,,,,3
Manatee,139,President,,"Roque ""Rocky"" De La Fuente",REF,,,,4
Manatee,141,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,201,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,203,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,205,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,207,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,209,President,,"Roque ""Rocky"" De La Fuente",REF,,,,3
Manatee,211,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,213,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,215,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,217,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,219,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,221,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,223,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,301,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,303,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,305,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,307,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,309,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,311,President,,"Roque ""Rocky"" De La Fuente",REF,,,,3
Manatee,313,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,315,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,317,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,321,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,323,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,325,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,327,President,,"Roque ""Rocky"" De La Fuente",REF,,,,3
Manatee,329,President,,"Roque ""Rocky"" De La Fuente",REF,,,,5
Manatee,331,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,333,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,401,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,403,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,405,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,407,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,409,President,,"Roque ""Rocky"" De La Fuente",REF,,,,3
Manatee,411,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,413,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,415,President,,"Roque ""Rocky"" De La Fuente",REF,,,,3
Manatee,417,President,,"Roque ""Rocky"" De La Fuente",REF,,,,4
Manatee,419,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,421,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,501,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,503,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,505,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,507,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,509,President,,"Roque ""Rocky"" De La Fuente",REF,,,,4
Manatee,511,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,513,President,,"Roque ""Rocky"" De La Fuente",REF,,,,3
Manatee,515,President,,"Roque ""Rocky"" De La Fuente",REF,,,,5
Manatee,517,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,519,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,521,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Manatee,523,President,,"Roque ""Rocky"" De La Fuente",REF,,,,2
Manatee,525,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,527,President,,"Roque ""Rocky"" De La Fuente",REF,,,,1
Manatee,101,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,103,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,107,President,,Gloria La Riva,PSL,,,,1
Manatee,111,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,117,President,,Gloria La Riva,PSL,,,,2
Manatee,119,President,,Gloria La Riva,PSL,,,,1
Manatee,121,President,,Gloria La Riva,PSL,,,,1
Manatee,123,President,,Gloria La Riva,PSL,,,,2
Manatee,125,President,,Gloria La Riva,PSL,,,,2
Manatee,127,President,,Gloria La Riva,PSL,,,,2
Manatee,129,President,,Gloria La Riva,PSL,,,,2
Manatee,131,President,,Gloria La Riva,PSL,,,,1
Manatee,133,President,,Gloria La Riva,PSL,,,,1
Manatee,135,President,,Gloria La Riva,PSL,,,,1
Manatee,137,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,139,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,141,President,,Gloria La Riva,PSL,,,,1
Manatee,201,President,,Gloria La Riva,PSL,,,,2
Manatee,203,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,205,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,207,President,,Gloria La Riva,PSL,,,,1
Manatee,209,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,211,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,213,President,,Gloria La Riva,PSL,,,,6
Manatee,215,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,217,President,,Gloria La Riva,PSL,,,,2
Manatee,219,President,,Gloria La Riva,PSL,,,,1
Manatee,221,President,,Gloria La Riva,PSL,,,,1
Manatee,223,President,,Gloria La Riva,PSL,,,,2
Manatee,301,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,303,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,305,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,307,President,,Gloria La Riva,PSL,,,,1
Manatee,309,President,,Gloria La Riva,PSL,,,,1
Manatee,311,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,313,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,315,President,,Gloria La Riva,PSL,,,,1
Manatee,317,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,321,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,323,President,,Gloria La Riva,PSL,,,,1
Manatee,325,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,327,President,,Gloria La Riva,PSL,,,,1
Manatee,329,President,,Gloria La Riva,PSL,,,,1
Manatee,331,President,,Gloria La Riva,PSL,,,,1
Manatee,333,President,,Gloria La Riva,PSL,,,,2
Manatee,401,President,,Gloria La Riva,PSL,,,,3
Manatee,403,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,405,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,407,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,409,President,,Gloria La Riva,PSL,,,,6
Manatee,411,President,,Gloria La Riva,PSL,,,,6
Manatee,413,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,415,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,417,President,,Gloria La Riva,PSL,,,,3
Manatee,419,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,421,President,,Gloria La Riva,PSL,,,,2
Manatee,501,President,,Gloria La Riva,PSL,,,,2
Manatee,503,President,,Gloria La Riva,PSL,,,,3
Manatee,505,President,,Gloria La Riva,PSL,,,,1
Manatee,507,President,,Gloria La Riva,PSL,,,,2
Manatee,509,President,,Gloria La Riva,PSL,,,,3
Manatee,511,President,,Gloria La Riva,PSL,,,,1
Manatee,513,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,515,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,517,President,,Gloria La Riva,PSL,,,,1
Manatee,519,President,,Gloria La Riva,PSL,,,,2
Manatee,521,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,523,President,,Gloria La Riva,PSL,,,,1
Manatee,525,President,,Gloria La Riva,PSL,,,,1
Manatee,527,President,,Gloria La Riva,PSL,0,0,0,0
Manatee,101,President,,Howie Hawkins,GRE,,,,6
Manatee,103,President,,Howie Hawkins,GRE,,,,1
Manatee,107,President,,Howie Hawkins,GRE,,,,1
Manatee,111,President,,Howie Hawkins,GRE,,,,1
Manatee,117,President,,Howie Hawkins,GRE,,,,3
Manatee,119,President,,Howie Hawkins,GRE,,,,2
Manatee,121,President,,Howie Hawkins,GRE,,,,2
Manatee,123,President,,Howie Hawkins,GRE,,,,4
Manatee,125,President,,Howie Hawkins,GRE,,,,1
Manatee,127,President,,Howie Hawkins,GRE,,,,13
Manatee,129,President,,Howie Hawkins,GRE,,,,1
Manatee,131,President,,Howie Hawkins,GRE,,,,6
Manatee,133,President,,Howie Hawkins,GRE,,,,1
Manatee,135,President,,Howie Hawkins,GRE,,,,4
Manatee,137,President,,Howie Hawkins,GRE,,,,2
Manatee,139,President,,Howie Hawkins,GRE,,,,9
Manatee,141,President,,Howie Hawkins,GRE,0,0,0,0
Manatee,201,President,,Howie Hawkins,GRE,0,0,0,0
Manatee,203,President,,Howie Hawkins,GRE,,,,3
Manatee,205,President,,Howie Hawkins,GRE,,,,1
Manatee,207,President,,Howie Hawkins,GRE,0,0,0,0
Manatee,209,President,,Howie Hawkins,GRE,,,,3
Manatee,211,President,,Howie Hawkins,GRE,,,,3
Manatee,213,President,,Howie Hawkins,GRE,,,,5
Manatee,215,President,,Howie Hawkins,GRE,,,,1
Manatee,217,President,,Howie Hawkins,GRE,,,,5
Manatee,219,President,,Howie Hawkins,GRE,,,,5
Manatee,221,President,,Howie Hawkins,GRE,,,,5
Manatee,223,President,,Howie Hawkins,GRE,,,,4
Manatee,301,President,,Howie Hawkins,GRE,0,0,0,0
Manatee,303,President,,Howie Hawkins,GRE,,,,3
Manatee,305,President,,Howie Hawkins,GRE,0,0,0,0
Manatee,307,President,,Howie Hawkins,GRE,0,0,0,0
Manatee,309,President,,Howie Hawkins,GRE,,,,1
Manatee,311,President,,Howie Hawkins,GRE,,,,7
Manatee,313,President,,Howie Hawkins,GRE,0,0,0,0
Manatee,315,President,,Howie Hawkins,GRE,,,,7
Manatee,317,President,,Howie Hawkins,GRE,,,,5
Manatee,321,President,,Howie Hawkins,GRE,0,0,0,0
Manatee,323,President,,Howie Hawkins,GRE,,,,4
Manatee,325,President,,Howie Hawkins,GRE,,,,5
Manatee,327,President,,Howie Hawkins,GRE,,,,7
Manatee,329,President,,Howie Hawkins,GRE,,,,7
Manatee,331,President,,Howie Hawkins,GRE,,,,3
Manatee,333,President,,Howie Hawkins,GRE,,,,8
Manatee,401,President,,Howie Hawkins,GRE,,,,7
Manatee,403,President,,Howie Hawkins,GRE,,,,8
Manatee,405,President,,Howie Hawkins,GRE,,,,1
Manatee,407,President,,Howie Hawkins,GRE,,,,2
Manatee,409,President,,Howie Hawkins,GRE,,,,4
Manatee,411,President,,Howie Hawkins,GRE,,,,7
Manatee,413,President,,Howie Hawkins,GRE,,,,3
Manatee,415,President,,Howie Hawkins,GRE,,,,5
Manatee,417,President,,Howie Hawkins,GRE,,,,4
Manatee,419,President,,Howie Hawkins,GRE,,,,3
Manatee,421,President,,Howie Hawkins,GRE,,,,8
Manatee,501,President,,Howie Hawkins,GRE,,,,7
Manatee,503,President,,Howie Hawkins,GRE,,,,6
Manatee,505,President,,Howie Hawkins,GRE,,,,2
Manatee,507,President,,Howie Hawkins,GRE,,,,2
Manatee,509,President,,Howie Hawkins,GRE,,,,3
Manatee,511,President,,Howie Hawkins,GRE,,,,3
Manatee,513,President,,Howie Hawkins,GRE,,,,1
Manatee,515,President,,Howie Hawkins,GRE,,,,4
Manatee,517,President,,Howie Hawkins,GRE,,,,10
Manatee,519,President,,Howie Hawkins,GRE,,,,5
Manatee,521,President,,Howie Hawkins,GRE,,,,4
Manatee,523,President,,Howie Hawkins,GRE,,,,7
Manatee,525,President,,Howie Hawkins,GRE,,,,3
Manatee,527,President,,Howie Hawkins,GRE,0,0,0,0
Manatee,101,President,,Don Blankenship,CPF,0,0,0,0
Manatee,103,President,,Don Blankenship,CPF,0,0,0,0
Manatee,107,President,,Don Blankenship,CPF,0,0,0,0
Manatee,111,President,,Don Blankenship,CPF,0,0,0,0
Manatee,117,President,,Don Blankenship,CPF,,,,3
Manatee,119,President,,Don Blankenship,CPF,0,0,0,0
Manatee,121,President,,Don Blankenship,CPF,0,0,0,0
Manatee,123,President,,Don Blankenship,CPF,,,,2
Manatee,125,President,,Don Blankenship,CPF,0,0,0,0
Manatee,127,President,,Don Blankenship,CPF,,,,2
Manatee,129,President,,Don Blankenship,CPF,,,,1
Manatee,131,President,,Don Blankenship,CPF,,,,1
Manatee,133,President,,Don Blankenship,CPF,0,0,0,0
Manatee,135,President,,Don Blankenship,CPF,,,,1
Manatee,137,President,,Don Blankenship,CPF,0,0,0,0
Manatee,139,President,,Don Blankenship,CPF,,,,4
Manatee,141,President,,Don Blankenship,CPF,0,0,0,0
Manatee,201,President,,Don Blankenship,CPF,0,0,0,0
Manatee,203,President,,Don Blankenship,CPF,,,,1
Manatee,205,President,,Don Blankenship,CPF,,,,1
Manatee,207,President,,Don Blankenship,CPF,,,,1
Manatee,209,President,,Don Blankenship,CPF,0,0,0,0
Manatee,211,President,,Don Blankenship,CPF,,,,1
Manatee,213,President,,Don Blankenship,CPF,,,,4
Manatee,215,President,,Don Blankenship,CPF,,,,1
Manatee,217,President,,Don Blankenship,CPF,,,,3
