county,precinct,office,district,candidate,party,provisional,mail,early_voting,election_day,votes
Putnam,3 - Beulah Baptist Church,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,3
Putnam,4 - First Baptist Church of Welaka,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,2
Putnam,5 - First Baptist Church of Welaka,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,7
Putnam,6 - Pomona Park Community Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,3
Putnam,7 - Pomona Park Community Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,7
Putnam,8 - Satsuma Fire Dept,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,3
Putnam,9 - Satsuma Fire Dept,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,3
Putnam,10 - Dunns Creek Baptist Church,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,13
Putnam,11 - Putnam County Ag Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,17
Putnam,12 - Bostwick Community Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,12
Putnam,14 - Bardin Fire Dept,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,6
Putnam,15 - Bardin Fire Dept,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,6
Putnam,16 - Living Hope Family Worship Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,7
Putnam,18 - Trinity Episcopal Church,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,13
Putnam,19 - Woodlawn Baptist Church,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,4
Putnam,20 - Woodlawn Baptist Church,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,11
Putnam,21 - Interlachen Community Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,4
Putnam,22 - Interlachen Community Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,3
Putnam,23 - Interlachen Community Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,13
Putnam,24 - Grandin Lake Shores Community Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,8
Putnam,25 - Hollister Fire Dept,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,4
Putnam,26 - Grace Community Baptist Church,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,10
Putnam,27 - Southwest Fire Dept,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,10
Putnam,28 - Edgar Johnson Senior Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,5
Putnam,30 - Southwest Fire Dept,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,1
Putnam,32 - Price Martin Community Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,3
Putnam,33 - St Johns River State College,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,1
Putnam,34 - St Johns River State College,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,2
Putnam,35 - St Johns River State College,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,7
Putnam,36 - Edgar Johnson Senior Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,5
Putnam,37 - Palatka Woman's Club,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,14
Putnam,38 - Palatka Woman's Club,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,5
Putnam,39 - Price Martin Community Center,President,,"Jo Jorgensen / Jeremy ""Spike"" Cohen",LPF,,,,,6
Putnam,1 - South Putnam Government Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,2 - South Putnam Government Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,1
Putnam,3 - Beulah Baptist Church,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,2
Putnam,4 - First Baptist Church of Welaka,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,5 - First Baptist Church of Welaka,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,2
Putnam,6 - Pomona Park Community Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,7 - Pomona Park Community Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,8 - Satsuma Fire Dept,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,1
Putnam,9 - Satsuma Fire Dept,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,10 - Dunns Creek Baptist Church,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,11 - Putnam County Ag Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,12 - Bostwick Community Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,1
Putnam,14 - Bardin Fire Dept,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,15 - Bardin Fire Dept,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,16 - Living Hope Family Worship Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,18 - Trinity Episcopal Church,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,1
Putnam,19 - Woodlawn Baptist Church,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,20 - Woodlawn Baptist Church,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,21 - Interlachen Community Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,22 - Interlachen Community Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,23 - Interlachen Community Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,1
Putnam,24 - Grandin Lake Shores Community Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,1
Putnam,25 - Hollister Fire Dept,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,26 - Grace Community Baptist Church,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,1
Putnam,27 - Southwest Fire Dept,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,28 - Edgar Johnson Senior Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,1
Putnam,30 - Southwest Fire Dept,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,32 - Price Martin Community Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,33 - St Johns River State College,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,34 - St Johns River State College,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,35 - St Johns River State College,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,1
Putnam,36 - Edgar Johnson Senior Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,37 - Palatka Woman's Club,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,,,,,1
Putnam,38 - Palatka Woman's Club,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,39 - Price Martin Community Center,President,,"Roque ""Rocky"" De La Fuente - Darcy G. Richardson",REF,0,0,0,0,0
Putnam,1 - South Putnam Government Center,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,2
Putnam,2 - South Putnam Government Center,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,1
Putnam,3 - Beulah Baptist Church,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,4 - First Baptist Church of Welaka,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,1
Putnam,5 - First Baptist Church of Welaka,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,6 - Pomona Park Community Center,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,7 - Pomona Park Community Center,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,2
Putnam,8 - Satsuma Fire Dept,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,9 - Satsuma Fire Dept,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,10 - Dunns Creek Baptist Church,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,1
Putnam,11 - Putnam County Ag Center,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,12 - Bostwick Community Center,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,14 - Bardin Fire Dept,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,15 - Bardin Fire Dept,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,16 - Living Hope Family Worship Center,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,1
Putnam,18 - Trinity Episcopal Church,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,19 - Woodlawn Baptist Church,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,20 - Woodlawn Baptist Church,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,1
Putnam,21 - Interlachen Community Center,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,4
Putnam,22 - Interlachen Community Center,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,1
Putnam,23 - Interlachen Community Center,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,1
Putnam,24 - Grandin Lake Shores Community Center,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,25 - Hollister Fire Dept,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,26 - Grace Community Baptist Church,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,2
Putnam,27 - Southwest Fire Dept,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,28 - Edgar Johnson Senior Center,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,1
Putnam,30 - Southwest Fire Dept,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,32 - Price Martin Community Center,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,33 - St Johns River State College,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,34 - St Johns River State College,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,35 - St Johns River State College,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,1
Putnam,36 - Edgar Johnson Senior Center,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,1
Putnam,37 - Palatka Woman's Club,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,38 - Palatka Woman's Club,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0,0
Putnam,39 - Price Martin Community Center,President,,Gloria La Riva / Sunil Freeman,PSL,,,,,1
Putnam,1 - South Putnam Government Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,2 - South Putnam Government Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,3 - Beulah Baptist Church,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,3
Putnam,4 - First Baptist Church of Welaka,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,5 - First Baptist Church of Welaka,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,6 - Pomona Park Community Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,0,0,0,0,0
Putnam,7 - Pomona Park Community Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,2
Putnam,8 - Satsuma Fire Dept,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,2
Putnam,9 - Satsuma Fire Dept,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,10 - Dunns Creek Baptist Church,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,11 - Putnam County Ag Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,4
Putnam,12 - Bostwick Community Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,0,0,0,0,0
Putnam,14 - Bardin Fire Dept,President,,Howie Hawkins / Angela Nicole Walker,GRE,0,0,0,0,0
Putnam,15 - Bardin Fire Dept,President,,Howie Hawkins / Angela Nicole Walker,GRE,0,0,0,0,0
Putnam,16 - Living Hope Family Worship Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,2
Putnam,18 - Trinity Episcopal Church,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,8
Putnam,19 - Woodlawn Baptist Church,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,20 - Woodlawn Baptist Church,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,4
Putnam,21 - Interlachen Community Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,22 - Interlachen Community Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,3
Putnam,23 - Interlachen Community Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,24 - Grandin Lake Shores Community Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,25 - Hollister Fire Dept,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,26 - Grace Community Baptist Church,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,27 - Southwest Fire Dept,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,2
Putnam,28 - Edgar Johnson Senior Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,0,0,0,0,0
Putnam,30 - Southwest Fire Dept,President,,Howie Hawkins / Angela Nicole Walker,GRE,0,0,0,0,0
Putnam,32 - Price Martin Community Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,0,0,0,0,0
Putnam,33 - St Johns River State College,President,,Howie Hawkins / Angela Nicole Walker,GRE,0,0,0,0,0
Putnam,34 - St Johns River State College,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,35 - St Johns River State College,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,3
Putnam,36 - Edgar Johnson Senior Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,37 - Palatka Woman's Club,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,2
Putnam,38 - Palatka Woman's Club,President,,Howie Hawkins / Angela Nicole Walker,GRE,0,0,0,0,0
Putnam,39 - Price Martin Community Center,President,,Howie Hawkins / Angela Nicole Walker,GRE,,,,,1
Putnam,1 - South Putnam Government Center,President,,Don Blankenship / William Mohr,CPF,,,,,3
Putnam,2 - South Putnam Government Center,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,3 - Beulah Baptist Church,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,4 - First Baptist Church of Welaka,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,5 - First Baptist Church of Welaka,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,6 - Pomona Park Community Center,President,,Don Blankenship / William Mohr,CPF,,,,,1
Putnam,7 - Pomona Park Community Center,President,,Don Blankenship / William Mohr,CPF,,,,,3
Putnam,8 - Satsuma Fire Dept,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,9 - Satsuma Fire Dept,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,10 - Dunns Creek Baptist Church,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,11 - Putnam County Ag Center,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,12 - Bostwick Community Center,President,,Don Blankenship / William Mohr,CPF,,,,,1
Putnam,14 - Bardin Fire Dept,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,15 - Bardin Fire Dept,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,16 - Living Hope Family Worship Center,President,,Don Blankenship / William Mohr,CPF,,,,,1
Putnam,18 - Trinity Episcopal Church,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,19 - Woodlawn Baptist Church,President,,Don Blankenship / William Mohr,CPF,,,,,2
Putnam,20 - Woodlawn Baptist Church,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,21 - Interlachen Community Center,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,22 - Interlachen Community Center,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,23 - Interlachen Community Center,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,24 - Grandin Lake Shores Community Center,President,,Don Blankenship / William Mohr,CPF,,,,,2
Putnam,25 - Hollister Fire Dept,President,,Don Blankenship / William Mohr,CPF,,,,,1
Putnam,26 - Grace Community Baptist Church,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,27 - Southwest Fire Dept,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,28 - Edgar Johnson Senior Center,President,,Don Blankenship / William Mohr,CPF,,,,,1
Putnam,30 - Southwest Fire Dept,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,32 - Price Martin Community Center,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,33 - St Johns River State College,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,34 - St Johns River State College,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,35 - St Johns River State College,President,,Don Blankenship / William Mohr,CPF,,,,,1
Putnam,36 - Edgar Johnson Senior Center,President,,Don Blankenship / William Mohr,CPF,,,,,2
Putnam,37 - Palatka Woman's Club,President,,Don Blankenship / William Mohr,CPF,0,0,0,0,0
Putnam,38 - Palatka Woman's Club,President,,Don Blankenship / William Mohr,CPF,,,,,1
Putnam,39 - Price Martin Community Center,President,,Don Blankenship / William Mohr,CPF,,,,,1
Putnam,1 - South Putnam Government Center,President,,Write-in,,,,,,2
Putnam,2 - South Putnam Government Center,President,,Write-in,,0,0,0,0,0
Putnam,3 - Beulah Baptist Church,President,,Write-in,,,,,,1
Putnam,4 - First Baptist Church of Welaka,President,,Write-in,,,,,,1
Putnam,5 - First Baptist Church of Welaka,President,,Write-in,,,,,,1
Putnam,6 - Pomona Park Community Center,President,,Write-in,,,,,,4
Putnam,7 - Pomona Park Community Center,President,,Write-in,,,,,,2
Putnam,8 - Satsuma Fire Dept,President,,Write-in,,,,,,2
Putnam,9 - Satsuma Fire Dept,President,,Write-in,,0,0,0,0,0
Putnam,10 - Dunns Creek Baptist Church,President,,Write-in,,,,,,2
Putnam,11 - Putnam County Ag Center,President,,Write-in,,,,,,5
Putnam,12 - Bostwick Community Center,President,,Write-in,,0,0,0,0,0
Putnam,14 - Bardin Fire Dept,President,,Write-in,,0,0,0,0,0
Putnam,15 - Bardin Fire Dept,President,,Write-in,,0,0,0,0,0
Putnam,16 - Living Hope Family Worship Center,President,,Write-in,,,,,,3
Putnam,18 - Trinity Episcopal Church,President,,Write-in,,,,,,2
Putnam,19 - Woodlawn Baptist Church,President,,Write-in,,0,0,0,0,0
Putnam,20 - Woodlawn Baptist Church,President,,Write-in,,,,,,5
Putnam,21 - Interlachen Community Center,President,,Write-in,,,,,,1
Putnam,22 - Interlachen Community Center,President,,Write-in,,,,,,2
Putnam,23 - Interlachen Community Center,President,,Write-in,,,,,,1
Putnam,24 - Grandin Lake Shores Community Center,President,,Write-in,,,,,,5
Putnam,25 - Hollister Fire Dept,President,,Write-in,,,,,,3
Putnam,26 - Grace Community Baptist Church,President,,Write-in,,,,,,2
Putnam,27 - Southwest Fire Dept,President,,Write-in,,,,,,1
Putnam,28 - Edgar Johnson Senior Center,President,,Write-in,,0,0,0,0,0
Putnam,30 - Southwest Fire Dept,President,,Write-in,,0,0,0,0,0
Putnam,32 - Price Martin Community Center,President,,Write-in,,0,0,0,0,0
Putnam,33 - St Johns River State College,President,,Write-in,,,,,,1
Putnam,34 - St Johns River State College,President,,Write-in,,0,0,0,0,0
Putnam,35 - St Johns River State College,President,,Write-in,,,,,,3
