county,precinct,office,district,candidate,party,provisional,mail,early_voting,election_day,votes
Levy,Inglis Community Center,President,,Hawkins/Howard,GRE,,,,,3
Levy,Pine Grove Baptist Church,President,,Hawkins/Howard,GRE,,,,,1
Levy,Miracle Vision Tabernacle,President,,Hawkins/Howard,GRE,0,0,0,0,0
Levy,Fanning Springs City Hall,President,,Hawkins/Howard,GRE,,,,,1
Levy,Tommy Usher Center,President,,Hawkins/Howard,GRE,,,,,1
Levy,Levy County Ag Extension Office,President,,Blankenship/Don,CPF,,,,,2
Levy,Williston Highlands,President,,Blankenship/Don,CPF,,,,,1
Levy,Bronson Dogan Cobb Building,President,,Blankenship/Don,CPF,,,,,5
Levy,Cedar Key Community Center,President,,Blankenship/Don,CPF,0,0,0,0,0
Levy,Tommy Usher Center,President,,Blankenship/Don,CPF,0,0,0,0,0
Levy,Gulf Hammock Church of God,President,,Blankenship/Don,CPF,0,0,0,0,0
Levy,Williston City Hall,President,,Blankenship/Don,CPF,,,,,2
Levy,Morriston Baptist Church,President,,Blankenship/Don,CPF,,,,,1
Levy,Inglis Community Center,President,,Blankenship/Don,CPF,0,0,0,0,0
Levy,Pine Grove Baptist Church,President,,Blankenship/Don,CPF,,,,,1
Levy,Miracle Vision Tabernacle,President,,Blankenship/Don,CPF,0,0,0,0,0
Levy,Fanning Springs City Hall,President,,Blankenship/Don,CPF,0,0,0,0,0
Levy,Tommy Usher Center,President,,Blankenship/Don,CPF,,,,,1
Levy,Levy County Ag Extension Office,President,,Write-in,,,,,,3
Levy,Williston Highlands,President,,Write-in,,,,,,9
Levy,Bronson Dogan Cobb Building,President,,Write-in,,,,,,7
Levy,Cedar Key Community Center,President,,Write-in,,,,,,3
Levy,Tommy Usher Center,President,,Write-in,,,,,,5
Levy,Gulf Hammock Church of God,President,,Write-in,,0,0,0,0,0
Levy,Williston City Hall,President,,Write-in,,,,,,3
Levy,Morriston Baptist Church,President,,Write-in,,0,0,0,0,0
Levy,Inglis Community Center,President,,Write-in,,,,,,3
Levy,Pine Grove Baptist Church,President,,Write-in,,,,,,1
Levy,Miracle Vision Tabernacle,President,,Write-in,,,,,,5
Levy,Fanning Springs City Hall,President,,Write-in,,,,,,1
Levy,Tommy Usher Center,President,,Write-in,,,,,,1
Levy,Levy County Ag Extension Office,U.S. House,2,Neal Dunn,REP,,,,,1408
Levy,Williston Highlands,U.S. House,2,Neal Dunn,REP,,,,,1945
Levy,Bronson Dogan Cobb Building,U.S. House,2,Neal Dunn,REP,,,,,2270
Levy,Cedar Key Community Center,U.S. House,2,Neal Dunn,REP,0,245,146,432,823
Levy,Tommy Usher Center,U.S. House,2,Neal Dunn,REP,,,,,2270
Levy,Gulf Hammock Church of God,U.S. House,2,Neal Dunn,REP,,,,,350
Levy,Williston City Hall,U.S. House,2,Neal Dunn,REP,,,,,1663
Levy,Morriston Baptist Church,U.S. House,2,Neal Dunn,REP,,,,,2204
Levy,Inglis Community Center,U.S. House,2,Neal Dunn,REP,,,,,1708
Levy,Pine Grove Baptist Church,U.S. House,2,Neal Dunn,REP,0,212,228,305,745
Levy,Miracle Vision Tabernacle,U.S. House,2,Neal Dunn,REP,0,257,351,270,878
Levy,Fanning Springs City Hall,U.S. House,2,Neal Dunn,REP,,,,,1370
Levy,Tommy Usher Center,U.S. House,2,Neal Dunn,REP,,,,,1325
Levy,Levy County Ag Extension Office,U.S. House,2,Write-in,,,,,,77
Levy,Williston Highlands,U.S. House,2,Write-in,,,,,,80
Levy,Bronson Dogan Cobb Building,U.S. House,2,Write-in,,,,,,106
Levy,Cedar Key Community Center,U.S. House,2,Write-in,,,,,,59
Levy,Tommy Usher Center,U.S. House,2,Write-in,,,,,,73
Levy,Gulf Hammock Church of God,U.S. House,2,Write-in,,,,,,14
Levy,Williston City Hall,U.S. House,2,Write-in,,,,,,108
Levy,Morriston Baptist Church,U.S. House,2,Write-in,,,,,,105
Levy,Inglis Community Center,U.S. House,2,Write-in,,,,,,84
Levy,Pine Grove Baptist Church,U.S. House,2,Write-in,,,,,,23
Levy,Miracle Vision Tabernacle,U.S. House,2,Write-in,,,,,,60
Levy,Fanning Springs City Hall,U.S. House,2,Write-in,,,,,,26
Levy,Tommy Usher Center,U.S. House,2,Write-in,,,,,,46
Levy,Levy County Ag Extension Office,State Senate,5,Jennifer Bradley,REP,0,331,639,235,1205
Levy,Williston Highlands,State Senate,5,Jennifer Bradley,REP,,,,,1709
Levy,Bronson Dogan Cobb Building,State Senate,5,Jennifer Bradley,REP,,,,,1932
Levy,Cedar Key Community Center,State Senate,5,Jennifer Bradley,REP,0,214,137,388,739
Levy,Tommy Usher Center,State Senate,5,Jennifer Bradley,REP,,,,,2099
Levy,Gulf Hammock Church of God,State Senate,5,Jennifer Bradley,REP,,,,,320
Levy,Williston City Hall,State Senate,5,Jennifer Bradley,REP,,,,,1271
Levy,Morriston Baptist Church,State Senate,5,Jennifer Bradley,REP,,,,,1965
Levy,Inglis Community Center,State Senate,5,Jennifer Bradley,REP,,,,,1542
Levy,Pine Grove Baptist Church,State Senate,5,Jennifer Bradley,REP,0,191,214,285,690
Levy,Miracle Vision Tabernacle,State Senate,5,Jennifer Bradley,REP,0,196,310,213,719
Levy,Fanning Springs City Hall,State Senate,5,Jennifer Bradley,REP,,,,,1236
Levy,Tommy Usher Center,State Senate,5,Jennifer Bradley,REP,,,,,1089
Levy,Levy County Ag Extension Office,State Senate,5,Melina Barratt,DEM,,,,,503
Levy,Williston Highlands,State Senate,5,Melina Barratt,DEM,,,,,570
Levy,Bronson Dogan Cobb Building,State Senate,5,Melina Barratt,DEM,0,363,307,98,768
Levy,Cedar Key Community Center,State Senate,5,Melina Barratt,DEM,0,169,47,112,328
Levy,Tommy Usher Center,State Senate,5,Melina Barratt,DEM,,,,,419
Levy,Gulf Hammock Church of God,State Senate,5,Melina Barratt,DEM,,,,,67
Levy,Williston City Hall,State Senate,5,Melina Barratt,DEM,,,,,910
Levy,Morriston Baptist Church,State Senate,5,Melina Barratt,DEM,,,,,578
Levy,Inglis Community Center,State Senate,5,Melina Barratt,DEM,0,243,40,171,454
Levy,Pine Grove Baptist Church,State Senate,5,Melina Barratt,DEM,,,,,123
Levy,Miracle Vision Tabernacle,State Senate,5,Melina Barratt,DEM,0,131,110,101,342
Levy,Fanning Springs City Hall,State Senate,5,Melina Barratt,DEM,,,,,292
Levy,Tommy Usher Center,State Senate,5,Melina Barratt,DEM,,,,,452
Levy,Levy County Ag Extension Office,State House,22,Joe Harding,REP,0,321,638,232,1191
Levy,Williston Highlands,State House,22,Joe Harding,REP,,,,,1732
Levy,Bronson Dogan Cobb Building,State House,22,Joe Harding,REP,,,,,1920
Levy,Cedar Key Community Center,State House,22,Joe Harding,REP,0,211,133,395,739
Levy,Tommy Usher Center,State House,22,Joe Harding,REP,,,,,2096
Levy,Gulf Hammock Church of God,State House,22,Joe Harding,REP,,,,,320
Levy,Williston City Hall,State House,22,Joe Harding,REP,,,,,1275
Levy,Morriston Baptist Church,State House,22,Joe Harding,REP,,,,,1985
Levy,Inglis Community Center,State House,22,Joe Harding,REP,,,,,1537
Levy,Pine Grove Baptist Church,State House,22,Joe Harding,REP,0,195,214,293,702
Levy,Miracle Vision Tabernacle,State House,22,Joe Harding,REP,0,204,317,218,739
Levy,Fanning Springs City Hall,State House,22,Joe Harding,REP,,,,,1222
Levy,Tommy Usher Center,State House,22,Joe Harding,REP,,,,,1078
Levy,Levy County Ag Extension Office,State House,22,Barbara Byram,DEM,,,,,515
Levy,Williston Highlands,State House,22,Barbara Byram,DEM,,,,,562
Levy,Bronson Dogan Cobb Building,State House,22,Barbara Byram,DEM,,,,,784
Levy,Cedar Key Community Center,State House,22,Barbara Byram,DEM,0,175,50,105,330
Levy,Tommy Usher Center,State House,22,Barbara Byram,DEM,,,,,415
Levy,Gulf Hammock Church of God,State House,22,Barbara Byram,DEM,,,,,70
Levy,Williston City Hall,State House,22,Barbara Byram,DEM,,,,,919
Levy,Morriston Baptist Church,State House,22,Barbara Byram,DEM,,,,,572
Levy,Inglis Community Center,State House,22,Barbara Byram,DEM,0,256,40,161,457
Levy,Pine Grove Baptist Church,State House,22,Barbara Byram,DEM,,,,,123
Levy,Miracle Vision Tabernacle,State House,22,Barbara Byram,DEM,0,128,108,96,332
Levy,Fanning Springs City Hall,State House,22,Barbara Byram,DEM,,,,,298
Levy,Tommy Usher Center,State House,22,Barbara Byram,DEM,,,,,451
