county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Columbia,14 Supv Elections,President,,Joseph R. Biden/Kamala D. Harris,DEM,-,-,-,108
Columbia,15 Winfield Comm Ctr,President,,Joseph R. Biden/Kamala D. Harris,DEM,-,-,-,100
Columbia,16 Winfield Comm Ctr,President,,Joseph R. Biden/Kamala D. Harris,DEM,215,171,144,530
Columbia,17 Richardson Comm Ctr,President,,Joseph R. Biden/Kamala D. Harris,DEM,170,151,75,396
Columbia,21 Westside Community Ctr,President,,Joseph R. Biden/Kamala D. Harris,DEM,147,101,49,297
Columbia,22 Columbia City,President,,Joseph R. Biden/Kamala D. Harris,DEM,-,-,-,337
Columbia,23 Ft White Comm Center,President,,Joseph R. Biden/Kamala D. Harris,DEM,505,469,126,1100
Columbia,31 Westside Community Ctr,President,,Joseph R. Biden/Kamala D. Harris,DEM,272,199,73,544
Columbia,32 Winfield Comm Center,President,,Joseph R. Biden/Kamala D. Harris,DEM,-,-,-,119
Columbia,33 Southside Rec Complex,President,,Joseph R. Biden/Kamala D. Harris,DEM,422,336,108,866
Columbia,34 Supv Elections,President,,Joseph R. Biden/Kamala D. Harris,DEM,146,102,62,310
Columbia,41 Lulu Comm Center,President,,Joseph R. Biden/Kamala D. Harris,DEM,214,258,82,554
Columbia,42 Lulu Comm Center,President,,Joseph R. Biden/Kamala D. Harris,DEM,-,-,-,25
Columbia,43 Mason City Comm Center,President,,Joseph R. Biden/Kamala D. Harris,DEM,124,99,70,293
Columbia,44 Ft White Comm Center,President,,Joseph R. Biden/Kamala D. Harris,DEM,223,135,39,397
Columbia,51 Southside Rec Complex,President,,Joseph R. Biden/Kamala D. Harris,DEM,236,231,66,533
Columbia,52 Columbia City,President,,Joseph R. Biden/Kamala D. Harris,DEM,206,165,48,419
Columbia,53 Supv Elections Office,President,,Joseph R. Biden/Kamala D. Harris,DEM,227,229,104,560
Columbia,54 Supv Elections Office,President,,Joseph R. Biden/Kamala D. Harris,DEM,145,79,30,254
Columbia,10 Richardson Comm Ctr,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,1
Columbia,12 Supv Elections,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,4
Columbia,13 Supv Elections,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,1
Columbia,14 Supv Elections,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,6
Columbia,15 Winfield Comm Ctr,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,3
Columbia,16 Winfield Comm Ctr,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,10
Columbia,17 Richardson Comm Ctr,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,9
Columbia,21 Westside Community Ctr,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,6
Columbia,22 Columbia City,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,14
Columbia,23 Ft White Comm Center,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,33
Columbia,31 Westside Community Ctr,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,14
Columbia,32 Winfield Comm Center,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,1
Columbia,33 Southside Rec Complex,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,21
Columbia,34 Supv Elections,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,6
Columbia,41 Lulu Comm Center,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,19
Columbia,42 Lulu Comm Center,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,0,0,0,0
Columbia,43 Mason City Comm Center,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,6
Columbia,44 Ft White Comm Center,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,15
Columbia,51 Southside Rec Complex,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,20
Columbia,52 Columbia City,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,13
Columbia,53 Supv Elections Office,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,15
Columbia,54 Supv Elections Office,President,,"Jo Jorgensen/Jeremy ""Spike"" Cohen",LPF,-,-,-,7
Columbia,10 Richardson Comm Ctr,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,-,-,-,1
Columbia,12 Supv Elections,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,13 Supv Elections,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,14 Supv Elections,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,15 Winfield Comm Ctr,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,16 Winfield Comm Ctr,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,-,-,-,2
Columbia,17 Richardson Comm Ctr,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,21 Westside Community Ctr,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,-,-,-,1
Columbia,22 Columbia City,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,-,-,-,1
Columbia,23 Ft White Comm Center,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,-,-,-,2
Columbia,31 Westside Community Ctr,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,32 Winfield Comm Center,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,33 Southside Rec Complex,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,-,-,-,1
Columbia,34 Supv Elections,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,41 Lulu Comm Center,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,-,-,-,2
Columbia,42 Lulu Comm Center,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,43 Mason City Comm Center,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,44 Ft White Comm Center,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,51 Southside Rec Complex,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,52 Columbia City,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,0,0,0,0
Columbia,53 Supv Elections Office,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,-,-,-,1
Columbia,54 Supv Elections Office,President,,"Roque ""Rocky"" de la Fuente/Darcy G. Richardson",REF,-,-,-,1
Columbia,10 Richardson Comm Ctr,President,,Gloria La Riva / Sunil Freeman,PSL,-,-,-,3
Columbia,12 Supv Elections,President,,Gloria La Riva / Sunil Freeman,PSL,-,-,-,1
Columbia,13 Supv Elections,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,14 Supv Elections,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,15 Winfield Comm Ctr,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,16 Winfield Comm Ctr,President,,Gloria La Riva / Sunil Freeman,PSL,-,-,-,1
Columbia,17 Richardson Comm Ctr,President,,Gloria La Riva / Sunil Freeman,PSL,-,-,-,1
Columbia,21 Westside Community Ctr,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,22 Columbia City,President,,Gloria La Riva / Sunil Freeman,PSL,-,-,-,3
Columbia,23 Ft White Comm Center,President,,Gloria La Riva / Sunil Freeman,PSL,-,-,-,7
Columbia,31 Westside Community Ctr,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,32 Winfield Comm Center,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,33 Southside Rec Complex,President,,Gloria La Riva / Sunil Freeman,PSL,-,-,-,1
Columbia,34 Supv Elections,President,,Gloria La Riva / Sunil Freeman,PSL,-,-,-,1
Columbia,41 Lulu Comm Center,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,42 Lulu Comm Center,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,43 Mason City Comm Center,President,,Gloria La Riva / Sunil Freeman,PSL,-,-,-,1
Columbia,44 Ft White Comm Center,President,,Gloria La Riva / Sunil Freeman,PSL,-,-,-,1
Columbia,51 Southside Rec Complex,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,52 Columbia City,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,53 Supv Elections Office,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,54 Supv Elections Office,President,,Gloria La Riva / Sunil Freeman,PSL,0,0,0,0
Columbia,10 Richardson Comm Ctr,President,,Howie Hawkins/Angela Nicole Walker,GRE,-,-,-,2
Columbia,12 Supv Elections,President,,Howie Hawkins/Angela Nicole Walker,GRE,-,-,-,2
Columbia,13 Supv Elections,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,14 Supv Elections,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,15 Winfield Comm Ctr,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,16 Winfield Comm Ctr,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,17 Richardson Comm Ctr,President,,Howie Hawkins/Angela Nicole Walker,GRE,-,-,-,3
Columbia,21 Westside Community Ctr,President,,Howie Hawkins/Angela Nicole Walker,GRE,-,-,-,1
Columbia,22 Columbia City,President,,Howie Hawkins/Angela Nicole Walker,GRE,-,-,-,2
Columbia,23 Ft White Comm Center,President,,Howie Hawkins/Angela Nicole Walker,GRE,-,-,-,7
Columbia,31 Westside Community Ctr,President,,Howie Hawkins/Angela Nicole Walker,GRE,-,-,-,4
Columbia,32 Winfield Comm Center,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,33 Southside Rec Complex,President,,Howie Hawkins/Angela Nicole Walker,GRE,-,-,-,1
Columbia,34 Supv Elections,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,41 Lulu Comm Center,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,42 Lulu Comm Center,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,43 Mason City Comm Center,President,,Howie Hawkins/Angela Nicole Walker,GRE,-,-,-,1
Columbia,44 Ft White Comm Center,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,51 Southside Rec Complex,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,52 Columbia City,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,53 Supv Elections Office,President,,Howie Hawkins/Angela Nicole Walker,GRE,-,-,-,5
Columbia,54 Supv Elections Office,President,,Howie Hawkins/Angela Nicole Walker,GRE,0,0,0,0
Columbia,10 Richardson Comm Ctr,President,,Don Blankenship/William Mohr,CPF,-,-,-,1
Columbia,12 Supv Elections,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,13 Supv Elections,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,14 Supv Elections,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,15 Winfield Comm Ctr,President,,Don Blankenship/William Mohr,CPF,-,-,-,2
Columbia,16 Winfield Comm Ctr,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,17 Richardson Comm Ctr,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,21 Westside Community Ctr,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,22 Columbia City,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,23 Ft White Comm Center,President,,Don Blankenship/William Mohr,CPF,-,-,-,4
Columbia,31 Westside Community Ctr,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,32 Winfield Comm Center,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,33 Southside Rec Complex,President,,Don Blankenship/William Mohr,CPF,-,-,-,1
Columbia,34 Supv Elections,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,41 Lulu Comm Center,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,42 Lulu Comm Center,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,43 Mason City Comm Center,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,44 Ft White Comm Center,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,51 Southside Rec Complex,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,52 Columbia City,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,53 Supv Elections Office,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,54 Supv Elections Office,President,,Don Blankenship/William Mohr,CPF,0,0,0,0
Columbia,10 Richardson Comm Ctr,President,,Write-in,,-,-,-,1
Columbia,12 Supv Elections,President,,Write-in,,-,-,-,1
Columbia,13 Supv Elections,President,,Write-in,,0,0,0,0
Columbia,14 Supv Elections,President,,Write-in,,0,0,0,0
Columbia,15 Winfield Comm Ctr,President,,Write-in,,0,0,0,0
Columbia,16 Winfield Comm Ctr,President,,Write-in,,-,-,-,3
Columbia,17 Richardson Comm Ctr,President,,Write-in,,-,-,-,2
Columbia,21 Westside Community Ctr,President,,Write-in,,-,-,-,2
Columbia,22 Columbia City,President,,Write-in,,-,-,-,1
Columbia,23 Ft White Comm Center,President,,Write-in,,-,-,-,10
Columbia,31 Westside Community Ctr,President,,Write-in,,-,-,-,3
Columbia,32 Winfield Comm Center,President,,Write-in,,0,0,0,0
Columbia,33 Southside Rec Complex,President,,Write-in,,-,-,-,5
Columbia,34 Supv Elections,President,,Write-in,,-,-,-,4
Columbia,41 Lulu Comm Center,President,,Write-in,,-,-,-,4
Columbia,42 Lulu Comm Center,President,,Write-in,,0,0,0,0
Columbia,43 Mason City Comm Center,President,,Write-in,,-,-,-,2
Columbia,44 Ft White Comm Center,President,,Write-in,,-,-,-,1
Columbia,51 Southside Rec Complex,President,,Write-in,,-,-,-,5
Columbia,52 Columbia City,President,,Write-in,,-,-,-,3
Columbia,53 Supv Elections Office,President,,Write-in,,-,-,-,1
Columbia,54 Supv Elections Office,President,,Write-in,,-,-,-,2
Columbia,10 Richardson Comm Ctr,President,,OVER VOTES,STATS,-,-,-,1
Columbia,12 Supv Elections,President,,OVER VOTES,STATS,0,0,0,0
Columbia,13 Supv Elections,President,,OVER VOTES,STATS,0,0,0,0
Columbia,14 Supv Elections,President,,OVER VOTES,STATS,0,0,0,0
Columbia,15 Winfield Comm Ctr,President,,OVER VOTES,STATS,-,-,-,1
Columbia,16 Winfield Comm Ctr,President,,OVER VOTES,STATS,0,0,0,0
Columbia,17 Richardson Comm Ctr,President,,OVER VOTES,STATS,-,-,-,1
Columbia,21 Westside Community Ctr,President,,OVER VOTES,STATS,0,0,0,0
Columbia,22 Columbia City,President,,OVER VOTES,STATS,0,0,0,0
Columbia,23 Ft White Comm Center,President,,OVER VOTES,STATS,-,-,-,5
Columbia,31 Westside Community Ctr,President,,OVER VOTES,STATS,0,0,0,0
Columbia,32 Winfield Comm Center,President,,OVER VOTES,STATS,-,-,-,1
Columbia,33 Southside Rec Complex,President,,OVER VOTES,STATS,-,-,-,2
Columbia,34 Supv Elections,President,,OVER VOTES,STATS,0,0,0,0
Columbia,41 Lulu Comm Center,President,,OVER VOTES,STATS,-,-,-,2
Columbia,42 Lulu Comm Center,President,,OVER VOTES,STATS,-,-,-,2
Columbia,43 Mason City Comm Center,President,,OVER VOTES,STATS,-,-,-,3
Columbia,44 Ft White Comm Center,President,,OVER VOTES,STATS,-,-,-,1
Columbia,51 Southside Rec Complex,President,,OVER VOTES,STATS,0,0,0,0
Columbia,52 Columbia City,President,,OVER VOTES,STATS,-,-,-,1
Columbia,53 Supv Elections Office,President,,OVER VOTES,STATS,-,-,-,1
Columbia,54 Supv Elections Office,President,,OVER VOTES,STATS,0,0,0,0
Columbia,10 Richardson Comm Ctr,President,,UNDER VOTES,STATS,-,-,-,10
Columbia,12 Supv Elections,President,,UNDER VOTES,STATS,-,-,-,6
Columbia,13 Supv Elections,President,,UNDER VOTES,STATS,0,0,0,0
Columbia,14 Supv Elections,President,,UNDER VOTES,STATS,0,0,0,0
Columbia,15 Winfield Comm Ctr,President,,UNDER VOTES,STATS,-,-,-,1
Columbia,16 Winfield Comm Ctr,President,,UNDER VOTES,STATS,-,-,-,8
Columbia,17 Richardson Comm Ctr,President,,UNDER VOTES,STATS,-,-,-,7
Columbia,21 Westside Community Ctr,President,,UNDER VOTES,STATS,-,-,-,5
Columbia,22 Columbia City,President,,UNDER VOTES,STATS,-,-,-,8
Columbia,23 Ft White Comm Center,President,,UNDER VOTES,STATS,-,-,-,21
Columbia,31 Westside Community Ctr,President,,UNDER VOTES,STATS,-,-,-,11
Columbia,32 Winfield Comm Center,President,,UNDER VOTES,STATS,-,-,-,1
Columbia,33 Southside Rec Complex,President,,UNDER VOTES,STATS,-,-,-,14
Columbia,34 Supv Elections,President,,UNDER VOTES,STATS,-,-,-,4
Columbia,41 Lulu Comm Center,President,,UNDER VOTES,STATS,-,-,-,10
Columbia,42 Lulu Comm Center,President,,UNDER VOTES,STATS,0,0,0,0
Columbia,43 Mason City Comm Center,President,,UNDER VOTES,STATS,-,-,-,4
Columbia,44 Ft White Comm Center,President,,UNDER VOTES,STATS,-,-,-,7
Columbia,51 Southside Rec Complex,President,,UNDER VOTES,STATS,-,-,-,9
Columbia,52 Columbia City,President,,UNDER VOTES,STATS,-,-,-,8
Columbia,53 Supv Elections Office,President,,UNDER VOTES,STATS,-,-,-,6
Columbia,54 Supv Elections Office,President,,UNDER VOTES,STATS,-,-,-,9
Columbia,13 Supv Elections,U.S. House,2,Neal Dunn,REP,-,-,-,59
Columbia,14 Supv Elections,U.S. House,2,Neal Dunn,REP,-,-,-,42
Columbia,16 Winfield Comm Ctr,U.S. House,2,Neal Dunn,REP,373,539,391,1303
Columbia,17 Richardson Comm Ctr,U.S. House,2,Neal Dunn,REP,64,95,46,205
Columbia,21 Westside Community Ctr,U.S. House,2,Neal Dunn,REP,264,537,330,1131
Columbia,22 Columbia City,U.S. House,2,Neal Dunn,REP,357,791,301,1449
Columbia,23 Ft White Comm Center,U.S. House,2,Neal Dunn,REP,769,2411,651,3831
Columbia,31 Westside Community Ctr,U.S. House,2,Neal Dunn,REP,629,1153,515,2297
Columbia,32 Winfield Comm Center,U.S. House,2,Neal Dunn,REP,90,162,63,315
Columbia,33 Southside Rec Complex,U.S. House,2,Neal Dunn,REP,939,1795,597,3331
Columbia,34 Supv Elections,U.S. House,2,Neal Dunn,REP,192,317,136,645
Columbia,41 Lulu Comm Center,U.S. House,2,Neal Dunn,REP,251,558,285,1094
Columbia,42 Lulu Comm Center,U.S. House,2,Neal Dunn,REP,55,83,120,258
Columbia,43 Mason City Comm Center,U.S. House,2,Neal Dunn,REP,322,652,541,1515
Columbia,44 Ft White Comm Center,U.S. House,2,Neal Dunn,REP,379,733,256,1368
Columbia,51 Southside Rec Complex,U.S. House,2,Neal Dunn,REP,428,987,296,1711
Columbia,52 Columbia City,U.S. House,2,Neal Dunn,REP,467,1235,456,2158
Columbia,53 Supv Elections Office,U.S. House,2,Neal Dunn,REP,271,475,189,935
Columbia,54 Supv Elections Office,U.S. House,2,Neal Dunn,REP,228,322,96,646
Columbia,13 Supv Elections,U.S. House,2,Write-in,,-,-,-,1
Columbia,14 Supv Elections,U.S. House,2,Write-in,,-,-,-,4
Columbia,16 Winfield Comm Ctr,U.S. House,2,Write-in,,-,-,-,67
Columbia,17 Richardson Comm Ctr,U.S. House,2,Write-in,,-,-,-,7
Columbia,21 Westside Community Ctr,U.S. House,2,Write-in,,-,-,-,49
Columbia,22 Columbia City,U.S. House,2,Write-in,,-,-,-,56
Columbia,23 Ft White Comm Center,U.S. House,2,Write-in,,-,-,-,204
Columbia,31 Westside Community Ctr,U.S. House,2,Write-in,,-,-,-,86
Columbia,32 Winfield Comm Center,U.S. House,2,Write-in,,-,-,-,19
Columbia,33 Southside Rec Complex,U.S. House,2,Write-in,,-,-,-,106
Columbia,34 Supv Elections,U.S. House,2,Write-in,,-,-,-,51
Columbia,41 Lulu Comm Center,U.S. House,2,Write-in,,-,-,-,56
Columbia,42 Lulu Comm Center,U.S. House,2,Write-in,,-,-,-,2
Columbia,43 Mason City Comm Center,U.S. House,2,Write-in,,-,-,-,34
Columbia,44 Ft White Comm Center,U.S. House,2,Write-in,,-,-,-,73
Columbia,51 Southside Rec Complex,U.S. House,2,Write-in,,-,-,-,81
Columbia,52 Columbia City,U.S. House,2,Write-in,,-,-,-,73
Columbia,53 Supv Elections Office,U.S. House,2,Write-in,,-,-,-,81
Columbia,54 Supv Elections Office,U.S. House,2,Write-in,,-,-,-,52
Columbia,13 Supv Elections,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,14 Supv Elections,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,16 Winfield Comm Ctr,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,17 Richardson Comm Ctr,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,21 Westside Community Ctr,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,22 Columbia City,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,23 Ft White Comm Center,U.S. House,2,OVER VOTES,STATS,-,-,-,1
Columbia,31 Westside Community Ctr,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,32 Winfield Comm Center,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,33 Southside Rec Complex,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,34 Supv Elections,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,41 Lulu Comm Center,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,42 Lulu Comm Center,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,43 Mason City Comm Center,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,44 Ft White Comm Center,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,51 Southside Rec Complex,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,52 Columbia City,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,53 Supv Elections Office,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,54 Supv Elections Office,U.S. House,2,OVER VOTES,STATS,0,0,0,0
Columbia,13 Supv Elections,U.S. House,2,UNDER VOTES,STATS,-,-,-,7
Columbia,14 Supv Elections,U.S. House,2,UNDER VOTES,STATS,-,-,-,6
Columbia,16 Winfield Comm Ctr,U.S. House,2,UNDER VOTES,STATS,103,93,92,288
Columbia,17 Richardson Comm Ctr,U.S. House,2,UNDER VOTES,STATS,-,-,-,26
Columbia,21 Westside Community Ctr,U.S. House,2,UNDER VOTES,STATS,75,69,35,179
Columbia,22 Columbia City,U.S. House,2,UNDER VOTES,STATS,-,-,-,202
Columbia,23 Ft White Comm Center,U.S. House,2,UNDER VOTES,STATS,283,311,80,674
Columbia,31 Westside Community Ctr,U.S. House,2,UNDER VOTES,STATS,154,111,47,312
Columbia,32 Winfield Comm Center,U.S. House,2,UNDER VOTES,STATS,-,-,-,56
Columbia,33 Southside Rec Complex,U.S. House,2,UNDER VOTES,STATS,227,197,69,493
Columbia,34 Supv Elections,U.S. House,2,UNDER VOTES,STATS,-,-,-,133
Columbia,41 Lulu Comm Center,U.S. House,2,UNDER VOTES,STATS,70,88,42,200
Columbia,42 Lulu Comm Center,U.S. House,2,UNDER VOTES,STATS,-,-,-,25
Columbia,43 Mason City Comm Center,U.S. House,2,UNDER VOTES,STATS,65,71,54,190
Columbia,44 Ft White Comm Center,U.S. House,2,UNDER VOTES,STATS,113,104,32,249
Columbia,51 Southside Rec Complex,U.S. House,2,UNDER VOTES,STATS,118,116,36,270
Columbia,52 Columbia City,U.S. House,2,UNDER VOTES,STATS,107,114,41,262
Columbia,53 Supv Elections Office,U.S. House,2,UNDER VOTES,STATS,114,98,48,260
Columbia,54 Supv Elections Office,U.S. House,2,UNDER VOTES,STATS,-,-,-,141
Columbia,10 Richardson Comm Ctr,U.S. House,5,Gary Adler,REP,55,100,35,190
Columbia,12 Supv Elections,U.S. House,5,Gary Adler,REP,-,-,-,62
Columbia,14 Supv Elections,U.S. House,5,Gary Adler,REP,33,53,30,116
