county,precinct,office,district,candidate,party,mail,early_voting,election_day,votes
Nassau,101,President,,Jo Jorgensen,LPF,-,-,-,24
Nassau,102,President,,Jo Jorgensen,LPF,-,-,-,50
Nassau,201,President,,Jo Jorgensen,LPF,-,-,-,44
Nassau,202,President,,Jo Jorgensen,LPF,-,-,-,21
Nassau,203,President,,Jo Jorgensen,LPF,-,-,-,32
Nassau,204,President,,Jo Jorgensen,LPF,-,-,-,78
Nassau,301,President,,Jo Jorgensen,LPF,-,-,-,53
Nassau,302,President,,Jo Jorgensen,LPF,-,-,-,60
Nassau,303,President,,Jo Jorgensen,LPF,-,-,-,51
Nassau,401,President,,Jo Jorgensen,LPF,-,-,-,26
Nassau,402,President,,Jo Jorgensen,LPF,-,-,-,9
Nassau,403,President,,Jo Jorgensen,LPF,-,-,-,18
Nassau,501,President,,Jo Jorgensen,LPF,-,-,-,49
Nassau,503,President,,Jo Jorgensen,LPF,-,-,-,33
Nassau,504,President,,Jo Jorgensen,LPF,-,-,-,21
Nassau,101,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Nassau,102,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,2
Nassau,201,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,4
Nassau,202,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Nassau,203,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,2
Nassau,204,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,4
Nassau,301,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,2
Nassau,302,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Nassau,303,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,3
Nassau,401,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,1
Nassau,402,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Nassau,403,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0
Nassau,501,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,2
Nassau,503,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,5
Nassau,504,President,,"Roque ""Rocky"" De La Fuente",REF,-,-,-,2
Nassau,101,President,,Gloria La Riva,PSL,0,0,0,0
Nassau,102,President,,Gloria La Riva,PSL,-,-,-,1
Nassau,201,President,,Gloria La Riva,PSL,0,0,0,0
Nassau,202,President,,Gloria La Riva,PSL,0,0,0,0
Nassau,203,President,,Gloria La Riva,PSL,-,-,-,3
Nassau,204,President,,Gloria La Riva,PSL,-,-,-,1
Nassau,301,President,,Gloria La Riva,PSL,-,-,-,1
Nassau,302,President,,Gloria La Riva,PSL,-,-,-,3
Nassau,303,President,,Gloria La Riva,PSL,-,-,-,1
Nassau,401,President,,Gloria La Riva,PSL,0,0,0,0
Nassau,402,President,,Gloria La Riva,PSL,0,0,0,0
Nassau,403,President,,Gloria La Riva,PSL,-,-,-,1
Nassau,501,President,,Gloria La Riva,PSL,0,0,0,0
Nassau,503,President,,Gloria La Riva,PSL,-,-,-,1
Nassau,504,President,,Gloria La Riva,PSL,0,0,0,0
Nassau,101,President,,Howie Hawkins,GRE,-,-,-,1
Nassau,102,President,,Howie Hawkins,GRE,-,-,-,1
Nassau,201,President,,Howie Hawkins,GRE,-,-,-,6
Nassau,202,President,,Howie Hawkins,GRE,-,-,-,1
Nassau,203,President,,Howie Hawkins,GRE,-,-,-,4
Nassau,204,President,,Howie Hawkins,GRE,-,-,-,4
Nassau,301,President,,Howie Hawkins,GRE,-,-,-,7
Nassau,302,President,,Howie Hawkins,GRE,-,-,-,1
Nassau,303,President,,Howie Hawkins,GRE,-,-,-,1
Nassau,401,President,,Howie Hawkins,GRE,-,-,-,7
Nassau,402,President,,Howie Hawkins,GRE,0,0,0,0
Nassau,403,President,,Howie Hawkins,GRE,-,-,-,2
Nassau,501,President,,Howie Hawkins,GRE,-,-,-,5
Nassau,503,President,,Howie Hawkins,GRE,-,-,-,2
Nassau,504,President,,Howie Hawkins,GRE,-,-,-,1
Nassau,101,President,,Don Blankenship,CPF,-,-,-,2
Nassau,102,President,,Don Blankenship,CPF,-,-,-,2
Nassau,201,President,,Don Blankenship,CPF,-,-,-,1
Nassau,202,President,,Don Blankenship,CPF,0,0,0,0
Nassau,203,President,,Don Blankenship,CPF,0,0,0,0
Nassau,204,President,,Don Blankenship,CPF,-,-,-,4
Nassau,301,President,,Don Blankenship,CPF,-,-,-,2
Nassau,302,President,,Don Blankenship,CPF,-,-,-,4
Nassau,303,President,,Don Blankenship,CPF,-,-,-,1
Nassau,401,President,,Don Blankenship,CPF,-,-,-,1
Nassau,402,President,,Don Blankenship,CPF,0,0,0,0
Nassau,403,President,,Don Blankenship,CPF,-,-,-,2
Nassau,501,President,,Don Blankenship,CPF,-,-,-,1
Nassau,503,President,,Don Blankenship,CPF,-,-,-,4
Nassau,504,President,,Don Blankenship,CPF,0,0,0,0
Nassau,101,President,,WRITE-IN,,-,-,-,7
Nassau,102,President,,WRITE-IN,,-,-,-,16
Nassau,201,President,,WRITE-IN,,-,-,-,14
Nassau,202,President,,WRITE-IN,,-,-,-,10
Nassau,203,President,,WRITE-IN,,-,-,-,9
Nassau,204,President,,WRITE-IN,,-,-,-,8
Nassau,301,President,,WRITE-IN,,-,-,-,9
Nassau,302,President,,WRITE-IN,,-,-,-,9
Nassau,303,President,,WRITE-IN,,-,-,-,2
Nassau,401,President,,WRITE-IN,,-,-,-,5
Nassau,402,President,,WRITE-IN,,0,0,0,0
Nassau,403,President,,WRITE-IN,,-,-,-,2
Nassau,501,President,,WRITE-IN,,-,-,-,5
Nassau,503,President,,WRITE-IN,,-,-,-,10
Nassau,504,President,,WRITE-IN,,-,-,-,3
Nassau,101,President,,OVER VOTES,STATS,-,-,-,3
Nassau,102,President,,OVER VOTES,STATS,-,-,-,3
Nassau,201,President,,OVER VOTES,STATS,-,-,-,3
Nassau,202,President,,OVER VOTES,STATS,-,-,-,2
Nassau,203,President,,OVER VOTES,STATS,-,-,-,5
Nassau,204,President,,OVER VOTES,STATS,-,-,-,2
Nassau,301,President,,OVER VOTES,STATS,-,-,-,5
Nassau,302,President,,OVER VOTES,STATS,-,-,-,5
Nassau,303,President,,OVER VOTES,STATS,-,-,-,2
Nassau,401,President,,OVER VOTES,STATS,-,-,-,4
Nassau,402,President,,OVER VOTES,STATS,0,0,0,0
Nassau,403,President,,OVER VOTES,STATS,-,-,-,2
Nassau,501,President,,OVER VOTES,STATS,0,0,0,0
Nassau,503,President,,OVER VOTES,STATS,-,-,-,2
Nassau,504,President,,OVER VOTES,STATS,-,-,-,4
Nassau,101,President,,UNDER VOTES,STATS,-,-,-,4
Nassau,102,President,,UNDER VOTES,STATS,-,-,-,22
Nassau,201,President,,UNDER VOTES,STATS,-,-,-,23
Nassau,202,President,,UNDER VOTES,STATS,-,-,-,24
Nassau,203,President,,UNDER VOTES,STATS,-,-,-,10
Nassau,204,President,,UNDER VOTES,STATS,-,-,-,20
Nassau,301,President,,UNDER VOTES,STATS,-,-,-,9
Nassau,302,President,,UNDER VOTES,STATS,-,-,-,3
Nassau,303,President,,UNDER VOTES,STATS,-,-,-,8
Nassau,401,President,,UNDER VOTES,STATS,-,-,-,7
Nassau,402,President,,UNDER VOTES,STATS,0,0,0,0
Nassau,403,President,,UNDER VOTES,STATS,-,-,-,6
Nassau,501,President,,UNDER VOTES,STATS,-,-,-,3
Nassau,503,President,,UNDER VOTES,STATS,-,-,-,8
Nassau,504,President,,UNDER VOTES,STATS,-,-,-,8
Nassau,101,U.S. House,4,John H. Rutherford,REP,261,611,185,1057
Nassau,102,U.S. House,4,John H. Rutherford,REP,990,1820,415,3225
Nassau,201,U.S. House,4,John H. Rutherford,REP,1107,1816,460,3383
Nassau,202,U.S. House,4,John H. Rutherford,REP,1212,1240,249,2701
Nassau,203,U.S. House,4,John H. Rutherford,REP,544,1119,708,2371
Nassau,204,U.S. House,4,John H. Rutherford,REP,1148,2501,539,4188
Nassau,301,U.S. House,4,John H. Rutherford,REP,619,1536,269,2424
Nassau,302,U.S. House,4,John H. Rutherford,REP,705,2030,491,3226
Nassau,303,U.S. House,4,John H. Rutherford,REP,531,1742,522,2795
Nassau,401,U.S. House,4,John H. Rutherford,REP,655,2891,533,4079
Nassau,402,U.S. House,4,John H. Rutherford,REP,166,840,171,1177
Nassau,403,U.S. House,4,John H. Rutherford,REP,423,1208,707,2338
Nassau,501,U.S. House,4,John H. Rutherford,REP,348,1126,250,1724
Nassau,503,U.S. House,4,John H. Rutherford,REP,722,3135,631,4488
Nassau,504,U.S. House,4,John H. Rutherford,REP,484,1881,501,2866
Nassau,101,U.S. House,4,Donna Deegan,DEM,570,467,174,1211
Nassau,102,U.S. House,4,Donna Deegan,DEM,1216,975,157,2348
Nassau,201,U.S. House,4,Donna Deegan,DEM,1168,745,123,2036
Nassau,202,U.S. House,4,Donna Deegan,DEM,897,427,59,1383
Nassau,203,U.S. House,4,Donna Deegan,DEM,441,321,144,906
Nassau,204,U.S. House,4,Donna Deegan,DEM,1054,846,107,2007
Nassau,301,U.S. House,4,Donna Deegan,DEM,507,442,72,1021
Nassau,302,U.S. House,4,Donna Deegan,DEM,515,596,115,1226
Nassau,303,U.S. House,4,Donna Deegan,DEM,423,362,138,923
Nassau,401,U.S. House,4,Donna Deegan,DEM,288,356,86,730
Nassau,402,U.S. House,4,Donna Deegan,DEM,-,-,-,89
Nassau,403,U.S. House,4,Donna Deegan,DEM,122,92,40,254
Nassau,501,U.S. House,4,Donna Deegan,DEM,325,443,82,850
Nassau,503,U.S. House,4,Donna Deegan,DEM,288,479,90,857
Nassau,504,U.S. House,4,Donna Deegan,DEM,147,182,52,381
Nassau,101,U.S. House,4,WRITE-IN,,-,-,-,1
Nassau,102,U.S. House,4,WRITE-IN,,-,-,-,3
Nassau,201,U.S. House,4,WRITE-IN,,-,-,-,1
Nassau,202,U.S. House,4,WRITE-IN,,0,0,0,0
Nassau,203,U.S. House,4,WRITE-IN,,-,-,-,3
Nassau,204,U.S. House,4,WRITE-IN,,-,-,-,5
Nassau,301,U.S. House,4,WRITE-IN,,-,-,-,2
Nassau,302,U.S. House,4,WRITE-IN,,0,0,0,0
Nassau,303,U.S. House,4,WRITE-IN,,-,-,-,6
Nassau,401,U.S. House,4,WRITE-IN,,-,-,-,1
Nassau,402,U.S. House,4,WRITE-IN,,0,0,0,0
Nassau,403,U.S. House,4,WRITE-IN,,0,0,0,0
Nassau,501,U.S. House,4,WRITE-IN,,-,-,-,1
Nassau,503,U.S. House,4,WRITE-IN,,-,-,-,2
Nassau,504,U.S. House,4,WRITE-IN,,0,0,0,0
Nassau,101,U.S. House,4,OVER VOTES,STATS,0,0,0,0
Nassau,102,U.S. House,4,OVER VOTES,STATS,0,0,0,0
Nassau,201,U.S. House,4,OVER VOTES,STATS,0,0,0,0
Nassau,202,U.S. House,4,OVER VOTES,STATS,0,0,0,0
Nassau,203,U.S. House,4,OVER VOTES,STATS,-,-,-,2
Nassau,204,U.S. House,4,OVER VOTES,STATS,0,0,0,0
Nassau,301,U.S. House,4,OVER VOTES,STATS,0,0,0,0
Nassau,302,U.S. House,4,OVER VOTES,STATS,-,-,-,1
Nassau,303,U.S. House,4,OVER VOTES,STATS,-,-,-,1
Nassau,401,U.S. House,4,OVER VOTES,STATS,0,0,0,0
Nassau,402,U.S. House,4,OVER VOTES,STATS,0,0,0,0
Nassau,403,U.S. House,4,OVER VOTES,STATS,0,0,0,0
Nassau,501,U.S. House,4,OVER VOTES,STATS,0,0,0,0
Nassau,503,U.S. House,4,OVER VOTES,STATS,-,-,-,1
Nassau,504,U.S. House,4,OVER VOTES,STATS,0,0,0,0
Nassau,101,U.S. House,4,UNDER VOTES,STATS,-,-,-,49
Nassau,102,U.S. House,4,UNDER VOTES,STATS,-,-,-,97
Nassau,201,U.S. House,4,UNDER VOTES,STATS,-,-,-,66
Nassau,202,U.S. House,4,UNDER VOTES,STATS,-,-,-,44
Nassau,203,U.S. House,4,UNDER VOTES,STATS,-,-,-,43
Nassau,204,U.S. House,4,UNDER VOTES,STATS,-,-,-,83
Nassau,301,U.S. House,4,UNDER VOTES,STATS,-,-,-,54
Nassau,302,U.S. House,4,UNDER VOTES,STATS,-,-,-,67
Nassau,303,U.S. House,4,UNDER VOTES,STATS,-,-,-,65
Nassau,401,U.S. House,4,UNDER VOTES,STATS,-,-,-,69
Nassau,402,U.S. House,4,UNDER VOTES,STATS,-,-,-,20
Nassau,403,U.S. House,4,UNDER VOTES,STATS,-,-,-,26
Nassau,501,U.S. House,4,UNDER VOTES,STATS,-,-,-,28
Nassau,503,U.S. House,4,UNDER VOTES,STATS,-,-,-,60
Nassau,504,U.S. House,4,UNDER VOTES,STATS,-,-,-,41
Nassau,101,State House,11,Cord Byrd,REP,281,619,188,1088
Nassau,102,State House,11,Cord Byrd,REP,1020,1847,431,3298
Nassau,201,State House,11,Cord Byrd,REP,1155,1828,463,3446
Nassau,202,State House,11,Cord Byrd,REP,1245,1256,243,2744
Nassau,203,State House,11,Cord Byrd,REP,550,1127,713,2390
Nassau,204,State House,11,Cord Byrd,REP,1178,2507,532,4217
Nassau,301,State House,11,Cord Byrd,REP,637,1547,263,2447
Nassau,302,State House,11,Cord Byrd,REP,718,2051,482,3251
Nassau,303,State House,11,Cord Byrd,REP,534,1747,522,2803
Nassau,401,State House,11,Cord Byrd,REP,684,2848,527,4059
Nassau,402,State House,11,Cord Byrd,REP,164,829,168,1161
Nassau,403,State House,11,Cord Byrd,REP,413,1189,700,2302
Nassau,501,State House,11,Cord Byrd,REP,360,1132,254,1746
Nassau,503,State House,11,Cord Byrd,REP,709,3103,622,4434
Nassau,504,State House,11,Cord Byrd,REP,481,1861,496,2838
Nassau,101,State House,11,Joshua Hicks,DEM,539,444,158,1141
Nassau,102,State House,11,Joshua Hicks,DEM,1138,906,131,2175
Nassau,201,State House,11,Joshua Hicks,DEM,1076,696,105,1877
Nassau,202,State House,11,Joshua Hicks,DEM,829,393,58,1280
Nassau,203,State House,11,Joshua Hicks,DEM,413,296,128,837
Nassau,204,State House,11,Joshua Hicks,DEM,993,800,104,1897
Nassau,301,State House,11,Joshua Hicks,DEM,478,415,71,964
Nassau,302,State House,11,Joshua Hicks,DEM,476,546,111,1133
Nassau,303,State House,11,Joshua Hicks,DEM,402,333,126,861
Nassau,401,State House,11,Joshua Hicks,DEM,245,349,81,675
Nassau,402,State House,11,Joshua Hicks,DEM,-,-,-,82
Nassau,403,State House,11,Joshua Hicks,DEM,122,82,36,240
Nassau,501,State House,11,Joshua Hicks,DEM,298,422,67,787
Nassau,503,State House,11,Joshua Hicks,DEM,278,446,85,809
Nassau,504,State House,11,Joshua Hicks,DEM,134,167,47,348
Nassau,101,State House,11,OVER VOTES,STATS,0,0,0,0
Nassau,102,State House,11,OVER VOTES,STATS,-,-,-,1
Nassau,201,State House,11,OVER VOTES,STATS,0,0,0,0
Nassau,202,State House,11,OVER VOTES,STATS,0,0,0,0
Nassau,203,State House,11,OVER VOTES,STATS,0,0,0,0
Nassau,204,State House,11,OVER VOTES,STATS,-,-,-,2
Nassau,301,State House,11,OVER VOTES,STATS,0,0,0,0
Nassau,302,State House,11,OVER VOTES,STATS,0,0,0,0
Nassau,303,State House,11,OVER VOTES,STATS,0,0,0,0
Nassau,401,State House,11,OVER VOTES,STATS,0,0,0,0
Nassau,402,State House,11,OVER VOTES,STATS,-,-,-,1
Nassau,403,State House,11,OVER VOTES,STATS,0,0,0,0
Nassau,501,State House,11,OVER VOTES,STATS,0,0,0,0
Nassau,503,State House,11,OVER VOTES,STATS,-,-,-,1
Nassau,504,State House,11,OVER VOTES,STATS,-,-,-,1
Nassau,101,State House,11,UNDER VOTES,STATS,-,-,-,89
Nassau,102,State House,11,UNDER VOTES,STATS,-,-,-,199
Nassau,201,State House,11,UNDER VOTES,STATS,-,-,-,163
Nassau,202,State House,11,UNDER VOTES,STATS,-,-,-,104
Nassau,203,State House,11,UNDER VOTES,STATS,-,-,-,98
Nassau,204,State House,11,UNDER VOTES,STATS,-,-,-,167
Nassau,301,State House,11,UNDER VOTES,STATS,-,-,-,90
Nassau,302,State House,11,UNDER VOTES,STATS,-,-,-,136
Nassau,303,State House,11,UNDER VOTES,STATS,41,51,34,126
Nassau,401,State House,11,UNDER VOTES,STATS,-,-,-,145
Nassau,402,State House,11,UNDER VOTES,STATS,-,-,-,42
Nassau,403,State House,11,UNDER VOTES,STATS,-,-,-,76
Nassau,501,State House,11,UNDER VOTES,STATS,-,-,-,70
Nassau,503,State House,11,UNDER VOTES,STATS,-,-,-,164
Nassau,504,State House,11,UNDER VOTES,STATS,-,-,-,101
