county,precinct,office,district,candidate,party,provisional,mail,early_voting,election_day,votes
Lake,Precinct 107,President,,Donald J. Trump,REP,0,123,213,126,462
Lake,Federal,President,,Donald J. Trump,REP,,,,,1
Lake,Precinct 1,President,,Joseph R. Biden,DEM,,,,,219
Lake,Precinct 2,President,,Joseph R. Biden,DEM,0,95,74,49,218
Lake,Precinct 3,President,,Joseph R. Biden,DEM,0,119,60,86,265
Lake,Precinct 4,President,,Joseph R. Biden,DEM,0,237,113,85,435
Lake,Precinct 5,President,,Joseph R. Biden,DEM,0,237,215,73,525
Lake,Precinct 6,President,,Joseph R. Biden,DEM,,,,,1593
Lake,Precinct 7,President,,Joseph R. Biden,DEM,0,170,178,119,467
Lake,Precinct 8,President,,Joseph R. Biden,DEM,,,,,1042
Lake,Precinct 9,President,,Joseph R. Biden,DEM,0,92,51,40,183
Lake,Precinct 10,President,,Joseph R. Biden,DEM,0,199,99,45,343
Lake,Precinct 11,President,,Joseph R. Biden,DEM,0,385,333,122,840
Lake,Precinct 12,President,,Joseph R. Biden,DEM,0,390,262,101,753
Lake,Precinct 13,President,,Joseph R. Biden,DEM,0,154,116,91,361
Lake,Precinct 14,President,,Joseph R. Biden,DEM,0,497,453,385,1335
Lake,Precinct 15.CLE,President,,Joseph R. Biden,DEM,,,,,1314
Lake,Precinct 16,President,,Joseph R. Biden,DEM,0,336,234,172,742
Lake,Precinct 17,President,,Joseph R. Biden,DEM,,,,,384
Lake,Precinct 18,President,,Joseph R. Biden,DEM,0,221,108,88,417
Lake,Precinct 19,President,,Joseph R. Biden,DEM,0,342,244,74,660
Lake,Precinct 20,President,,Joseph R. Biden,DEM,0,682,282,70,1034
Lake,Precinct 21,President,,Joseph R. Biden,DEM,0,318,163,91,572
Lake,Precinct 22,President,,Joseph R. Biden,DEM,,,,,3560
Lake,Precinct 23,President,,Joseph R. Biden,DEM,,,,,2558
Lake,Precinct 24,President,,Joseph R. Biden,DEM,0,141,113,49,303
Lake,Precinct 25,President,,Joseph R. Biden,DEM,0,408,347,174,929
Lake,Precinct 26,President,,Joseph R. Biden,DEM,,,,,1053
Lake,Precinct 27,President,,Joseph R. Biden,DEM,0,204,150,159,513
Lake,Precinct 28,President,,Joseph R. Biden,DEM,,,,,347
Lake,Precinct 29,President,,Joseph R. Biden,DEM,0,200,130,76,406
Lake,Precinct 30,President,,Joseph R. Biden,DEM,,,,,697
Lake,Precinct 31,President,,Joseph R. Biden,DEM,,,,,719
Lake,Precinct 32,President,,Joseph R. Biden,DEM,0,638,499,129,1266
Lake,Precinct 33,President,,Joseph R. Biden,DEM,,,,,319
Lake,Precinct 34,President,,Joseph R. Biden,DEM,0,82,49,35,166
Lake,Precinct 35,President,,Joseph R. Biden,DEM,0,471,308,164,943
Lake,Precinct 36.LEE3,President,,Joseph R. Biden,DEM,0,285,107,105,497
Lake,Precinct 37,President,,Joseph R. Biden,DEM,0,268,45,155,468
Lake,Precinct 38,President,,Joseph R. Biden,DEM,0,484,352,116,952
Lake,Precinct 39,President,,Joseph R. Biden,DEM,0,389,260,55,704
Lake,Precinct 40,President,,Joseph R. Biden,DEM,0,176,132,76,384
Lake,Precinct 41,President,,Joseph R. Biden,DEM,0,115,75,33,223
Lake,Precinct 42,President,,Joseph R. Biden,DEM,0,586,435,214,1235
Lake,Precinct 43,President,,Joseph R. Biden,DEM,,,,,1444
Lake,Precinct 44,President,,Joseph R. Biden,DEM,,,,,712
Lake,Precinct 45,President,,Joseph R. Biden,DEM,,,,,864
Lake,Precinct 46,President,,Joseph R. Biden,DEM,,,,,407
Lake,Precinct 47,President,,Joseph R. Biden,DEM,,,,,1182
Lake,Precinct 48,President,,Joseph R. Biden,DEM,,,,,1208
Lake,Precinct 49,President,,Joseph R. Biden,DEM,0,348,255,99,702
Lake,Precinct 50,President,,Joseph R. Biden,DEM,0,213,179,96,488
Lake,Precinct 51,President,,Joseph R. Biden,DEM,,,,,172
Lake,Precinct 52,President,,Joseph R. Biden,DEM,0,1056,1043,190,2289
Lake,Precinct 54,President,,Joseph R. Biden,DEM,,,,,233
Lake,Precinct 56,President,,Joseph R. Biden,DEM,0,100,86,46,232
Lake,Precinct 57.MD,President,,Joseph R. Biden,DEM,,,,,473
Lake,Precinct 58,President,,Joseph R. Biden,DEM,0,768,546,167,1481
Lake,Precinct 59,President,,Joseph R. Biden,DEM,0,411,256,137,804
Lake,Precinct 60,President,,Joseph R. Biden,DEM,,,,,245
Lake,Precinct 61,President,,Joseph R. Biden,DEM,0,553,165,248,966
Lake,Precinct 62,President,,Joseph R. Biden,DEM,0,471,445,130,1046
Lake,Precinct 63,President,,Joseph R. Biden,DEM,0,193,43,108,344
Lake,Precinct 65,President,,Joseph R. Biden,DEM,0,560,190,107,857
Lake,Precinct 67,President,,Joseph R. Biden,DEM,0,478,281,159,918
Lake,Precinct 68,President,,Joseph R. Biden,DEM,,,,,727
Lake,Precinct 69,President,,Joseph R. Biden,DEM,0,125,34,44,203
Lake,Precinct 70,President,,Joseph R. Biden,DEM,0,159,38,79,276
Lake,Precinct 71,President,,Joseph R. Biden,DEM,0,69,52,49,170
Lake,Precinct 72,President,,Joseph R. Biden,DEM,,,,,457
Lake,Precinct 73,President,,Joseph R. Biden,DEM,,,,,475
Lake,Precinct 74,President,,Joseph R. Biden,DEM,0,255,62,128,445
Lake,Precinct 75,President,,Joseph R. Biden,DEM,0,300,88,129,517
Lake,Precinct 76,President,,Joseph R. Biden,DEM,,,,,138
Lake,Precinct 77.LEE3,President,,Joseph R. Biden,DEM,,,,,120
Lake,Precinct 78.CLE,President,,Joseph R. Biden,DEM,0,643,277,141,1061
Lake,Precinct 79,President,,Joseph R. Biden,DEM,,,,,2962
Lake,Precinct 80,President,,Joseph R. Biden,DEM,0,447,340,172,959
Lake,Precinct 81,President,,Joseph R. Biden,DEM,0,635,597,143,1375
Lake,Precinct 82,President,,Joseph R. Biden,DEM,,,,,2479
Lake,Precinct 83,President,,Joseph R. Biden,DEM,0,507,166,156,829
Lake,Precinct 84,President,,Joseph R. Biden,DEM,,,,,3949
Lake,Precinct 85,President,,Joseph R. Biden,DEM,0,208,95,119,422
Lake,Precinct 86.MD,President,,Joseph R. Biden,DEM,0,284,110,78,472
Lake,Precinct 87.CLE,President,,Joseph R. Biden,DEM,,,,,740
Lake,Precinct 88,President,,Joseph R. Biden,DEM,0,604,519,122,1245
Lake,Precinct 89,President,,Joseph R. Biden,DEM,,,,,2794
Lake,Precinct 90,President,,Joseph R. Biden,DEM,0,220,209,69,498
Lake,Precinct 91,President,,Joseph R. Biden,DEM,0,130,137,40,307
Lake,Precinct 92,President,,Joseph R. Biden,DEM,0,227,247,65,539
Lake,Precinct 93,President,,Joseph R. Biden,DEM,,,,,834
Lake,Precinct 94,President,,Joseph R. Biden,DEM,,,,,621
Lake,Precinct 95,President,,Joseph R. Biden,DEM,0,565,505,114,1184
Lake,Precinct 96,President,,Joseph R. Biden,DEM,,,,,404
Lake,Precinct 97,President,,Joseph R. Biden,DEM,,,,,1933
Lake,Precinct 98.MD,President,,Joseph R. Biden,DEM,,,,,177
Lake,Precinct 99.TAV,President,,Joseph R. Biden,DEM,,,,,421
Lake,Precinct 100,President,,Joseph R. Biden,DEM,0,495,562,133,1190
Lake,Precinct 101,President,,Joseph R. Biden,DEM,0,247,97,131,475
Lake,Precinct 102.CLE,President,,Joseph R. Biden,DEM,0,281,115,108,504
Lake,Precinct 103.LEE3,President,,Joseph R. Biden,DEM,0,385,84,114,583
Lake,Precinct 104.MD,President,,Joseph R. Biden,DEM,0,308,129,78,515
Lake,Precinct 105,President,,Joseph R. Biden,DEM,,,,,492
Lake,Precinct 106.GRV,President,,Joseph R. Biden,DEM,,,,,809
Lake,Precinct 107,President,,Joseph R. Biden,DEM,0,104,54,33,191
Lake,Federal,President,,Joseph R. Biden,DEM,,,,,2
Lake,Precinct 1,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 2,President,,Jo Jorgensen,LPF,,,,,4
Lake,Precinct 3,President,,Jo Jorgensen,LPF,,,,,5
Lake,Precinct 4,President,,Jo Jorgensen,LPF,,,,,16
Lake,Precinct 5,President,,Jo Jorgensen,LPF,,,,,14
Lake,Precinct 6,President,,Jo Jorgensen,LPF,,,,,31
Lake,Precinct 7,President,,Jo Jorgensen,LPF,,,,,9
Lake,Precinct 8,President,,Jo Jorgensen,LPF,,,,,23
Lake,Precinct 9,President,,Jo Jorgensen,LPF,,,,,7
Lake,Precinct 10,President,,Jo Jorgensen,LPF,,,,,13
Lake,Precinct 11,President,,Jo Jorgensen,LPF,,,,,6
Lake,Precinct 12,President,,Jo Jorgensen,LPF,,,,,11
Lake,Precinct 13,President,,Jo Jorgensen,LPF,,,,,9
Lake,Precinct 14,President,,Jo Jorgensen,LPF,,,,,17
Lake,Precinct 15.CLE,President,,Jo Jorgensen,LPF,,,,,22
Lake,Precinct 16,President,,Jo Jorgensen,LPF,,,,,22
Lake,Precinct 17,President,,Jo Jorgensen,LPF,,,,,14
Lake,Precinct 18,President,,Jo Jorgensen,LPF,,,,,10
Lake,Precinct 19,President,,Jo Jorgensen,LPF,,,,,15
Lake,Precinct 20,President,,Jo Jorgensen,LPF,,,,,6
Lake,Precinct 21,President,,Jo Jorgensen,LPF,,,,,21
Lake,Precinct 22,President,,Jo Jorgensen,LPF,,,,,80
Lake,Precinct 23,President,,Jo Jorgensen,LPF,,,,,48
Lake,Precinct 24,President,,Jo Jorgensen,LPF,,,,,5
Lake,Precinct 25,President,,Jo Jorgensen,LPF,,,,,30
Lake,Precinct 26,President,,Jo Jorgensen,LPF,,,,,14
Lake,Precinct 27,President,,Jo Jorgensen,LPF,,,,,1
Lake,Precinct 28,President,,Jo Jorgensen,LPF,,,,,3
Lake,Precinct 29,President,,Jo Jorgensen,LPF,,,,,8
Lake,Precinct 30,President,,Jo Jorgensen,LPF,,,,,16
Lake,Precinct 31,President,,Jo Jorgensen,LPF,,,,,6
Lake,Precinct 32,President,,Jo Jorgensen,LPF,,,,,23
Lake,Precinct 33,President,,Jo Jorgensen,LPF,,,,,12
Lake,Precinct 34,President,,Jo Jorgensen,LPF,,,,,7
Lake,Precinct 35,President,,Jo Jorgensen,LPF,,,,,18
Lake,Precinct 36.LEE3,President,,Jo Jorgensen,LPF,,,,,1
Lake,Precinct 37,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 38,President,,Jo Jorgensen,LPF,,,,,23
Lake,Precinct 39,President,,Jo Jorgensen,LPF,,,,,17
Lake,Precinct 40,President,,Jo Jorgensen,LPF,,,,,6
Lake,Precinct 41,President,,Jo Jorgensen,LPF,,,,,3
Lake,Precinct 42,President,,Jo Jorgensen,LPF,,,,,32
Lake,Precinct 43,President,,Jo Jorgensen,LPF,,,,,23
Lake,Precinct 44,President,,Jo Jorgensen,LPF,,,,,6
Lake,Precinct 45,President,,Jo Jorgensen,LPF,,,,,13
Lake,Precinct 46,President,,Jo Jorgensen,LPF,,,,,5
Lake,Precinct 47,President,,Jo Jorgensen,LPF,,,,,18
Lake,Precinct 48,President,,Jo Jorgensen,LPF,,,,,17
Lake,Precinct 49,President,,Jo Jorgensen,LPF,,,,,21
Lake,Precinct 50,President,,Jo Jorgensen,LPF,,,,,10
Lake,Precinct 51,President,,Jo Jorgensen,LPF,,,,,1
Lake,Precinct 52,President,,Jo Jorgensen,LPF,,,,,35
Lake,Precinct 54,President,,Jo Jorgensen,LPF,,,,,11
Lake,Precinct 56,President,,Jo Jorgensen,LPF,,,,,1
Lake,Precinct 57.MD,President,,Jo Jorgensen,LPF,,,,,6
Lake,Precinct 58,President,,Jo Jorgensen,LPF,,,,,37
Lake,Precinct 59,President,,Jo Jorgensen,LPF,,,,,11
Lake,Precinct 60,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 61,President,,Jo Jorgensen,LPF,,,,,4
Lake,Precinct 62,President,,Jo Jorgensen,LPF,,,,,31
Lake,Precinct 63,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 65,President,,Jo Jorgensen,LPF,,,,,4
Lake,Precinct 67,President,,Jo Jorgensen,LPF,,,,,13
Lake,Precinct 68,President,,Jo Jorgensen,LPF,,,,,11
Lake,Precinct 69,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 70,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 71,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 72,President,,Jo Jorgensen,LPF,,,,,3
Lake,Precinct 73,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 74,President,,Jo Jorgensen,LPF,,,,,3
Lake,Precinct 75,President,,Jo Jorgensen,LPF,,,,,3
Lake,Precinct 76,President,,Jo Jorgensen,LPF,0,0,0,0,0
Lake,Precinct 77.LEE3,President,,Jo Jorgensen,LPF,0,0,0,0,0
Lake,Precinct 78.CLE,President,,Jo Jorgensen,LPF,,,,,9
Lake,Precinct 79,President,,Jo Jorgensen,LPF,,,,,38
Lake,Precinct 80,President,,Jo Jorgensen,LPF,,,,,22
Lake,Precinct 81,President,,Jo Jorgensen,LPF,,,,,23
Lake,Precinct 82,President,,Jo Jorgensen,LPF,,,,,47
Lake,Precinct 83,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 84,President,,Jo Jorgensen,LPF,,,,,55
Lake,Precinct 85,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 86.MD,President,,Jo Jorgensen,LPF,,,,,6
Lake,Precinct 87.CLE,President,,Jo Jorgensen,LPF,,,,,10
Lake,Precinct 88,President,,Jo Jorgensen,LPF,,,,,21
Lake,Precinct 89,President,,Jo Jorgensen,LPF,,,,,30
Lake,Precinct 90,President,,Jo Jorgensen,LPF,,,,,18
Lake,Precinct 91,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 92,President,,Jo Jorgensen,LPF,,,,,13
Lake,Precinct 93,President,,Jo Jorgensen,LPF,,,,,16
Lake,Precinct 94,President,,Jo Jorgensen,LPF,,,,,17
Lake,Precinct 95,President,,Jo Jorgensen,LPF,,,,,28
Lake,Precinct 96,President,,Jo Jorgensen,LPF,0,0,0,0,0
Lake,Precinct 97,President,,Jo Jorgensen,LPF,,,,,37
Lake,Precinct 98.MD,President,,Jo Jorgensen,LPF,0,0,0,0,0
Lake,Precinct 99.TAV,President,,Jo Jorgensen,LPF,,,,,1
Lake,Precinct 100,President,,Jo Jorgensen,LPF,,,,,34
Lake,Precinct 101,President,,Jo Jorgensen,LPF,,,,,3
Lake,Precinct 102.CLE,President,,Jo Jorgensen,LPF,,,,,1
Lake,Precinct 103.LEE3,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 104.MD,President,,Jo Jorgensen,LPF,,,,,2
Lake,Precinct 105,President,,Jo Jorgensen,LPF,,,,,9
Lake,Precinct 106.GRV,President,,Jo Jorgensen,LPF,,,,,5
Lake,Precinct 107,President,,Jo Jorgensen,LPF,,,,,1
Lake,Federal,President,,Jo Jorgensen,LPF,0,0,0,0,0
Lake,Precinct 1,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 2,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 3,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 4,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 5,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 6,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 7,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 8,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 9,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 10,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 11,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 12,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 13,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 14,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,3
Lake,Precinct 15.CLE,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 16,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 17,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 18,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 19,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 20,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 21,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 22,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,5
Lake,Precinct 23,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,3
Lake,Precinct 24,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 25,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 26,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 27,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 28,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 29,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 30,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,3
Lake,Precinct 31,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 32,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 33,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 34,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 35,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 36.LEE3,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 37,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 38,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,3
Lake,Precinct 39,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 40,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 41,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 42,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,3
Lake,Precinct 43,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 44,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 45,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,3
Lake,Precinct 46,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 47,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,5
Lake,Precinct 48,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 49,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 50,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 51,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 52,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 54,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 56,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 57.MD,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 58,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 59,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 60,President,,"Roque ""Rocky"" De La Fuente",REF,0,0,0,0,0
Lake,Precinct 61,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 62,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 63,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
Lake,Precinct 65,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 67,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,2
Lake,Precinct 68,President,,"Roque ""Rocky"" De La Fuente",REF,,,,,1
